Run,Agent,Iteration,CVR
0,Truthful Oracle 1,0,0.052562417871222074
0,Truthful Oracle 1,1,0.0374331550802139
0,Truthful Oracle 1,2,0.056461731493099125
0,Truthful Oracle 1,3,0.061224489795918366
0,Truthful Oracle 1,4,0.06033376123234917
0,Truthful Oracle 1,5,0.047073791348600506
0,Truthful Oracle 1,6,0.0399002493765586
0,Truthful Oracle 1,7,0.04713375796178344
0,Truthful Oracle 1,8,0.04621309370988447
0,Truthful Oracle 1,9,0.054878048780487805
0,Truthful Oracle 1,10,0.056962025316455694
0,Truthful Oracle 1,11,0.05115089514066496
0,Truthful Oracle 1,12,0.03444034440344403
0,Truthful Oracle 1,13,0.05012224938875306
0,Truthful Oracle 1,14,0.05194805194805195
0,Truthful Oracle 1,15,0.05064935064935065
0,Truthful Oracle 1,16,0.052564102564102565
0,Truthful Oracle 1,17,0.049399198931909215
0,Truthful Oracle 1,18,0.06174334140435835
0,Truthful Oracle 1,19,0.047619047619047616
0,Truthful Oracle 2,0,0.04896626768226333
0,Truthful Oracle 2,1,0.06043956043956044
0,Truthful Oracle 2,2,0.05405405405405406
0,Truthful Oracle 2,3,0.05005324813631523
0,Truthful Oracle 2,4,0.04788418708240535
0,Truthful Oracle 2,5,0.04097452934662237
0,Truthful Oracle 2,6,0.04271631982475356
0,Truthful Oracle 2,7,0.043673012318029114
0,Truthful Oracle 2,8,0.06164383561643835
0,Truthful Oracle 2,9,0.05555555555555555
0,Truthful Oracle 2,10,0.05417118093174431
0,Truthful Oracle 2,11,0.04793756967670011
0,Truthful Oracle 2,12,0.052995391705069124
0,Truthful Oracle 2,13,0.041935483870967745
0,Truthful Oracle 2,14,0.04661487236403995
0,Truthful Oracle 2,15,0.051336898395721926
0,Truthful Oracle 2,16,0.04212860310421286
0,Truthful Oracle 2,17,0.06629834254143646
0,Truthful Oracle 2,18,0.051762114537444934
0,Truthful Oracle 2,19,0.04880817253121453
0,Truthful Oracle 3,0,0.056778679026651215
0,Truthful Oracle 3,1,0.05018359853121175
0,Truthful Oracle 3,2,0.039125431530494824
0,Truthful Oracle 3,3,0.04374240583232078
0,Truthful Oracle 3,4,0.04905660377358491
0,Truthful Oracle 3,5,0.0591016548463357
0,Truthful Oracle 3,6,0.06426735218508997
0,Truthful Oracle 3,7,0.06060606060606061
0,Truthful Oracle 3,8,0.047619047619047616
0,Truthful Oracle 3,9,0.03553921568627451
0,Truthful Oracle 3,10,0.05263157894736842
0,Truthful Oracle 3,11,0.03970223325062035
0,Truthful Oracle 3,12,0.04285714285714286
0,Truthful Oracle 3,13,0.050188205771643665
0,Truthful Oracle 3,14,0.04606060606060606
0,Truthful Oracle 3,15,0.047453703703703706
0,Truthful Oracle 3,16,0.03909952606635071
0,Truthful Oracle 3,17,0.040455120101137804
0,Truthful Oracle 3,18,0.041273584905660375
0,Truthful Oracle 3,19,0.05304010349288486
0,Truthful Oracle 4,0,0.038748137108792845
0,Truthful Oracle 4,1,0.04335047759000735
0,Truthful Oracle 4,2,0.050333086602516654
0,Truthful Oracle 4,3,0.03997194950911641
0,Truthful Oracle 4,4,0.04455807158509861
0,Truthful Oracle 4,5,0.06037735849056604
0,Truthful Oracle 4,6,0.04781997187060478
0,Truthful Oracle 4,7,0.05184659090909091
0,Truthful Oracle 4,8,0.049592894152479645
0,Truthful Oracle 4,9,0.046142754145638065
0,Truthful Oracle 4,10,0.056990881458966566
0,Truthful Oracle 4,11,0.04703328509406657
0,Truthful Oracle 4,12,0.049891540130151846
0,Truthful Oracle 4,13,0.04576144036009002
0,Truthful Oracle 4,14,0.05697589481373265
0,Truthful Oracle 4,15,0.05217391304347826
0,Truthful Oracle 4,16,0.047238372093023256
0,Truthful Oracle 4,17,0.0467706013363029
0,Truthful Oracle 4,18,0.04644412191582003
0,Truthful Oracle 4,19,0.05720492396813903
0,Truthful Oracle 5,0,0.05360623781676413
0,Truthful Oracle 5,1,0.0527363184079602
0,Truthful Oracle 5,2,0.054878048780487805
0,Truthful Oracle 5,3,0.05550049554013875
0,Truthful Oracle 5,4,0.05010438413361169
0,Truthful Oracle 5,5,0.0651750972762646
0,Truthful Oracle 5,6,0.04573804573804574
0,Truthful Oracle 5,7,0.06418219461697723
0,Truthful Oracle 5,8,0.05319148936170213
0,Truthful Oracle 5,9,0.04514889529298751
0,Truthful Oracle 5,10,0.049281314168377825
0,Truthful Oracle 5,11,0.05231984205330701
0,Truthful Oracle 5,12,0.049707602339181284
0,Truthful Oracle 5,13,0.046747967479674794
0,Truthful Oracle 5,14,0.06479690522243714
0,Truthful Oracle 5,15,0.052072263549415514
0,Truthful Oracle 5,16,0.04943357363542739
0,Truthful Oracle 5,17,0.049746192893401014
0,Truthful Oracle 5,18,0.049494949494949494
0,Truthful Oracle 5,19,0.053125
0,Truthful Oracle 6,0,0.05576679340937896
0,Truthful Oracle 6,1,0.04701397712833545
0,Truthful Oracle 6,2,0.04139715394566624
0,Truthful Oracle 6,3,0.05170239596469105
0,Truthful Oracle 6,4,0.056626506024096385
0,Truthful Oracle 6,5,0.04177215189873418
0,Truthful Oracle 6,6,0.05365853658536585
0,Truthful Oracle 6,7,0.04505632040050062
0,Truthful Oracle 6,8,0.036989795918367346
0,Truthful Oracle 6,9,0.05831265508684864
0,Truthful Oracle 6,10,0.044740024183796856
0,Truthful Oracle 6,11,0.05006257822277847
0,Truthful Oracle 6,12,0.05012531328320802
0,Truthful Oracle 6,13,0.05610972568578554
0,Truthful Oracle 6,14,0.0389937106918239
0,Truthful Oracle 6,15,0.03975155279503106
0,Truthful Oracle 6,16,0.03341584158415842
0,Truthful Oracle 6,17,0.05307599517490953
0,Truthful Oracle 6,18,0.046052631578947366
0,Truthful Oracle 6,19,0.05569007263922518
1,Truthful Oracle 1,0,0.035759897828863345
1,Truthful Oracle 1,1,0.05084745762711865
1,Truthful Oracle 1,2,0.0475
1,Truthful Oracle 1,3,0.054333764553686936
1,Truthful Oracle 1,4,0.04449938195302843
1,Truthful Oracle 1,5,0.05714285714285714
1,Truthful Oracle 1,6,0.051094890510948905
1,Truthful Oracle 1,7,0.03821656050955414
1,Truthful Oracle 1,8,0.06355382619974059
1,Truthful Oracle 1,9,0.034526854219948847
1,Truthful Oracle 1,10,0.05119047619047619
1,Truthful Oracle 1,11,0.04365079365079365
1,Truthful Oracle 1,12,0.04059539918809202
1,Truthful Oracle 1,13,0.04949238578680203
1,Truthful Oracle 1,14,0.063257065948856
1,Truthful Oracle 1,15,0.045
1,Truthful Oracle 1,16,0.05200945626477541
1,Truthful Oracle 1,17,0.05925925925925926
1,Truthful Oracle 1,18,0.038461538461538464
1,Truthful Oracle 1,19,0.06571087216248507
1,Truthful Oracle 2,0,0.045714285714285714
1,Truthful Oracle 2,1,0.0467706013363029
1,Truthful Oracle 2,2,0.034103410341034104
1,Truthful Oracle 2,3,0.05922551252847381
1,Truthful Oracle 2,4,0.04055496264674493
1,Truthful Oracle 2,5,0.051511758118701005
1,Truthful Oracle 2,6,0.047149122807017545
1,Truthful Oracle 2,7,0.04962243797195254
1,Truthful Oracle 2,8,0.04821802935010482
1,Truthful Oracle 2,9,0.04692737430167598
1,Truthful Oracle 2,10,0.053864168618266976
1,Truthful Oracle 2,11,0.04424778761061947
1,Truthful Oracle 2,12,0.05186020293122886
1,Truthful Oracle 2,13,0.055314533622559656
1,Truthful Oracle 2,14,0.04618689581095596
1,Truthful Oracle 2,15,0.04049493813273341
1,Truthful Oracle 2,16,0.05813953488372093
1,Truthful Oracle 2,17,0.044101433296582136
1,Truthful Oracle 2,18,0.0455026455026455
1,Truthful Oracle 2,19,0.05508474576271186
1,Truthful Oracle 3,0,0.05067985166872682
1,Truthful Oracle 3,1,0.04604486422668241
1,Truthful Oracle 3,2,0.04826732673267327
1,Truthful Oracle 3,3,0.05263157894736842
1,Truthful Oracle 3,4,0.043640897755610975
1,Truthful Oracle 3,5,0.042606516290726815
1,Truthful Oracle 3,6,0.049443757725587144
1,Truthful Oracle 3,7,0.04539877300613497
1,Truthful Oracle 3,8,0.045743329097839895
1,Truthful Oracle 3,9,0.05025125628140704
1,Truthful Oracle 3,10,0.05154639175257732
1,Truthful Oracle 3,11,0.04981773997569866
1,Truthful Oracle 3,12,0.04275534441805225
