Run,Agent,Iteration,ACoS
0,PPO Bidder - Gross Utility 1,0,3.934328007864227
0,PPO Bidder - Gross Utility 1,1,0.34929169340731686
0,PPO Bidder - Gross Utility 1,2,0.2289793922107836
0,PPO Bidder - Gross Utility 1,3,0.2328819747128314
0,PPO Bidder - Gross Utility 1,4,0.22655719189641393
0,PPO Bidder - Gross Utility 1,5,0.2582755491543419
0,PPO Bidder - Gross Utility 1,6,0.2514404039519899
0,PPO Bidder - Gross Utility 1,7,0.26309829978265553
0,PPO Bidder - Gross Utility 1,8,0.2532912745059231
0,PPO Bidder - Gross Utility 1,9,0.24323552063492043
0,PPO Bidder - Gross Utility 1,10,0.24515027863867106
0,PPO Bidder - Gross Utility 1,11,0.2458988685828208
0,PPO Bidder - Gross Utility 1,12,0.2575985092532705
0,PPO Bidder - Gross Utility 1,13,0.2554493843736047
0,PPO Bidder - Gross Utility 1,14,0.25029571336293605
0,PPO Bidder - Gross Utility 1,15,0.24823393434616697
0,PPO Bidder - Gross Utility 1,16,0.27218992301150724
0,PPO Bidder - Gross Utility 1,17,0.2472919069284387
0,PPO Bidder - Gross Utility 1,18,0.2452859882628364
0,PPO Bidder - Gross Utility 1,19,0.250122025276903
0,PPO Bidder - Gross Utility 1,20,0.2561626714013527
0,PPO Bidder - Gross Utility 1,21,0.2561188072651511
0,PPO Bidder - Gross Utility 1,22,0.2407449536393871
0,PPO Bidder - Gross Utility 1,23,0.26286533267054
0,PPO Bidder - Gross Utility 1,24,0.25419600009785526
0,Truthful Competitor 2,0,3.9289535257191637
0,Truthful Competitor 2,1,0.645213148444081
0,Truthful Competitor 2,2,0.28478251129872223
0,Truthful Competitor 2,3,0.3768382042665103
0,Truthful Competitor 2,4,0.39205733276579435
0,Truthful Competitor 2,5,0.325256652703977
0,Truthful Competitor 2,6,0.3155023637561547
0,Truthful Competitor 2,7,0.35513980356194363
0,Truthful Competitor 2,8,0.4616098314576102
0,Truthful Competitor 2,9,0.3732954366102501
0,Truthful Competitor 2,10,0.42986481529874304
0,Truthful Competitor 2,11,0.38675314547635087
0,Truthful Competitor 2,12,0.3639713610838019
0,Truthful Competitor 2,13,0.31655738848024545
0,Truthful Competitor 2,14,0.32190644904758015
0,Truthful Competitor 2,15,0.33381989625966163
0,Truthful Competitor 2,16,0.45860777193983826
0,Truthful Competitor 2,17,0.47637204747653367
0,Truthful Competitor 2,18,0.29847535617382837
0,Truthful Competitor 2,19,0.3680202002167745
0,Truthful Competitor 2,20,0.38797960196398945
0,Truthful Competitor 2,21,0.4076689284617773
0,Truthful Competitor 2,22,0.3996898625240883
0,Truthful Competitor 2,23,0.3214888856247811
0,Truthful Competitor 2,24,0.27395172145630814
0,Truthful Competitor 3,0,3.2081645417941926
0,Truthful Competitor 3,1,1.0043162894574096
0,Truthful Competitor 3,2,0.4219307890812686
0,Truthful Competitor 3,3,0.44337231833037616
0,Truthful Competitor 3,4,0.41538604363770176
0,Truthful Competitor 3,5,0.38818387172256386
0,Truthful Competitor 3,6,0.39308880766936155
0,Truthful Competitor 3,7,0.3564061776394706
0,Truthful Competitor 3,8,0.3686535028665689
0,Truthful Competitor 3,9,0.4198583273657289
0,Truthful Competitor 3,10,0.3658485904413516
0,Truthful Competitor 3,11,0.3199476495709115
0,Truthful Competitor 3,12,0.3489785735593062
0,Truthful Competitor 3,13,0.41030145090488773
0,Truthful Competitor 3,14,0.3866496552754177
0,Truthful Competitor 3,15,0.5225846060106856
0,Truthful Competitor 3,16,0.33404924232267696
0,Truthful Competitor 3,17,0.41668911839635714
0,Truthful Competitor 3,18,0.380762107355664
0,Truthful Competitor 3,19,0.4207079193910577
0,Truthful Competitor 3,20,0.4222980341766575
0,Truthful Competitor 3,21,0.42178428892316705
0,Truthful Competitor 3,22,0.3974730849294158
0,Truthful Competitor 3,23,0.36642170412468333
0,Truthful Competitor 3,24,0.39262446257237865
