Run,Agent,Iteration,Total Conversions
0,Truthful Competitor 3,24,121
0,Truthful Competitor 4,0,11
0,Truthful Competitor 4,1,120
0,Truthful Competitor 4,2,105
0,Truthful Competitor 4,3,72
0,Truthful Competitor 4,4,72
0,Truthful Competitor 4,5,62
0,Truthful Competitor 4,6,61
0,Truthful Competitor 4,7,70
0,Truthful Competitor 4,8,70
0,Truthful Competitor 4,9,73
0,Truthful Competitor 4,10,67
0,Truthful Competitor 4,11,69
0,Truthful Competitor 4,12,88
0,Truthful Competitor 4,13,96
0,Truthful Competitor 4,14,104
0,Truthful Competitor 4,15,76
0,Truthful Competitor 4,16,76
0,Truthful Competitor 4,17,80
0,Truthful Competitor 4,18,74
0,Truthful Competitor 4,19,88
0,Truthful Competitor 4,20,71
0,Truthful Competitor 4,21,65
0,Truthful Competitor 4,22,75
0,Truthful Competitor 4,23,77
0,Truthful Competitor 4,24,77
0,Truthful Competitor 5,0,0
0,Truthful Competitor 5,1,6
0,Truthful Competitor 5,2,0
0,Truthful Competitor 5,3,14
0,Truthful Competitor 5,4,31
0,Truthful Competitor 5,5,34
0,Truthful Competitor 5,6,39
0,Truthful Competitor 5,7,36
0,Truthful Competitor 5,8,50
0,Truthful Competitor 5,9,40
0,Truthful Competitor 5,10,52
0,Truthful Competitor 5,11,37
0,Truthful Competitor 5,12,45
0,Truthful Competitor 5,13,53
0,Truthful Competitor 5,14,51
0,Truthful Competitor 5,15,29
0,Truthful Competitor 5,16,39
0,Truthful Competitor 5,17,46
0,Truthful Competitor 5,18,42
0,Truthful Competitor 5,19,66
0,Truthful Competitor 5,20,44
0,Truthful Competitor 5,21,61
0,Truthful Competitor 5,22,47
0,Truthful Competitor 5,23,48
0,Truthful Competitor 5,24,53
0,Truthful Competitor 6,0,38
0,Truthful Competitor 6,1,2
0,Truthful Competitor 6,2,0
0,Truthful Competitor 6,3,1
0,Truthful Competitor 6,4,0
0,Truthful Competitor 6,5,0
0,Truthful Competitor 6,6,0
0,Truthful Competitor 6,7,0
0,Truthful Competitor 6,8,0
0,Truthful Competitor 6,9,0
0,Truthful Competitor 6,10,0
0,Truthful Competitor 6,11,0
0,Truthful Competitor 6,12,0
0,Truthful Competitor 6,13,0
0,Truthful Competitor 6,14,0
0,Truthful Competitor 6,15,0
0,Truthful Competitor 6,16,0
0,Truthful Competitor 6,17,0
0,Truthful Competitor 6,18,0
0,Truthful Competitor 6,19,0
0,Truthful Competitor 6,20,0
0,Truthful Competitor 6,21,0
0,Truthful Competitor 6,22,0
0,Truthful Competitor 6,23,0
0,Truthful Competitor 6,24,0
0,Truthful Competitor 7,0,8
0,Truthful Competitor 7,1,128
0,Truthful Competitor 7,2,575
0,Truthful Competitor 7,3,531
0,Truthful Competitor 7,4,525
0,Truthful Competitor 7,5,626
0,Truthful Competitor 7,6,562
0,Truthful Competitor 7,7,545
0,Truthful Competitor 7,8,573
0,Truthful Competitor 7,9,507
0,Truthful Competitor 7,10,541
0,Truthful Competitor 7,11,566
0,Truthful Competitor 7,12,596
0,Truthful Competitor 7,13,561
0,Truthful Competitor 7,14,554
0,Truthful Competitor 7,15,550
0,Truthful Competitor 7,16,553
0,Truthful Competitor 7,17,558
0,Truthful Competitor 7,18,571
0,Truthful Competitor 7,19,544
0,Truthful Competitor 7,20,528
0,Truthful Competitor 7,21,576
0,Truthful Competitor 7,22,539
0,Truthful Competitor 7,23,566
0,Truthful Competitor 7,24,557
0,Truthful Competitor 8,0,2
0,Truthful Competitor 8,1,17
0,Truthful Competitor 8,2,58
0,Truthful Competitor 8,3,69
0,Truthful Competitor 8,4,62
0,Truthful Competitor 8,5,67
0,Truthful Competitor 8,6,110
0,Truthful Competitor 8,7,60
0,Truthful Competitor 8,8,86
0,Truthful Competitor 8,9,79
0,Truthful Competitor 8,10,79
0,Truthful Competitor 8,11,74
0,Truthful Competitor 8,12,63
0,Truthful Competitor 8,13,62
0,Truthful Competitor 8,14,64
0,Truthful Competitor 8,15,70
0,Truthful Competitor 8,16,75
0,Truthful Competitor 8,17,87
0,Truthful Competitor 8,18,58
0,Truthful Competitor 8,19,72
0,Truthful Competitor 8,20,70
0,Truthful Competitor 8,21,64
0,Truthful Competitor 8,22,90
0,Truthful Competitor 8,23,73
0,Truthful Competitor 8,24,96
0,Truthful Competitor 9,0,59
0,Truthful Competitor 9,1,67
0,Truthful Competitor 9,2,3
0,Truthful Competitor 9,3,16
0,Truthful Competitor 9,4,3
0,Truthful Competitor 9,5,5
0,Truthful Competitor 9,6,5
0,Truthful Competitor 9,7,0
0,Truthful Competitor 9,8,22
0,Truthful Competitor 9,9,5
0,Truthful Competitor 9,10,4
0,Truthful Competitor 9,11,4
0,Truthful Competitor 9,12,1
0,Truthful Competitor 9,13,0
0,Truthful Competitor 9,14,26
0,Truthful Competitor 9,15,8
0,Truthful Competitor 9,16,20
0,Truthful Competitor 9,17,6
0,Truthful Competitor 9,18,3
0,Truthful Competitor 9,19,6
0,Truthful Competitor 9,20,9
0,Truthful Competitor 9,21,17
0,Truthful Competitor 9,22,7
0,Truthful Competitor 9,23,7
0,Truthful Competitor 9,24,5
0,Truthful Competitor 10,0,275
0,Truthful Competitor 10,1,10
0,Truthful Competitor 10,2,125
0,Truthful Competitor 10,3,116
0,Truthful Competitor 10,4,82
0,Truthful Competitor 10,5,77
0,Truthful Competitor 10,6,79
0,Truthful Competitor 10,7,86
0,Truthful Competitor 10,8,105
0,Truthful Competitor 10,9,78
0,Truthful Competitor 10,10,81
0,Truthful Competitor 10,11,96
0,Truthful Competitor 10,12,90
0,Truthful Competitor 10,13,83
0,Truthful Competitor 10,14,92
0,Truthful Competitor 10,15,95
0,Truthful Competitor 10,16,97
0,Truthful Competitor 10,17,77
0,Truthful Competitor 10,18,83
0,Truthful Competitor 10,19,92
0,Truthful Competitor 10,20,91
0,Truthful Competitor 10,21,89
0,Truthful Competitor 10,22,99
0,Truthful Competitor 10,23,86
0,Truthful Competitor 10,24,103
0,Truthful Competitor 11,0,160
0,Truthful Competitor 11,1,355
0,Truthful Competitor 11,2,524
0,Truthful Competitor 11,3,507
0,Truthful Competitor 11,4,509
0,Truthful Competitor 11,5,471
0,Truthful Competitor 11,6,520
0,Truthful Competitor 11,7,497
0,Truthful Competitor 11,8,483
0,Truthful Competitor 11,9,542
0,Truthful Competitor 11,10,488
0,Truthful Competitor 11,11,494
0,Truthful Competitor 11,12,521
0,Truthful Competitor 11,13,500
0,Truthful Competitor 11,14,537
0,Truthful Competitor 11,15,510
0,Truthful Competitor 11,16,482
0,Truthful Competitor 11,17,494
0,Truthful Competitor 11,18,483
0,Truthful Competitor 11,19,532
0,Truthful Competitor 11,20,520
0,Truthful Competitor 11,21,480
0,Truthful Competitor 11,22,501
0,Truthful Competitor 11,23,533
0,Truthful Competitor 11,24,518
0,Truthful Competitor 12,0,0
0,Truthful Competitor 12,1,487
0,Truthful Competitor 12,2,436
0,Truthful Competitor 12,3,415
0,Truthful Competitor 12,4,348
0,Truthful Competitor 12,5,371
0,Truthful Competitor 12,6,392
0,Truthful Competitor 12,7,381
0,Truthful Competitor 12,8,363
0,Truthful Competitor 12,9,370
0,Truthful Competitor 12,10,377
0,Truthful Competitor 12,11,360
0,Truthful Competitor 12,12,378
0,Truthful Competitor 12,13,384
0,Truthful Competitor 12,14,387
0,Truthful Competitor 12,15,387
0,Truthful Competitor 12,16,379
0,Truthful Competitor 12,17,391
0,Truthful Competitor 12,18,384
0,Truthful Competitor 12,19,348
0,Truthful Competitor 12,20,386
0,Truthful Competitor 12,21,427
0,Truthful Competitor 12,22,406
0,Truthful Competitor 12,23,400
0,Truthful Competitor 12,24,363
0,Truthful Competitor 13,0,3
0,Truthful Competitor 13,1,0
0,Truthful Competitor 13,2,7
0,Truthful Competitor 13,3,235
0,Truthful Competitor 13,4,376
0,Truthful Competitor 13,5,355
0,Truthful Competitor 13,6,360
0,Truthful Competitor 13,7,384
0,Truthful Competitor 13,8,345
0,Truthful Competitor 13,9,368
0,Truthful Competitor 13,10,390
0,Truthful Competitor 13,11,372
0,Truthful Competitor 13,12,346
0,Truthful Competitor 13,13,358
0,Truthful Competitor 13,14,372
0,Truthful Competitor 13,15,359
0,Truthful Competitor 13,16,356
0,Truthful Competitor 13,17,378
0,Truthful Competitor 13,18,378
0,Truthful Competitor 13,19,344
0,Truthful Competitor 13,20,364
0,Truthful Competitor 13,21,401
0,Truthful Competitor 13,22,357
0,Truthful Competitor 13,23,384
0,Truthful Competitor 13,24,376
0,Truthful Competitor 14,0,5
0,Truthful Competitor 14,1,122
0,Truthful Competitor 14,2,67
0,Truthful Competitor 14,3,75
0,Truthful Competitor 14,4,61
0,Truthful Competitor 14,5,75
0,Truthful Competitor 14,6,65
0,Truthful Competitor 14,7,64
0,Truthful Competitor 14,8,67
0,Truthful Competitor 14,9,60
0,Truthful Competitor 14,10,83
0,Truthful Competitor 14,11,63
0,Truthful Competitor 14,12,70
0,Truthful Competitor 14,13,67
0,Truthful Competitor 14,14,48
0,Truthful Competitor 14,15,47
0,Truthful Competitor 14,16,65
0,Truthful Competitor 14,17,54
0,Truthful Competitor 14,18,66
0,Truthful Competitor 14,19,67
0,Truthful Competitor 14,20,68
0,Truthful Competitor 14,21,54
0,Truthful Competitor 14,22,54
0,Truthful Competitor 14,23,58
0,Truthful Competitor 14,24,52
0,Truthful Competitor 15,0,0
0,Truthful Competitor 15,1,15
0,Truthful Competitor 15,2,287
0,Truthful Competitor 15,3,320
0,Truthful Competitor 15,4,278
0,Truthful Competitor 15,5,251
0,Truthful Competitor 15,6,251
0,Truthful Competitor 15,7,255
0,Truthful Competitor 15,8,258
0,Truthful Competitor 15,9,257
0,Truthful Competitor 15,10,262
0,Truthful Competitor 15,11,288
0,Truthful Competitor 15,12,283
0,Truthful Competitor 15,13,292
0,Truthful Competitor 15,14,279
0,Truthful Competitor 15,15,263
0,Truthful Competitor 15,16,284
0,Truthful Competitor 15,17,256
0,Truthful Competitor 15,18,287
0,Truthful Competitor 15,19,251
0,Truthful Competitor 15,20,255
0,Truthful Competitor 15,21,242
0,Truthful Competitor 15,22,273
0,Truthful Competitor 15,23,281
0,Truthful Competitor 15,24,267
0,Truthful Competitor 16,0,0
0,Truthful Competitor 16,1,51
0,Truthful Competitor 16,2,1
0,Truthful Competitor 16,3,0
0,Truthful Competitor 16,4,0
0,Truthful Competitor 16,5,0
0,Truthful Competitor 16,6,0
0,Truthful Competitor 16,7,17
0,Truthful Competitor 16,8,0
0,Truthful Competitor 16,9,0
0,Truthful Competitor 16,10,0
0,Truthful Competitor 16,11,0
0,Truthful Competitor 16,12,0
0,Truthful Competitor 16,13,0
0,Truthful Competitor 16,14,0
0,Truthful Competitor 16,15,0
0,Truthful Competitor 16,16,0
0,Truthful Competitor 16,17,0
0,Truthful Competitor 16,18,0
0,Truthful Competitor 16,19,0
0,Truthful Competitor 16,20,0
0,Truthful Competitor 16,21,0
0,Truthful Competitor 16,22,0
0,Truthful Competitor 16,23,0
0,Truthful Competitor 16,24,0
1,PPO Bidder - Gross Utility 1,0,116
1,PPO Bidder - Gross Utility 1,1,883
1,PPO Bidder - Gross Utility 1,2,1139
1,PPO Bidder - Gross Utility 1,3,1134
1,PPO Bidder - Gross Utility 1,4,1092
1,PPO Bidder - Gross Utility 1,5,1062
1,PPO Bidder - Gross Utility 1,6,1036
1,PPO Bidder - Gross Utility 1,7,1092
1,PPO Bidder - Gross Utility 1,8,1040
1,PPO Bidder - Gross Utility 1,9,1090
1,PPO Bidder - Gross Utility 1,10,1043
1,PPO Bidder - Gross Utility 1,11,1055
1,PPO Bidder - Gross Utility 1,12,1094
1,PPO Bidder - Gross Utility 1,13,1098
1,PPO Bidder - Gross Utility 1,14,1077
1,PPO Bidder - Gross Utility 1,15,1073
1,PPO Bidder - Gross Utility 1,16,1094
1,PPO Bidder - Gross Utility 1,17,1047
1,PPO Bidder - Gross Utility 1,18,1040
1,PPO Bidder - Gross Utility 1,19,1095
1,PPO Bidder - Gross Utility 1,20,1043
1,PPO Bidder - Gross Utility 1,21,1055
1,PPO Bidder - Gross Utility 1,22,1067
1,PPO Bidder - Gross Utility 1,23,1052
1,PPO Bidder - Gross Utility 1,24,1073
1,Truthful Competitor 2,0,4
1,Truthful Competitor 2,1,24
1,Truthful Competitor 2,2,52
1,Truthful Competitor 2,3,43
1,Truthful Competitor 2,4,48
1,Truthful Competitor 2,5,58
1,Truthful Competitor 2,6,58
1,Truthful Competitor 2,7,61
1,Truthful Competitor 2,8,54
1,Truthful Competitor 2,9,64
1,Truthful Competitor 2,10,58
1,Truthful Competitor 2,11,64
1,Truthful Competitor 2,12,62
1,Truthful Competitor 2,13,64
1,Truthful Competitor 2,14,54
1,Truthful Competitor 2,15,55
1,Truthful Competitor 2,16,61
1,Truthful Competitor 2,17,59
1,Truthful Competitor 2,18,55
1,Truthful Competitor 2,19,44
1,Truthful Competitor 2,20,56
1,Truthful Competitor 2,21,58
1,Truthful Competitor 2,22,38
1,Truthful Competitor 2,23,41
1,Truthful Competitor 2,24,53
1,Truthful Competitor 3,0,25
1,Truthful Competitor 3,1,11
1,Truthful Competitor 3,2,127
1,Truthful Competitor 3,3,111
1,Truthful Competitor 3,4,132
1,Truthful Competitor 3,5,132
1,Truthful Competitor 3,6,128
1,Truthful Competitor 3,7,131
1,Truthful Competitor 3,8,131
1,Truthful Competitor 3,9,115
1,Truthful Competitor 3,10,101
1,Truthful Competitor 3,11,127
1,Truthful Competitor 3,12,121
1,Truthful Competitor 3,13,99
1,Truthful Competitor 3,14,127
1,Truthful Competitor 3,15,101
1,Truthful Competitor 3,16,105
1,Truthful Competitor 3,17,123
1,Truthful Competitor 3,18,134
1,Truthful Competitor 3,19,108
1,Truthful Competitor 3,20,115
1,Truthful Competitor 3,21,126
1,Truthful Competitor 3,22,91
1,Truthful Competitor 3,23,112
1,Truthful Competitor 3,24,113
1,Truthful Competitor 4,0,1
1,Truthful Competitor 4,1,0
1,Truthful Competitor 4,2,0
1,Truthful Competitor 4,3,0
1,Truthful Competitor 4,4,0
1,Truthful Competitor 4,5,0
1,Truthful Competitor 4,6,0
1,Truthful Competitor 4,7,0
1,Truthful Competitor 4,8,0
1,Truthful Competitor 4,9,0
1,Truthful Competitor 4,10,0
1,Truthful Competitor 4,11,0
1,Truthful Competitor 4,12,0
1,Truthful Competitor 4,13,0
1,Truthful Competitor 4,14,0
1,Truthful Competitor 4,15,0
1,Truthful Competitor 4,16,0
1,Truthful Competitor 4,17,0
1,Truthful Competitor 4,18,0
1,Truthful Competitor 4,19,0
1,Truthful Competitor 4,20,0
1,Truthful Competitor 4,21,0
1,Truthful Competitor 4,22,0
1,Truthful Competitor 4,23,0
1,Truthful Competitor 4,24,0
1,Truthful Competitor 5,0,3
1,Truthful Competitor 5,1,18
1,Truthful Competitor 5,2,7
1,Truthful Competitor 5,3,15
1,Truthful Competitor 5,4,17
1,Truthful Competitor 5,5,28
1,Truthful Competitor 5,6,29
1,Truthful Competitor 5,7,50
1,Truthful Competitor 5,8,27
1,Truthful Competitor 5,9,31
1,Truthful Competitor 5,10,48
1,Truthful Competitor 5,11,34
1,Truthful Competitor 5,12,40
1,Truthful Competitor 5,13,29
1,Truthful Competitor 5,14,39
1,Truthful Competitor 5,15,38
1,Truthful Competitor 5,16,54
1,Truthful Competitor 5,17,49
1,Truthful Competitor 5,18,53
1,Truthful Competitor 5,19,51
1,Truthful Competitor 5,20,42
1,Truthful Competitor 5,21,54
1,Truthful Competitor 5,22,47
1,Truthful Competitor 5,23,42
1,Truthful Competitor 5,24,53
1,Truthful Competitor 6,0,71
1,Truthful Competitor 6,1,0
1,Truthful Competitor 6,2,8
1,Truthful Competitor 6,3,1
1,Truthful Competitor 6,4,1
1,Truthful Competitor 6,5,2
1,Truthful Competitor 6,6,0
1,Truthful Competitor 6,7,0
1,Truthful Competitor 6,8,0
1,Truthful Competitor 6,9,0
1,Truthful Competitor 6,10,0
1,Truthful Competitor 6,11,0
1,Truthful Competitor 6,12,0
1,Truthful Competitor 6,13,0
1,Truthful Competitor 6,14,0
1,Truthful Competitor 6,15,0
1,Truthful Competitor 6,16,0
1,Truthful Competitor 6,17,0
1,Truthful Competitor 6,18,0
1,Truthful Competitor 6,19,0
1,Truthful Competitor 6,20,0
1,Truthful Competitor 6,21,0
1,Truthful Competitor 6,22,0
1,Truthful Competitor 6,23,0
1,Truthful Competitor 6,24,0
1,Truthful Competitor 7,0,0
1,Truthful Competitor 7,1,437
1,Truthful Competitor 7,2,470
1,Truthful Competitor 7,3,557
1,Truthful Competitor 7,4,523
1,Truthful Competitor 7,5,528
1,Truthful Competitor 7,6,543
1,Truthful Competitor 7,7,573
1,Truthful Competitor 7,8,541
1,Truthful Competitor 7,9,557
1,Truthful Competitor 7,10,555
1,Truthful Competitor 7,11,550
1,Truthful Competitor 7,12,559
1,Truthful Competitor 7,13,533
1,Truthful Competitor 7,14,574
1,Truthful Competitor 7,15,553
1,Truthful Competitor 7,16,572
1,Truthful Competitor 7,17,580
1,Truthful Competitor 7,18,514
1,Truthful Competitor 7,19,546
1,Truthful Competitor 7,20,507
1,Truthful Competitor 7,21,526
1,Truthful Competitor 7,22,568
1,Truthful Competitor 7,23,533
1,Truthful Competitor 7,24,545
1,Truthful Competitor 8,0,2
1,Truthful Competitor 8,1,239
1,Truthful Competitor 8,2,81
1,Truthful Competitor 8,3,63
1,Truthful Competitor 8,4,59
1,Truthful Competitor 8,5,62
1,Truthful Competitor 8,6,57
1,Truthful Competitor 8,7,77
1,Truthful Competitor 8,8,59
1,Truthful Competitor 8,9,81
1,Truthful Competitor 8,10,60
1,Truthful Competitor 8,11,74
1,Truthful Competitor 8,12,91
1,Truthful Competitor 8,13,79
1,Truthful Competitor 8,14,72
1,Truthful Competitor 8,15,94
1,Truthful Competitor 8,16,92
1,Truthful Competitor 8,17,85
1,Truthful Competitor 8,18,78
1,Truthful Competitor 8,19,73
1,Truthful Competitor 8,20,76
1,Truthful Competitor 8,21,85
1,Truthful Competitor 8,22,59
1,Truthful Competitor 8,23,85
1,Truthful Competitor 8,24,78
1,Truthful Competitor 9,0,198
1,Truthful Competitor 9,1,5
1,Truthful Competitor 9,2,9
1,Truthful Competitor 9,3,13
1,Truthful Competitor 9,4,10
1,Truthful Competitor 9,5,2
1,Truthful Competitor 9,6,7
1,Truthful Competitor 9,7,5
1,Truthful Competitor 9,8,2
1,Truthful Competitor 9,9,10
1,Truthful Competitor 9,10,9
1,Truthful Competitor 9,11,7
1,Truthful Competitor 9,12,5
1,Truthful Competitor 9,13,2
1,Truthful Competitor 9,14,5
1,Truthful Competitor 9,15,30
1,Truthful Competitor 9,16,12
1,Truthful Competitor 9,17,5
1,Truthful Competitor 9,18,3
1,Truthful Competitor 9,19,8
1,Truthful Competitor 9,20,4
1,Truthful Competitor 9,21,6
1,Truthful Competitor 9,22,20
1,Truthful Competitor 9,23,8
1,Truthful Competitor 9,24,10
1,Truthful Competitor 10,0,74
1,Truthful Competitor 10,1,63
1,Truthful Competitor 10,2,80
1,Truthful Competitor 10,3,101
1,Truthful Competitor 10,4,78
1,Truthful Competitor 10,5,107
1,Truthful Competitor 10,6,85
1,Truthful Competitor 10,7,98
1,Truthful Competitor 10,8,122
1,Truthful Competitor 10,9,103
1,Truthful Competitor 10,10,120
1,Truthful Competitor 10,11,85
1,Truthful Competitor 10,12,97
1,Truthful Competitor 10,13,124
1,Truthful Competitor 10,14,105
1,Truthful Competitor 10,15,102
1,Truthful Competitor 10,16,112
1,Truthful Competitor 10,17,93
1,Truthful Competitor 10,18,106
1,Truthful Competitor 10,19,99
1,Truthful Competitor 10,20,109
1,Truthful Competitor 10,21,109
1,Truthful Competitor 10,22,95
1,Truthful Competitor 10,23,99
1,Truthful Competitor 10,24,101
1,Truthful Competitor 11,0,351
1,Truthful Competitor 11,1,367
1,Truthful Competitor 11,2,501
1,Truthful Competitor 11,3,508
1,Truthful Competitor 11,4,525
1,Truthful Competitor 11,5,482
1,Truthful Competitor 11,6,492
1,Truthful Competitor 11,7,505
1,Truthful Competitor 11,8,531
1,Truthful Competitor 11,9,529
1,Truthful Competitor 11,10,495
1,Truthful Competitor 11,11,509
1,Truthful Competitor 11,12,570
1,Truthful Competitor 11,13,485
1,Truthful Competitor 11,14,546
1,Truthful Competitor 11,15,513
1,Truthful Competitor 11,16,509
1,Truthful Competitor 11,17,496
1,Truthful Competitor 11,18,496
1,Truthful Competitor 11,19,530
1,Truthful Competitor 11,20,485
1,Truthful Competitor 11,21,502
1,Truthful Competitor 11,22,511
1,Truthful Competitor 11,23,516
1,Truthful Competitor 11,24,520
1,Truthful Competitor 12,0,0
1,Truthful Competitor 12,1,313
1,Truthful Competitor 12,2,386
1,Truthful Competitor 12,3,388
1,Truthful Competitor 12,4,379
1,Truthful Competitor 12,5,398
1,Truthful Competitor 12,6,376
1,Truthful Competitor 12,7,367
1,Truthful Competitor 12,8,338
1,Truthful Competitor 12,9,360
1,Truthful Competitor 12,10,375
1,Truthful Competitor 12,11,379
1,Truthful Competitor 12,12,388
1,Truthful Competitor 12,13,383
1,Truthful Competitor 12,14,384
1,Truthful Competitor 12,15,350
1,Truthful Competitor 12,16,349
1,Truthful Competitor 12,17,370
1,Truthful Competitor 12,18,378
1,Truthful Competitor 12,19,373
1,Truthful Competitor 12,20,368
1,Truthful Competitor 12,21,384
1,Truthful Competitor 12,22,352
1,Truthful Competitor 12,23,436
1,Truthful Competitor 12,24,368
1,Truthful Competitor 13,0,0
1,Truthful Competitor 13,1,9
1,Truthful Competitor 13,2,227
1,Truthful Competitor 13,3,345
1,Truthful Competitor 13,4,357
1,Truthful Competitor 13,5,394
1,Truthful Competitor 13,6,368
1,Truthful Competitor 13,7,386
1,Truthful Competitor 13,8,356
1,Truthful Competitor 13,9,375
1,Truthful Competitor 13,10,361
1,Truthful Competitor 13,11,378
1,Truthful Competitor 13,12,374
1,Truthful Competitor 13,13,352
1,Truthful Competitor 13,14,404
1,Truthful Competitor 13,15,378
1,Truthful Competitor 13,16,346
1,Truthful Competitor 13,17,349
1,Truthful Competitor 13,18,388
1,Truthful Competitor 13,19,406
1,Truthful Competitor 13,20,404
1,Truthful Competitor 13,21,384
1,Truthful Competitor 13,22,353
1,Truthful Competitor 13,23,408
1,Truthful Competitor 13,24,394
1,Truthful Competitor 14,0,2
1,Truthful Competitor 14,1,21
1,Truthful Competitor 14,2,92
1,Truthful Competitor 14,3,82
1,Truthful Competitor 14,4,70
1,Truthful Competitor 14,5,69
1,Truthful Competitor 14,6,87
1,Truthful Competitor 14,7,77
1,Truthful Competitor 14,8,80
1,Truthful Competitor 14,9,73
1,Truthful Competitor 14,10,58
1,Truthful Competitor 14,11,77
1,Truthful Competitor 14,12,66
1,Truthful Competitor 14,13,63
1,Truthful Competitor 14,14,63
1,Truthful Competitor 14,15,63
1,Truthful Competitor 14,16,75
1,Truthful Competitor 14,17,79
1,Truthful Competitor 14,18,68
1,Truthful Competitor 14,19,85
1,Truthful Competitor 14,20,89
1,Truthful Competitor 14,21,71
1,Truthful Competitor 14,22,59
1,Truthful Competitor 14,23,67
1,Truthful Competitor 14,24,49
1,Truthful Competitor 15,0,0
1,Truthful Competitor 15,1,69
1,Truthful Competitor 15,2,356
1,Truthful Competitor 15,3,280
1,Truthful Competitor 15,4,297
1,Truthful Competitor 15,5,274
1,Truthful Competitor 15,6,291
1,Truthful Competitor 15,7,264
1,Truthful Competitor 15,8,301
1,Truthful Competitor 15,9,295
1,Truthful Competitor 15,10,319
1,Truthful Competitor 15,11,284
1,Truthful Competitor 15,12,258
1,Truthful Competitor 15,13,295
1,Truthful Competitor 15,14,278
1,Truthful Competitor 15,15,340
1,Truthful Competitor 15,16,297
1,Truthful Competitor 15,17,314
1,Truthful Competitor 15,18,322
1,Truthful Competitor 15,19,299
1,Truthful Competitor 15,20,286
1,Truthful Competitor 15,21,289
1,Truthful Competitor 15,22,292
1,Truthful Competitor 15,23,258
1,Truthful Competitor 15,24,314
1,Truthful Competitor 16,0,2
1,Truthful Competitor 16,1,0
1,Truthful Competitor 16,2,1
1,Truthful Competitor 16,3,4
1,Truthful Competitor 16,4,1
1,Truthful Competitor 16,5,0
1,Truthful Competitor 16,6,0
1,Truthful Competitor 16,7,0
1,Truthful Competitor 16,8,0
1,Truthful Competitor 16,9,0
1,Truthful Competitor 16,10,0
1,Truthful Competitor 16,11,0
1,Truthful Competitor 16,12,0
1,Truthful Competitor 16,13,0
1,Truthful Competitor 16,14,0
1,Truthful Competitor 16,15,0
1,Truthful Competitor 16,16,0
1,Truthful Competitor 16,17,0
1,Truthful Competitor 16,18,0
1,Truthful Competitor 16,19,0
1,Truthful Competitor 16,20,0
1,Truthful Competitor 16,21,0
1,Truthful Competitor 16,22,0
1,Truthful Competitor 16,23,0
1,Truthful Competitor 16,24,0
