Run,Agent,Iteration,Net Utility
1,Truthful Competitor 10,22,71.90939604671196
1,Truthful Competitor 10,23,95.00571395997054
1,Truthful Competitor 10,24,96.65269896135032
2,Truthful Competitor 10,0,-6315.326794840692
2,Truthful Competitor 10,1,5.128778067203193
2,Truthful Competitor 10,2,58.160509282539536
2,Truthful Competitor 10,3,67.4650044123381
2,Truthful Competitor 10,4,61.97616117946416
2,Truthful Competitor 10,5,95.97099674737028
2,Truthful Competitor 10,6,72.40105390701555
2,Truthful Competitor 10,7,69.88073264528383
2,Truthful Competitor 10,8,57.16269432366602
2,Truthful Competitor 10,9,79.32617334515376
2,Truthful Competitor 10,10,80.76182141877455
2,Truthful Competitor 10,11,126.68485059649018
2,Truthful Competitor 10,12,77.83247327805176
2,Truthful Competitor 10,13,105.39088461025771
2,Truthful Competitor 10,14,52.475778696254146
2,Truthful Competitor 10,15,106.62334568315278
2,Truthful Competitor 10,16,120.10557496693932
2,Truthful Competitor 10,17,52.74482373524296
2,Truthful Competitor 10,18,79.57093809553436
2,Truthful Competitor 10,19,55.43955008029676
2,Truthful Competitor 10,20,74.61378627011965
2,Truthful Competitor 10,21,87.27064346083503
2,Truthful Competitor 10,22,108.25904570312248
2,Truthful Competitor 10,23,101.68853835209678
2,Truthful Competitor 10,24,53.10456252699962
0,Truthful Competitor 11,0,-10286.895411072355
0,Truthful Competitor 11,1,-298.2522095085703
0,Truthful Competitor 11,2,1273.277263261068
0,Truthful Competitor 11,3,1477.9586473118045
0,Truthful Competitor 11,4,1391.09033047523
0,Truthful Competitor 11,5,1416.1475831163023
0,Truthful Competitor 11,6,1340.0429913764306
0,Truthful Competitor 11,7,1439.9680483228374
0,Truthful Competitor 11,8,1328.743179799608
0,Truthful Competitor 11,9,1430.4023958446162
0,Truthful Competitor 11,10,1440.838387665584
0,Truthful Competitor 11,11,1349.1841913589822
0,Truthful Competitor 11,12,1384.0180679435146
0,Truthful Competitor 11,13,1312.4521659994084
0,Truthful Competitor 11,14,1404.7466947844957
0,Truthful Competitor 11,15,1391.7836981563357
0,Truthful Competitor 11,16,1349.7977156165068
0,Truthful Competitor 11,17,1306.1196630540499
0,Truthful Competitor 11,18,1345.317979794453
0,Truthful Competitor 11,19,1402.9269665846307
0,Truthful Competitor 11,20,1327.9734142434163
0,Truthful Competitor 11,21,1344.2406774341432
0,Truthful Competitor 11,22,1360.7598011439434
0,Truthful Competitor 11,23,1331.341763861729
0,Truthful Competitor 11,24,1338.2369260078337
1,Truthful Competitor 11,0,-18836.015172761316
1,Truthful Competitor 11,1,296.9636358973953
1,Truthful Competitor 11,2,1458.9284934681102
1,Truthful Competitor 11,3,1495.989528922961
1,Truthful Competitor 11,4,1630.3021463127461
1,Truthful Competitor 11,5,1521.0620306097776
1,Truthful Competitor 11,6,1504.2023557992677
1,Truthful Competitor 11,7,1654.9078686704636
1,Truthful Competitor 11,8,1533.3767655870734
1,Truthful Competitor 11,9,1434.2600602013567
1,Truthful Competitor 11,10,1573.4021024772105
1,Truthful Competitor 11,11,1456.3589896723565
1,Truthful Competitor 11,12,1559.2532510538713
1,Truthful Competitor 11,13,1493.5957655364293
1,Truthful Competitor 11,14,1554.4432426130188
1,Truthful Competitor 11,15,1509.4449865151194
1,Truthful Competitor 11,16,1543.971631450051
1,Truthful Competitor 11,17,1517.1298212227084
1,Truthful Competitor 11,18,1473.7424805416078
1,Truthful Competitor 11,19,1530.073899751447
1,Truthful Competitor 11,20,1554.710075780283
1,Truthful Competitor 11,21,1518.022608554793
1,Truthful Competitor 11,22,1567.6271212680126
1,Truthful Competitor 11,23,1439.3419205119155
1,Truthful Competitor 11,24,1530.1816714759739
2,Truthful Competitor 11,0,-10550.330769736647
2,Truthful Competitor 11,1,410.57890879435655
2,Truthful Competitor 11,2,1304.9487799065735
2,Truthful Competitor 11,3,1302.0990590689698
2,Truthful Competitor 11,4,1452.2860939460506
2,Truthful Competitor 11,5,1503.9222101513856
2,Truthful Competitor 11,6,1537.827396923471
2,Truthful Competitor 11,7,1330.3918931574358
2,Truthful Competitor 11,8,1374.4725600149084
2,Truthful Competitor 11,9,1421.0891056877622
2,Truthful Competitor 11,10,1377.841346286806
2,Truthful Competitor 11,11,1430.0912215699307
2,Truthful Competitor 11,12,1453.767383357732
2,Truthful Competitor 11,13,1389.3917707137941
2,Truthful Competitor 11,14,1308.2987317370132
2,Truthful Competitor 11,15,1440.250969960694
2,Truthful Competitor 11,16,1446.7586405119098
2,Truthful Competitor 11,17,1433.4243907154178
2,Truthful Competitor 11,18,1431.8021017187127
2,Truthful Competitor 11,19,1392.7250776322667
2,Truthful Competitor 11,20,1462.4869435145738
2,Truthful Competitor 11,21,1420.4492671267562
2,Truthful Competitor 11,22,1450.3236728753034
2,Truthful Competitor 11,23,1461.3853744385074
2,Truthful Competitor 11,24,1404.6828446352522
0,Truthful Competitor 2,0,-215.41251152037597
0,Truthful Competitor 2,1,116.1483448083534
0,Truthful Competitor 2,2,1088.433002621219
0,Truthful Competitor 2,3,1126.497582778866
0,Truthful Competitor 2,4,1072.2127853307725
0,Truthful Competitor 2,5,1106.9125051573326
0,Truthful Competitor 2,6,1049.4712529573915
0,Truthful Competitor 2,7,1034.9320544767036
0,Truthful Competitor 2,8,1121.0039372158867
0,Truthful Competitor 2,9,1242.8229979377134
0,Truthful Competitor 2,10,1148.645898945251
0,Truthful Competitor 2,11,1148.1698972870483
0,Truthful Competitor 2,12,1240.1237360109974
0,Truthful Competitor 2,13,1076.653781180272
0,Truthful Competitor 2,14,1177.8590799945991
0,Truthful Competitor 2,15,1188.3434638059728
0,Truthful Competitor 2,16,1110.6324844056533
0,Truthful Competitor 2,17,1173.77161013948
0,Truthful Competitor 2,18,1048.8328787670534
0,Truthful Competitor 2,19,1117.9290374027944
0,Truthful Competitor 2,20,1184.7256638027764
0,Truthful Competitor 2,21,1132.0329894254717
0,Truthful Competitor 2,22,1175.4212928837553
0,Truthful Competitor 2,23,1114.0133393944761
0,Truthful Competitor 2,24,1132.696545702155
1,Truthful Competitor 2,0,-2.3368320618836913
1,Truthful Competitor 2,1,0.0
1,Truthful Competitor 2,2,0.0
1,Truthful Competitor 2,3,0.0
1,Truthful Competitor 2,4,0.0
1,Truthful Competitor 2,5,0.0
1,Truthful Competitor 2,6,0.0
1,Truthful Competitor 2,7,0.0
1,Truthful Competitor 2,8,0.0
1,Truthful Competitor 2,9,0.0
1,Truthful Competitor 2,10,0.0
1,Truthful Competitor 2,11,0.0
1,Truthful Competitor 2,12,0.0
1,Truthful Competitor 2,13,0.0
1,Truthful Competitor 2,14,0.0
1,Truthful Competitor 2,15,0.0
1,Truthful Competitor 2,16,0.0
1,Truthful Competitor 2,17,0.0
1,Truthful Competitor 2,18,0.0
1,Truthful Competitor 2,19,0.0
1,Truthful Competitor 2,20,0.0
1,Truthful Competitor 2,21,0.0
1,Truthful Competitor 2,22,0.0
1,Truthful Competitor 2,23,0.0
1,Truthful Competitor 2,24,0.0
2,Truthful Competitor 2,0,-8356.347673647995
2,Truthful Competitor 2,1,774.1460364579442
2,Truthful Competitor 2,2,1482.534006916219
2,Truthful Competitor 2,3,1451.5176395777185
2,Truthful Competitor 2,4,1627.8101880072345
2,Truthful Competitor 2,5,1481.2706677633118
2,Truthful Competitor 2,6,1641.33849670544
2,Truthful Competitor 2,7,1561.6271703465477
2,Truthful Competitor 2,8,1624.5441699504531
2,Truthful Competitor 2,9,1602.9170817292718
2,Truthful Competitor 2,10,1693.7019412742256
2,Truthful Competitor 2,11,1632.990451885276
2,Truthful Competitor 2,12,1586.8882419538866
2,Truthful Competitor 2,13,1583.458225683746
2,Truthful Competitor 2,14,1666.9510786352228
2,Truthful Competitor 2,15,1640.1868425921173
2,Truthful Competitor 2,16,1606.2787399250242
2,Truthful Competitor 2,17,1646.5575013464763
2,Truthful Competitor 2,18,1690.941872794541
2,Truthful Competitor 2,19,1739.194014141149
2,Truthful Competitor 2,20,1613.9722706653718
2,Truthful Competitor 2,21,1610.3456839809164
2,Truthful Competitor 2,22,1627.8840532079987
2,Truthful Competitor 2,23,1607.278471651146
2,Truthful Competitor 2,24,1529.857742808811
0,Truthful Competitor 3,0,-32243.23218640118
0,Truthful Competitor 3,1,2059.8845692434415
0,Truthful Competitor 3,2,3210.9350241907614
0,Truthful Competitor 3,3,3220.299312695692
0,Truthful Competitor 3,4,3055.7118804536917
0,Truthful Competitor 3,5,3146.897572216743
0,Truthful Competitor 3,6,3291.3402321700687
0,Truthful Competitor 3,7,3173.9030709692934
0,Truthful Competitor 3,8,3213.5333562590754
0,Truthful Competitor 3,9,3225.8546668696613
0,Truthful Competitor 3,10,3249.9358735375863
0,Truthful Competitor 3,11,3226.4387501748074
0,Truthful Competitor 3,12,3017.977321892867
0,Truthful Competitor 3,13,3117.484951045245
0,Truthful Competitor 3,14,3264.8703155724634
0,Truthful Competitor 3,15,3165.220990828309
0,Truthful Competitor 3,16,3142.346243670496
0,Truthful Competitor 3,17,2952.3564709974266
0,Truthful Competitor 3,18,3096.971591956062
0,Truthful Competitor 3,19,3083.7339265402334
0,Truthful Competitor 3,20,3355.054411254757
0,Truthful Competitor 3,21,3048.9119076028937
0,Truthful Competitor 3,22,3170.3839474043434
0,Truthful Competitor 3,23,3321.6940722686318
0,Truthful Competitor 3,24,3220.895547195996
1,Truthful Competitor 3,0,-3356.135750324448
1,Truthful Competitor 3,1,1665.3572623379512
1,Truthful Competitor 3,2,2910.352492810683
1,Truthful Competitor 3,3,3161.8192420333717
1,Truthful Competitor 3,4,2949.1136670937967
1,Truthful Competitor 3,5,3032.205565445337
1,Truthful Competitor 3,6,2959.9372557413544
1,Truthful Competitor 3,7,3190.232816208246
1,Truthful Competitor 3,8,3087.8389231250226
1,Truthful Competitor 3,9,3115.841518171812
1,Truthful Competitor 3,10,3113.054633881539
1,Truthful Competitor 3,11,3227.8509310639683
1,Truthful Competitor 3,12,3293.833624372941
1,Truthful Competitor 3,13,2918.5723428850356
1,Truthful Competitor 3,14,3099.145276913368
1,Truthful Competitor 3,15,3233.792322766472
1,Truthful Competitor 3,16,3116.010916063386
1,Truthful Competitor 3,17,3184.2817500653546
1,Truthful Competitor 3,18,3036.558991676843
1,Truthful Competitor 3,19,3140.328847286578
1,Truthful Competitor 3,20,3079.4329306393256
1,Truthful Competitor 3,21,3284.142205324744
1,Truthful Competitor 3,22,3199.647260289438
1,Truthful Competitor 3,23,3074.439345018388
1,Truthful Competitor 3,24,3213.3444592622727
2,Truthful Competitor 3,0,-17559.504282250637
2,Truthful Competitor 3,1,2762.023113971194
2,Truthful Competitor 3,2,3920.443806277845
2,Truthful Competitor 3,3,3658.778388777212
2,Truthful Competitor 3,4,3734.285716079376
2,Truthful Competitor 3,5,3664.1460111016886
2,Truthful Competitor 3,6,3730.140575171586
2,Truthful Competitor 3,7,3773.3637380658465
2,Truthful Competitor 3,8,3672.759808574045
2,Truthful Competitor 3,9,3737.4945212911903
2,Truthful Competitor 3,10,3774.4562535052187
2,Truthful Competitor 3,11,3789.2075277381787
2,Truthful Competitor 3,12,3512.110731250505
2,Truthful Competitor 3,13,3706.608569278834
2,Truthful Competitor 3,14,3498.4460407897536
2,Truthful Competitor 3,15,3697.488360375959
2,Truthful Competitor 3,16,3503.515549253198
2,Truthful Competitor 3,17,3450.688824484313
2,Truthful Competitor 3,18,3660.44127703298
2,Truthful Competitor 3,19,3777.4022927792134
2,Truthful Competitor 3,20,3654.6599100556327
2,Truthful Competitor 3,21,3762.1567346371216
2,Truthful Competitor 3,22,3738.541293288793
2,Truthful Competitor 3,23,3695.5338167832474
2,Truthful Competitor 3,24,3365.3904401106824
0,Truthful Competitor 4,0,-1552.1359521545596
0,Truthful Competitor 4,1,404.7574471402581
0,Truthful Competitor 4,2,524.4010885935764
0,Truthful Competitor 4,3,666.4637110459136
0,Truthful Competitor 4,4,644.8876650733629
0,Truthful Competitor 4,5,689.0540565262879
0,Truthful Competitor 4,6,640.6250637170323
0,Truthful Competitor 4,7,697.9592804427392
0,Truthful Competitor 4,8,621.1420896963097
0,Truthful Competitor 4,9,616.9676854755174
0,Truthful Competitor 4,10,621.2318984361502
0,Truthful Competitor 4,11,632.1842501310286
0,Truthful Competitor 4,12,685.3467249396884
0,Truthful Competitor 4,13,625.503142958866
0,Truthful Competitor 4,14,625.944336144781
0,Truthful Competitor 4,15,717.1647433660743
0,Truthful Competitor 4,16,627.4588669562416
0,Truthful Competitor 4,17,679.9315634517286
0,Truthful Competitor 4,18,635.5409305309762
0,Truthful Competitor 4,19,631.9475650069905
0,Truthful Competitor 4,20,632.9069424916576
0,Truthful Competitor 4,21,604.695581470068
0,Truthful Competitor 4,22,658.224010855667
0,Truthful Competitor 4,23,645.198825290299
0,Truthful Competitor 4,24,639.3405597341813
1,Truthful Competitor 4,0,-309.4399659907275
1,Truthful Competitor 4,1,813.5328571538737
1,Truthful Competitor 4,2,1192.1449411858678
1,Truthful Competitor 4,3,999.5943980181042
1,Truthful Competitor 4,4,1025.2565568825362
1,Truthful Competitor 4,5,1085.4406817427753
1,Truthful Competitor 4,6,1123.3574627371715
1,Truthful Competitor 4,7,997.5383001947584
1,Truthful Competitor 4,8,1041.5881584183962
1,Truthful Competitor 4,9,985.4981042084108
1,Truthful Competitor 4,10,1045.7843665437679
1,Truthful Competitor 4,11,944.4700343747284
1,Truthful Competitor 4,12,1052.4589020560402
1,Truthful Competitor 4,13,1088.394148061352
1,Truthful Competitor 4,14,1099.2778906605636
1,Truthful Competitor 4,15,958.4936855739442
1,Truthful Competitor 4,16,1053.500615225314
1,Truthful Competitor 4,17,1050.6980868340631
1,Truthful Competitor 4,18,1079.0455125313263
1,Truthful Competitor 4,19,1072.3418120088938
1,Truthful Competitor 4,20,1013.2596070600956
1,Truthful Competitor 4,21,1054.9511201259554
1,Truthful Competitor 4,22,1060.7392557229148
1,Truthful Competitor 4,23,1061.7699538592806
1,Truthful Competitor 4,24,1085.4812715139878
2,Truthful Competitor 4,0,-869.7706719049426
2,Truthful Competitor 4,1,327.16585518538164
2,Truthful Competitor 4,2,734.9758332523483
2,Truthful Competitor 4,3,718.2884512189169
2,Truthful Competitor 4,4,768.4357913748205
2,Truthful Competitor 4,5,808.2245681570038
2,Truthful Competitor 4,6,760.0000935610373
2,Truthful Competitor 4,7,698.4608005583266
2,Truthful Competitor 4,8,801.3433615849267
2,Truthful Competitor 4,9,785.260697185685
2,Truthful Competitor 4,10,795.5495276561622
2,Truthful Competitor 4,11,730.24605398433
2,Truthful Competitor 4,12,698.05008708672
2,Truthful Competitor 4,13,642.8697898480509
2,Truthful Competitor 4,14,781.4634296142036
2,Truthful Competitor 4,15,753.7089030686311
2,Truthful Competitor 4,16,810.9866718598116
2,Truthful Competitor 4,17,742.9985170423853
2,Truthful Competitor 4,18,758.4389866283165
2,Truthful Competitor 4,19,748.8932912244239
2,Truthful Competitor 4,20,746.1873489239217
2,Truthful Competitor 4,21,778.0936750313357
2,Truthful Competitor 4,22,749.525574241982
2,Truthful Competitor 4,23,760.1025242733433
2,Truthful Competitor 4,24,728.4662119215185
0,Truthful Competitor 5,0,-24573.611229145805
0,Truthful Competitor 5,1,363.1087188089885
0,Truthful Competitor 5,2,744.6617351365621
0,Truthful Competitor 5,3,801.5532417477103
0,Truthful Competitor 5,4,791.9818072313535
0,Truthful Competitor 5,5,761.6539517118825
0,Truthful Competitor 5,6,735.115101538845
0,Truthful Competitor 5,7,813.83796708429
0,Truthful Competitor 5,8,761.9908653102509
0,Truthful Competitor 5,9,761.1444373031594
0,Truthful Competitor 5,10,804.1518743450026
0,Truthful Competitor 5,11,776.659722993516
0,Truthful Competitor 5,12,796.206246578941
0,Truthful Competitor 5,13,851.3268288522481
0,Truthful Competitor 5,14,804.9165067130333
0,Truthful Competitor 5,15,844.159763868035
0,Truthful Competitor 5,16,826.5431401645895
0,Truthful Competitor 5,17,797.6668723418352
0,Truthful Competitor 5,18,791.6193829331133
0,Truthful Competitor 5,19,800.3814097205291
0,Truthful Competitor 5,20,824.1766294234221
0,Truthful Competitor 5,21,811.8648568189295
0,Truthful Competitor 5,22,874.108226886254
0,Truthful Competitor 5,23,805.7704010839474
0,Truthful Competitor 5,24,772.0302862824971
1,Truthful Competitor 5,0,-38840.151813090066
1,Truthful Competitor 5,1,1836.7688791751666
1,Truthful Competitor 5,2,1189.5662325784024
1,Truthful Competitor 5,3,903.0666139010215
1,Truthful Competitor 5,4,942.0448232714684
1,Truthful Competitor 5,5,895.2492453549405
1,Truthful Competitor 5,6,878.6584996390463
1,Truthful Competitor 5,7,993.7490971529677
1,Truthful Competitor 5,8,926.4130933121879
1,Truthful Competitor 5,9,909.8561793246254
1,Truthful Competitor 5,10,1002.258048041684
1,Truthful Competitor 5,11,917.264557872122
1,Truthful Competitor 5,12,978.990441474159
1,Truthful Competitor 5,13,973.6034356456968
1,Truthful Competitor 5,14,979.776795834047
1,Truthful Competitor 5,15,838.5606271953676
1,Truthful Competitor 5,16,902.8322863994821
1,Truthful Competitor 5,17,911.9185458366987
1,Truthful Competitor 5,18,860.0985601265734
1,Truthful Competitor 5,19,909.9973684028744
1,Truthful Competitor 5,20,981.5684468286935
1,Truthful Competitor 5,21,962.8114692927098
1,Truthful Competitor 5,22,938.8056212228835
1,Truthful Competitor 5,23,983.5107839381832
1,Truthful Competitor 5,24,850.8699801498569
2,Truthful Competitor 5,0,-30969.10410941149
2,Truthful Competitor 5,1,1221.8272920356005
2,Truthful Competitor 5,2,1771.8083788560557
2,Truthful Competitor 5,3,1806.5058052332988
2,Truthful Competitor 5,4,1671.921904493473
2,Truthful Competitor 5,5,1849.893404977392
2,Truthful Competitor 5,6,1755.4820039237873
2,Truthful Competitor 5,7,1695.6230052703052
2,Truthful Competitor 5,8,1649.2353979251602
2,Truthful Competitor 5,9,1892.2676034202682
2,Truthful Competitor 5,10,1753.8160433464652
2,Truthful Competitor 5,11,1816.3908683871439
2,Truthful Competitor 5,12,1812.0796863676724
2,Truthful Competitor 5,13,1708.7105317483138
2,Truthful Competitor 5,14,1818.7207825658295
2,Truthful Competitor 5,15,1766.0902128696905
2,Truthful Competitor 5,16,1738.2471304522946
2,Truthful Competitor 5,17,1763.9295227112696
2,Truthful Competitor 5,18,1723.6787187873258
2,Truthful Competitor 5,19,1786.7113503702728
2,Truthful Competitor 5,20,1770.367658128046
2,Truthful Competitor 5,21,1725.0452584366371
2,Truthful Competitor 5,22,1854.6438495944658
2,Truthful Competitor 5,23,1640.5383638611831
2,Truthful Competitor 5,24,1829.1088811637148
0,Truthful Competitor 6,0,-79.50121232068207
0,Truthful Competitor 6,1,-1800.2924289784646
0,Truthful Competitor 6,2,54.23524011836562
0,Truthful Competitor 6,3,49.6030154953338
0,Truthful Competitor 6,4,48.95597635026626
0,Truthful Competitor 6,5,60.093032543451116
0,Truthful Competitor 6,6,80.05799641322724
0,Truthful Competitor 6,7,42.72165629636131
0,Truthful Competitor 6,8,64.47522257914073
0,Truthful Competitor 6,9,53.73721665568425
0,Truthful Competitor 6,10,58.32272327456371
0,Truthful Competitor 6,11,54.29825343798059
0,Truthful Competitor 6,12,52.49175007878302
0,Truthful Competitor 6,13,64.32775604827705
0,Truthful Competitor 6,14,72.85660272581181
0,Truthful Competitor 6,15,56.54073070027353
0,Truthful Competitor 6,16,65.94423962877777
0,Truthful Competitor 6,17,58.657233992683324
0,Truthful Competitor 6,18,83.17646449415271
0,Truthful Competitor 6,19,47.93998481205383
0,Truthful Competitor 6,20,67.36068993928785
0,Truthful Competitor 6,21,58.15131182621171
0,Truthful Competitor 6,22,38.05649369530507
0,Truthful Competitor 6,23,65.7340258636979
0,Truthful Competitor 6,24,75.47548498040328
1,Truthful Competitor 6,0,-118.06187656229059
1,Truthful Competitor 6,1,1.4441897943527415
1,Truthful Competitor 6,2,51.388320432583974
1,Truthful Competitor 6,3,103.79837305392633
1,Truthful Competitor 6,4,71.14115263391498
1,Truthful Competitor 6,5,72.68521298932636
1,Truthful Competitor 6,6,82.2598437844826
1,Truthful Competitor 6,7,97.29638168524578
1,Truthful Competitor 6,8,106.34271930622144
1,Truthful Competitor 6,9,109.5248682923834
1,Truthful Competitor 6,10,123.18067158406406
1,Truthful Competitor 6,11,95.72845980298662
1,Truthful Competitor 6,12,102.70684652149018
1,Truthful Competitor 6,13,73.12684085257396
1,Truthful Competitor 6,14,110.55912592902692
1,Truthful Competitor 6,15,91.90863939149168
1,Truthful Competitor 6,16,106.61317813774677
1,Truthful Competitor 6,17,93.83457343470614
1,Truthful Competitor 6,18,125.87612551893832
1,Truthful Competitor 6,19,127.20498954982311
1,Truthful Competitor 6,20,83.26723991499735
1,Truthful Competitor 6,21,121.1261718227467
1,Truthful Competitor 6,22,106.41604535397046
1,Truthful Competitor 6,23,84.02093243107599
1,Truthful Competitor 6,24,109.98504513515161
2,Truthful Competitor 6,0,-892.5480834397453
2,Truthful Competitor 6,1,-542.6940911706167
2,Truthful Competitor 6,2,18.92675928184742
2,Truthful Competitor 6,3,61.80482964047537
2,Truthful Competitor 6,4,66.44656571068055
2,Truthful Competitor 6,5,79.21012024924771
2,Truthful Competitor 6,6,55.193205224158994
2,Truthful Competitor 6,7,72.18073348652963
2,Truthful Competitor 6,8,84.54418364416776
2,Truthful Competitor 6,9,58.27440801806957
2,Truthful Competitor 6,10,55.03395094290157
2,Truthful Competitor 6,11,88.17623596954495
2,Truthful Competitor 6,12,73.22261067632601
