Run,Agent,Iteration,Total Spend
0,PPO Bidder - Gross Utility 1,0,271.68151137221133
0,PPO Bidder - Gross Utility 1,1,3737.9095284292216
0,PPO Bidder - Gross Utility 1,2,3757.935348393908
0,PPO Bidder - Gross Utility 1,3,3672.137082045085
0,PPO Bidder - Gross Utility 1,4,3773.263946627978
0,PPO Bidder - Gross Utility 1,5,3713.991204984614
0,PPO Bidder - Gross Utility 1,6,3662.617536889386
0,PPO Bidder - Gross Utility 1,7,3556.9371656775097
0,PPO Bidder - Gross Utility 1,8,3558.393003261354
0,PPO Bidder - Gross Utility 1,9,3512.4675474639935
0,PPO Bidder - Gross Utility 1,10,3524.173771795128
0,PPO Bidder - Gross Utility 1,11,3418.843941007635
0,PPO Bidder - Gross Utility 1,12,3464.421969791875
0,PPO Bidder - Gross Utility 1,13,3596.197586454866
0,PPO Bidder - Gross Utility 1,14,3534.1043252463014
0,PPO Bidder - Gross Utility 1,15,3585.672709585936
0,PPO Bidder - Gross Utility 1,16,3491.3028605960117
0,PPO Bidder - Gross Utility 1,17,3609.9024822428446
0,PPO Bidder - Gross Utility 1,18,3606.90965509548
0,PPO Bidder - Gross Utility 1,19,3572.795254982851
0,PPO Bidder - Gross Utility 1,20,3524.247176363943
0,PPO Bidder - Gross Utility 1,21,3690.879923037792
0,PPO Bidder - Gross Utility 1,22,3548.4994152371833
0,PPO Bidder - Gross Utility 1,23,3587.122687497183
0,PPO Bidder - Gross Utility 1,24,3792.8232928864086
0,Truthful Competitor 2,0,243.6544602361117
0,Truthful Competitor 2,1,203.92707396998537
0,Truthful Competitor 2,2,1663.5880000121497
0,Truthful Competitor 2,3,1515.693619293298
0,Truthful Competitor 2,4,1497.8045478011807
0,Truthful Competitor 2,5,1495.5307690926902
0,Truthful Competitor 2,6,1486.02814285532
0,Truthful Competitor 2,7,1390.73754077482
0,Truthful Competitor 2,8,1395.6674927863435
0,Truthful Competitor 2,9,1539.531949612555
0,Truthful Competitor 2,10,1568.8571663688836
0,Truthful Competitor 2,11,1507.619280092696
0,Truthful Competitor 2,12,1486.7933122083825
0,Truthful Competitor 2,13,1562.3994265901415
0,Truthful Competitor 2,14,1457.01013537348
0,Truthful Competitor 2,15,1506.147643295342
0,Truthful Competitor 2,16,1562.9386606839962
0,Truthful Competitor 2,17,1506.0755235536626
0,Truthful Competitor 2,18,1532.690433471301
0,Truthful Competitor 2,19,1395.6043982976937
0,Truthful Competitor 2,20,1453.281545867057
0,Truthful Competitor 2,21,1460.9963019193035
0,Truthful Competitor 2,22,1503.3798427088207
0,Truthful Competitor 2,23,1510.3958949677858
0,Truthful Competitor 2,24,1447.7807684356303
0,Truthful Competitor 3,0,33413.13034495162
0,Truthful Competitor 3,1,4420.009944613122
0,Truthful Competitor 3,2,3583.4161921551445
0,Truthful Competitor 3,3,3712.6513033256374
0,Truthful Competitor 3,4,3571.7239298315
0,Truthful Competitor 3,5,3523.7574057091706
0,Truthful Competitor 3,6,3495.5594035481345
0,Truthful Competitor 3,7,3699.4349000303305
