Run,Agent,Iteration,ACoS
0,PPO Bidder - Gross Utility 1,0,13.584075568610567
0,PPO Bidder - Gross Utility 1,1,0.24623909936951394
0,PPO Bidder - Gross Utility 1,2,0.22210019789562105
0,PPO Bidder - Gross Utility 1,3,0.20911942380666773
0,PPO Bidder - Gross Utility 1,4,0.19964359505968138
0,PPO Bidder - Gross Utility 1,5,0.21320270981541986
0,PPO Bidder - Gross Utility 1,6,0.19317603042665538
0,PPO Bidder - Gross Utility 1,7,0.18940027506270019
0,PPO Bidder - Gross Utility 1,8,0.20264197057297004
0,PPO Bidder - Gross Utility 1,9,0.20516749693130804
0,PPO Bidder - Gross Utility 1,10,0.1896756604841296
0,PPO Bidder - Gross Utility 1,11,0.20110846711809616
0,PPO Bidder - Gross Utility 1,12,0.17839454015406153
0,PPO Bidder - Gross Utility 1,13,0.21254122851388096
0,PPO Bidder - Gross Utility 1,14,0.1902101359120722
0,PPO Bidder - Gross Utility 1,15,0.188521172954045
0,PPO Bidder - Gross Utility 1,16,0.19859515703048986
0,PPO Bidder - Gross Utility 1,17,0.20280351023836204
0,PPO Bidder - Gross Utility 1,18,0.19454744633740453
0,PPO Bidder - Gross Utility 1,19,0.19167356518148343
0,PPO Bidder - Gross Utility 1,20,0.19956099526409643
0,PPO Bidder - Gross Utility 1,21,0.19843440446439742
0,PPO Bidder - Gross Utility 1,22,0.1958333010616547
0,PPO Bidder - Gross Utility 1,23,0.20663149121527552
0,PPO Bidder - Gross Utility 1,24,0.21307996027451734
0,Truthful Competitor 2,0,3.0456807529513963
0,Truthful Competitor 2,1,0.2913243913856934
0,Truthful Competitor 2,2,0.2858398625450429
0,Truthful Competitor 2,3,0.32525614147924853
0,Truthful Competitor 2,4,0.2936871662355256
0,Truthful Competitor 2,5,0.2967322954548989
0,Truthful Competitor 2,6,0.30958919642819166
0,Truthful Competitor 2,7,0.2849872009784467
0,Truthful Competitor 2,8,0.2736602927032046
0,Truthful Competitor 2,9,0.2949294922629416
0,Truthful Competitor 2,10,0.3282127963114819
0,Truthful Competitor 2,11,0.28022663198749
0,Truthful Competitor 2,12,0.2763556342394763
0,Truthful Competitor 2,13,0.32280979888226063
0,Truthful Competitor 2,14,0.2574222854016749
0,Truthful Competitor 2,15,0.2852552354726027
0,Truthful Competitor 2,16,0.32973389465907094
0,Truthful Competitor 2,17,0.30001504453260214
0,Truthful Competitor 2,18,0.3483387348798411
0,Truthful Competitor 2,19,0.35065437143158135
0,Truthful Competitor 2,20,0.306599482250434
0,Truthful Competitor 2,21,0.2945557060321176
0,Truthful Competitor 2,22,0.27737635474332484
0,Truthful Competitor 2,23,0.30574815687607
0,Truthful Competitor 2,24,0.3147349496599196
0,Truthful Competitor 3,0,24.568478194817367
0,Truthful Competitor 3,1,0.5364089738608158
0,Truthful Competitor 3,2,0.381214488527143
0,Truthful Competitor 3,3,0.4097849120668474
0,Truthful Competitor 3,4,0.4068022699124715
0,Truthful Competitor 3,5,0.40225541161063594
0,Truthful Competitor 3,6,0.37186802165405686
0,Truthful Competitor 3,7,0.4074267511046619
0,Truthful Competitor 3,8,0.3893248901399329
0,Truthful Competitor 3,9,0.38699686853714327
0,Truthful Competitor 3,10,0.4105647596117334
0,Truthful Competitor 3,11,0.38461781579747883
0,Truthful Competitor 3,12,0.4371726439926784
0,Truthful Competitor 3,13,0.4065741876872182
0,Truthful Competitor 3,14,0.413053390134685
0,Truthful Competitor 3,15,0.4116852770812794
0,Truthful Competitor 3,16,0.4031969191580212
0,Truthful Competitor 3,17,0.41799845823720355
0,Truthful Competitor 3,18,0.4075731214180152
0,Truthful Competitor 3,19,0.41888237928008737
0,Truthful Competitor 3,20,0.3864827615212386
0,Truthful Competitor 3,21,0.41643327961436416
0,Truthful Competitor 3,22,0.3867416394364662
0,Truthful Competitor 3,23,0.3834121562042006
0,Truthful Competitor 3,24,0.3972720644531418
0,Truthful Competitor 4,0,2.4335144482992983
0,Truthful Competitor 4,1,0.35281243317693334
0,Truthful Competitor 4,2,0.3398565510345918
0,Truthful Competitor 4,3,0.30871354475556645
0,Truthful Competitor 4,4,0.2802100407687702
0,Truthful Competitor 4,5,0.24888859832368673
0,Truthful Competitor 4,6,0.3195271180856448
0,Truthful Competitor 4,7,0.28401135262899163
0,Truthful Competitor 4,8,0.31964507437689466
0,Truthful Competitor 4,9,0.27661199624564237
0,Truthful Competitor 4,10,0.29616271190581517
0,Truthful Competitor 4,11,0.27903304027852877
0,Truthful Competitor 4,12,0.32084616471769434
0,Truthful Competitor 4,13,0.31999915691245284
0,Truthful Competitor 4,14,0.31831968816175255
0,Truthful Competitor 4,15,0.30230523538499343
0,Truthful Competitor 4,16,0.34721376630677075
0,Truthful Competitor 4,17,0.26876611190246746
0,Truthful Competitor 4,18,0.29280285247243054
0,Truthful Competitor 4,19,0.29898391945293035
0,Truthful Competitor 4,20,0.3266947434217428
0,Truthful Competitor 4,21,0.30928757758799713
0,Truthful Competitor 4,22,0.28968000832882446
0,Truthful Competitor 4,23,0.26367953204773187
0,Truthful Competitor 4,24,0.2453187704650145
0,Truthful Competitor 5,0,10.489911428692219
0,Truthful Competitor 5,1,0.44416011576867703
0,Truthful Competitor 5,2,0.32077376467638996
0,Truthful Competitor 5,3,0.3662604970272736
0,Truthful Competitor 5,4,0.3582864796322563
0,Truthful Competitor 5,5,0.338785952382769
0,Truthful Competitor 5,6,0.4007184637594271
0,Truthful Competitor 5,7,0.3668711521504751
0,Truthful Competitor 5,8,0.4256483756444223
0,Truthful Competitor 5,9,0.3272143034123371
0,Truthful Competitor 5,10,0.3248412215716898
0,Truthful Competitor 5,11,0.35208476533343974
0,Truthful Competitor 5,12,0.32743564410383397
0,Truthful Competitor 5,13,0.3180162406365254
0,Truthful Competitor 5,14,0.4462614132731847
0,Truthful Competitor 5,15,0.37083815484963495
0,Truthful Competitor 5,16,0.4146740170360671
0,Truthful Competitor 5,17,0.3624175234005397
0,Truthful Competitor 5,18,0.32335443844073314
0,Truthful Competitor 5,19,0.346900199561103
0,Truthful Competitor 5,20,0.3371200960512456
0,Truthful Competitor 5,21,0.3876462842145428
0,Truthful Competitor 5,22,0.40091300788749673
0,Truthful Competitor 5,23,0.37278234436492874
0,Truthful Competitor 5,24,0.3512972148293705
0,Truthful Competitor 6,0,4.251325243120785
0,Truthful Competitor 6,1,1.1431177132445725
0,Truthful Competitor 6,2,0.40080345198511996
0,Truthful Competitor 6,3,0.2491015177524463
0,Truthful Competitor 6,4,0.2838747787885308
0,Truthful Competitor 6,5,0.294046097539843
0,Truthful Competitor 6,6,0.2325382172338059
0,Truthful Competitor 6,7,0.28084637298595966
0,Truthful Competitor 6,8,0.2593881393152314
0,Truthful Competitor 6,9,0.2262633499235061
0,Truthful Competitor 6,10,0.20309494748538753
0,Truthful Competitor 6,11,0.2852645778104177
0,Truthful Competitor 6,12,0.3286571064784437
0,Truthful Competitor 6,13,0.2854308136516361
0,Truthful Competitor 6,14,0.24035781013801785
0,Truthful Competitor 6,15,0.22955027537935999
0,Truthful Competitor 6,16,0.2653861163098569
0,Truthful Competitor 6,17,0.2676309184035314
0,Truthful Competitor 6,18,0.26306326703304506
0,Truthful Competitor 6,19,0.33228920552462216
0,Truthful Competitor 6,20,0.22502133797529017
0,Truthful Competitor 6,21,0.41329193252379526
0,Truthful Competitor 6,22,0.24176912563158168
0,Truthful Competitor 6,23,0.3264836742107691
0,Truthful Competitor 6,24,0.30183407135508294
0,Truthful Competitor 7,0,1.5823266146460193
0,Truthful Competitor 7,1,0.38783560355862834
0,Truthful Competitor 7,2,0.3330841164675405
