Run,Agent,Iteration,CVR
0,PPO Bidder - Gross Utility 1,0,0.027777777777777776
0,PPO Bidder - Gross Utility 1,1,0.10097113210057204
0,PPO Bidder - Gross Utility 1,2,0.09477929643737397
0,PPO Bidder - Gross Utility 1,3,0.09554902600935902
0,PPO Bidder - Gross Utility 1,4,0.10323355909984706
0,PPO Bidder - Gross Utility 1,5,0.0963175937188986
0,PPO Bidder - Gross Utility 1,6,0.10521642619311876
0,PPO Bidder - Gross Utility 1,7,0.10470561998215878
0,PPO Bidder - Gross Utility 1,8,0.09757723938653035
0,PPO Bidder - Gross Utility 1,9,0.09571732080957174
0,PPO Bidder - Gross Utility 1,10,0.10355590235202318
0,PPO Bidder - Gross Utility 1,11,0.0955270847381434
0,PPO Bidder - Gross Utility 1,12,0.10896644596566042
0,PPO Bidder - Gross Utility 1,13,0.09292618629173989
0,PPO Bidder - Gross Utility 1,14,0.10235786690171882
0,PPO Bidder - Gross Utility 1,15,0.10618579723090665
0,PPO Bidder - Gross Utility 1,16,0.09968246767974598
0,PPO Bidder - Gross Utility 1,17,0.09823399558498896
0,PPO Bidder - Gross Utility 1,18,0.10118982643816177
0,PPO Bidder - Gross Utility 1,19,0.10346358792184725
0,PPO Bidder - Gross Utility 1,20,0.09819839857651246
0,PPO Bidder - Gross Utility 1,21,0.1021753460777851
0,PPO Bidder - Gross Utility 1,22,0.10076743410076744
0,PPO Bidder - Gross Utility 1,23,0.09568956013669937
0,PPO Bidder - Gross Utility 1,24,0.09647696476964769
0,Truthful Competitor 2,0,0.14814814814814814
0,Truthful Competitor 2,1,0.11437908496732026
0,Truthful Competitor 2,2,0.11060433295324971
0,Truthful Competitor 2,3,0.09224069675376088
0,Truthful Competitor 2,4,0.10378510378510379
0,Truthful Competitor 2,5,0.10128617363344052
0,Truthful Competitor 2,6,0.09900990099009901
0,Truthful Competitor 2,7,0.10521776627856835
0,Truthful Competitor 2,8,0.1059850374064838
0,Truthful Competitor 2,9,0.0981203007518797
0,Truthful Competitor 2,10,0.09199384141647421
0,Truthful Competitor 2,11,0.10594722331626624
0,Truthful Competitor 2,12,0.1031837360951285
0,Truthful Competitor 2,13,0.09591755846214824
0,Truthful Competitor 2,14,0.11234616911472807
0,Truthful Competitor 2,15,0.10248447204968944
0,Truthful Competitor 2,16,0.09272300469483569
0,Truthful Competitor 2,17,0.0979703356752537
0,Truthful Competitor 2,18,0.08914100486223663
0,Truthful Competitor 2,19,0.08281315022888057
0,Truthful Competitor 2,20,0.09397303727200634
0,Truthful Competitor 2,21,0.100040338846309
0,Truthful Competitor 2,22,0.10581803982819211
0,Truthful Competitor 2,23,0.09844559585492228
0,Truthful Competitor 2,24,0.09323064450749899
0,Truthful Competitor 3,0,0.08662420382165605
0,Truthful Competitor 3,1,0.09475620975160993
0,Truthful Competitor 3,2,0.10309278350515463
0,Truthful Competitor 3,3,0.0973774720550301
0,Truthful Competitor 3,4,0.09871823701371711
0,Truthful Competitor 3,5,0.09785522788203753
0,Truthful Competitor 3,6,0.10320597277119016
0,Truthful Competitor 3,7,0.09843885516045099
0,Truthful Competitor 3,8,0.10150294053583098
0,Truthful Competitor 3,9,0.10017730496453901
0,Truthful Competitor 3,10,0.09554831704668838
0,Truthful Competitor 3,11,0.10309055543548735
0,Truthful Competitor 3,12,0.09365962180200223
0,Truthful Competitor 3,13,0.09689049121225778
0,Truthful Competitor 3,14,0.09452411994784876
0,Truthful Competitor 3,15,0.09546061415220294
0,Truthful Competitor 3,16,0.0989422653151168
0,Truthful Competitor 3,17,0.09869310500225327
0,Truthful Competitor 3,18,0.09706546275395034
0,Truthful Competitor 3,19,0.09594835262689225
0,Truthful Competitor 3,20,0.0997212095217671
0,Truthful Competitor 3,21,0.09737076648841354
0,Truthful Competitor 3,22,0.09920182440136831
