Run,Agent,Iteration,ACoS
0,PPO Bidder - Gross Utility 1,0,2.274316263766255
0,PPO Bidder - Gross Utility 1,1,0.35960528843293593
0,PPO Bidder - Gross Utility 1,2,0.21031401215583267
0,PPO Bidder - Gross Utility 1,3,0.19237144988004337
0,PPO Bidder - Gross Utility 1,4,0.18442155138208133
0,PPO Bidder - Gross Utility 1,5,0.18515729932467206
0,PPO Bidder - Gross Utility 1,6,0.1863402073739135
0,PPO Bidder - Gross Utility 1,7,0.2008922336178525
0,PPO Bidder - Gross Utility 1,8,0.182361132527004
0,PPO Bidder - Gross Utility 1,9,0.17850870732299207
0,PPO Bidder - Gross Utility 1,10,0.20855154709146873
0,PPO Bidder - Gross Utility 1,11,0.16787728701453805
0,PPO Bidder - Gross Utility 1,12,0.19268090390844006
0,PPO Bidder - Gross Utility 1,13,0.17134176062165002
0,PPO Bidder - Gross Utility 1,14,0.1797389878788591
0,PPO Bidder - Gross Utility 1,15,0.1767901605073139
0,PPO Bidder - Gross Utility 1,16,0.19338146100709228
0,PPO Bidder - Gross Utility 1,17,0.18211829549124955
0,PPO Bidder - Gross Utility 1,18,0.17348557786736923
0,PPO Bidder - Gross Utility 1,19,0.1803938904963753
0,PPO Bidder - Gross Utility 1,20,0.19970447537886424
0,PPO Bidder - Gross Utility 1,21,0.17931660290208173
0,PPO Bidder - Gross Utility 1,22,0.19050521116496832
0,PPO Bidder - Gross Utility 1,23,0.17502397585376506
0,PPO Bidder - Gross Utility 1,24,0.1854976108271294
0,Truthful Competitor 2,0,45.92777890296149
0,Truthful Competitor 2,1,0.9475702587824923
0,Truthful Competitor 2,2,0.3427970546816155
0,Truthful Competitor 2,3,0.3205352889273151
0,Truthful Competitor 2,4,0.34860015547222967
0,Truthful Competitor 2,5,0.3934094322816722
0,Truthful Competitor 2,6,0.3606302574224474
0,Truthful Competitor 2,7,0.3282865134596854
0,Truthful Competitor 2,8,0.3596046474946901
0,Truthful Competitor 2,9,0.34616651766600737
0,Truthful Competitor 2,10,0.3530812237157589
0,Truthful Competitor 2,11,0.3724867704946339
0,Truthful Competitor 2,12,0.2841899549734009
0,Truthful Competitor 2,13,0.3907208127646874
0,Truthful Competitor 2,14,0.3277702985438428
0,Truthful Competitor 2,15,0.28316747557714717
