Run,Agent,Iteration,Gross Utility
1,PPO Bidder - Gross Utility 1,24,12175.491901457175
2,PPO Bidder - Gross Utility 1,0,549.7437417464718
2,PPO Bidder - Gross Utility 1,1,3702.899476345007
2,PPO Bidder - Gross Utility 1,2,11777.109322085586
2,PPO Bidder - Gross Utility 1,3,11691.136181856458
2,PPO Bidder - Gross Utility 1,4,11381.148521312
2,PPO Bidder - Gross Utility 1,5,11164.399336790679
2,PPO Bidder - Gross Utility 1,6,11264.903148607827
2,PPO Bidder - Gross Utility 1,7,11400.522750096028
2,PPO Bidder - Gross Utility 1,8,11279.433820195849
2,PPO Bidder - Gross Utility 1,9,11533.720572986225
2,PPO Bidder - Gross Utility 1,10,11364.196071125974
2,PPO Bidder - Gross Utility 1,11,11490.12855822216
2,PPO Bidder - Gross Utility 1,12,11369.039628321982
2,PPO Bidder - Gross Utility 1,13,11247.950698421802
2,PPO Bidder - Gross Utility 1,14,11316.971388464905
2,PPO Bidder - Gross Utility 1,15,11459.856325747116
2,PPO Bidder - Gross Utility 1,16,11360.563403228969
2,PPO Bidder - Gross Utility 1,17,11263.692259308826
2,PPO Bidder - Gross Utility 1,18,11303.651606175885
2,PPO Bidder - Gross Utility 1,19,11422.31875747806
2,PPO Bidder - Gross Utility 1,20,11083.269753757559
2,PPO Bidder - Gross Utility 1,21,11065.106414272532
2,PPO Bidder - Gross Utility 1,22,10911.323473299304
2,PPO Bidder - Gross Utility 1,23,11310.916941969896
2,PPO Bidder - Gross Utility 1,24,11331.502060052926
0,Truthful Competitor 10,0,1196.3268442656138
0,Truthful Competitor 10,1,1467.0108979176314
0,Truthful Competitor 10,2,1149.1988170672714
0,Truthful Competitor 10,3,1041.6502421787466
0,Truthful Competitor 10,4,1110.5296665455546
0,Truthful Competitor 10,5,1255.5389810019926
0,Truthful Competitor 10,6,1207.2025428498466
0,Truthful Competitor 10,7,809.6353390484456
0,Truthful Competitor 10,8,1232.5791728797233
0,Truthful Competitor 10,9,1230.162350972116
0,Truthful Competitor 10,10,1214.4530085726685
0,Truthful Competitor 10,11,1253.1221590943853
0,Truthful Competitor 10,12,1282.124021985673
0,Truthful Competitor 10,13,1210.8277757112576
0,Truthful Competitor 10,14,1351.003446352481
0,Truthful Competitor 10,15,1270.0399124476364
0,Truthful Competitor 10,16,1245.8716933715634
0,Truthful Competitor 10,17,1257.9558029096
0,Truthful Competitor 10,18,1134.6978856216276
0,Truthful Competitor 10,19,1093.6119131923035
0,Truthful Competitor 10,20,1184.2427347275773
0,Truthful Competitor 10,21,1184.2427347275773
0,Truthful Competitor 10,22,1357.0455011214992
0,Truthful Competitor 10,23,1175.7838580509517
0,Truthful Competitor 10,24,1154.032460882486
1,Truthful Competitor 10,0,1233.787583833527
1,Truthful Competitor 10,1,2955.7731930037285
1,Truthful Competitor 10,2,1312.3342958307642
1,Truthful Competitor 10,3,1222.911885249294
1,Truthful Competitor 10,4,1184.2427347275773
1,Truthful Competitor 10,5,1445.2595007491657
1,Truthful Competitor 10,6,1291.7913096161021
1,Truthful Competitor 10,7,1196.3268442656138
1,Truthful Competitor 10,8,1306.292241061746
1,Truthful Competitor 10,9,1373.9632544747503
1,Truthful Competitor 10,10,1225.3287071569014
1,Truthful Competitor 10,11,1380.0053092437686
1,Truthful Competitor 10,12,1373.9632544747503
1,Truthful Competitor 10,13,1479.0950074556679
1,Truthful Competitor 10,14,1309.9174739231569
1,Truthful Competitor 10,15,1268.8315014938328
1,Truthful Competitor 10,16,1284.5408438932802
1,Truthful Competitor 10,17,1249.4969262329744
1,Truthful Competitor 10,18,1294.2081315237094
1,Truthful Competitor 10,19,1372.7548435209467
1,Truthful Competitor 10,20,1342.5445696758554
1,Truthful Competitor 10,21,1214.4530085726685
1,Truthful Competitor 10,22,1123.8221870373948
1,Truthful Competitor 10,23,1352.2118573062846
1,Truthful Competitor 10,24,1256.7473919557963
2,Truthful Competitor 10,0,1778.780923998973
2,Truthful Competitor 10,1,328.6877794345929
2,Truthful Competitor 10,2,1386.0473640127868
2,Truthful Competitor 10,3,1319.584761553586
2,Truthful Competitor 10,4,1276.0819672166547
2,Truthful Competitor 10,5,1272.4567343552437
2,Truthful Competitor 10,6,1372.7548435209467
2,Truthful Competitor 10,7,1330.460460137819
2,Truthful Competitor 10,8,1314.7511177383715
2,Truthful Competitor 10,9,1152.8240499286824
2,Truthful Competitor 10,10,1364.2959668443211
2,Truthful Competitor 10,11,1278.498789124262
2,Truthful Competitor 10,12,1213.2445976188649
2,Truthful Competitor 10,13,1326.835227276408
2,Truthful Competitor 10,14,1291.7913096161021
2,Truthful Competitor 10,15,1463.3856650562204
2,Truthful Competitor 10,16,1325.6268163226043
2,Truthful Competitor 10,17,1109.321255591751
2,Truthful Competitor 10,18,1415.0492269040744
2,Truthful Competitor 10,19,1447.676322656773
2,Truthful Competitor 10,20,1267.6230905400291
2,Truthful Competitor 10,21,1411.4239940426635
2,Truthful Competitor 10,22,1370.3380216133394
2,Truthful Competitor 10,23,1332.8772820454262
2,Truthful Competitor 10,24,1280.9156110318693
0,Truthful Competitor 11,0,935.4967270434541
0,Truthful Competitor 11,1,3598.0643347825794
0,Truthful Competitor 11,2,6765.623428104495
0,Truthful Competitor 11,3,6614.125982429482
0,Truthful Competitor 11,4,6730.274024113659
0,Truthful Competitor 11,5,6529.539908594266
0,Truthful Competitor 11,6,6716.386758260116
0,Truthful Competitor 11,7,6318.705963363206
0,Truthful Competitor 11,8,6725.224109257825
0,Truthful Competitor 11,9,6782.035651385955
0,Truthful Competitor 11,10,6626.7507695690665
0,Truthful Competitor 11,11,6595.188801720105
0,Truthful Competitor 11,12,6742.898811253243
0,Truthful Competitor 11,13,6615.3884611434405
0,Truthful Competitor 11,14,6564.889312585103
0,Truthful Competitor 11,15,6650.737865134277
0,Truthful Competitor 11,16,6554.789482873435
0,Truthful Competitor 11,17,6528.277429880308
0,Truthful Competitor 11,18,6737.84889639741
0,Truthful Competitor 11,19,6687.349747839072
0,Truthful Competitor 11,20,6683.5623116971965
0,Truthful Competitor 11,21,6487.878111033638
0,Truthful Competitor 11,22,6644.425471564485
0,Truthful Competitor 11,23,6692.399662694906
0,Truthful Competitor 11,24,6649.4753864203185
1,Truthful Competitor 11,0,4402.263275574288
1,Truthful Competitor 11,1,5267.061194635822
1,Truthful Competitor 11,2,6706.2869285484485
1,Truthful Competitor 11,3,6559.839397729269
1,Truthful Competitor 11,4,6571.201706154895
1,Truthful Competitor 11,5,6556.051961587394
1,Truthful Competitor 11,6,6578.776578438646
1,Truthful Competitor 11,7,6673.462481985529
1,Truthful Competitor 11,8,6639.375556708651
1,Truthful Competitor 11,9,6626.7507695690665
1,Truthful Competitor 11,10,6587.613929436355
1,Truthful Competitor 11,11,6684.824790411155
1,Truthful Competitor 11,12,6657.050258704069
1,Truthful Competitor 11,13,6684.824790411155
1,Truthful Competitor 11,14,6634.325641852817
1,Truthful Competitor 11,15,6604.0261527178145
1,Truthful Competitor 11,16,6495.452983317388
1,Truthful Competitor 11,17,6402.029558484463
1,Truthful Competitor 11,18,6668.412567129695
1,Truthful Competitor 11,19,6508.077770456973
1,Truthful Competitor 11,20,6415.916824338006
1,Truthful Competitor 11,21,6438.641441189258
1,Truthful Competitor 11,22,6683.5623116971965
1,Truthful Competitor 11,23,6554.789482873435
1,Truthful Competitor 11,24,6509.340249170931
2,Truthful Competitor 11,0,2418.909215944968
2,Truthful Competitor 11,1,5847.8014030567065
2,Truthful Competitor 11,2,7028.219000607852
2,Truthful Competitor 11,3,6850.209501939711
2,Truthful Competitor 11,4,6542.164695733851
2,Truthful Competitor 11,5,6662.100173559903
2,Truthful Competitor 11,6,6674.724960699487
2,Truthful Competitor 11,7,6669.675045843654
2,Truthful Competitor 11,8,6559.839397729269
2,Truthful Competitor 11,9,6527.014951166349
2,Truthful Competitor 11,10,6641.900514136568
2,Truthful Competitor 11,11,6417.179303051965
2,Truthful Competitor 11,12,6508.077770456973
2,Truthful Competitor 11,13,6490.4030684615545
2,Truthful Competitor 11,14,6634.325641852817
2,Truthful Competitor 11,15,6523.227515024474
2,Truthful Competitor 11,16,6567.41427001302
2,Truthful Competitor 11,17,6567.41427001302
2,Truthful Competitor 11,18,6481.565717463845
2,Truthful Competitor 11,19,6532.064866022183
2,Truthful Competitor 11,20,6533.327344736142
2,Truthful Competitor 11,21,6626.7507695690665
2,Truthful Competitor 11,22,6519.440078882599
2,Truthful Competitor 11,23,6556.051961587394
2,Truthful Competitor 11,24,6548.477089303643
0,Truthful Competitor 12,0,719.5205249275496
0,Truthful Competitor 12,1,2876.998484461748
0,Truthful Competitor 12,2,4159.998938549415
0,Truthful Competitor 12,3,4299.785305591116
0,Truthful Competitor 12,4,4347.464376520069
0,Truthful Competitor 12,5,4353.966068010381
0,Truthful Competitor 12,6,4368.053066239389
0,Truthful Competitor 12,7,4216.346931465449
0,Truthful Competitor 12,8,4320.373995310437
0,Truthful Competitor 12,9,4271.611309133099
0,Truthful Competitor 12,10,4368.053066239389
0,Truthful Competitor 12,11,4483.999897816615
0,Truthful Competitor 12,12,4335.544608787831
0,Truthful Competitor 12,13,4262.942387146017
0,Truthful Competitor 12,14,4333.37737829106
0,Truthful Competitor 12,15,4385.390910213554
0,Truthful Competitor 12,16,4392.976216952251
0,Truthful Competitor 12,17,4353.966068010381
0,Truthful Competitor 12,18,4313.872303820125
0,Truthful Competitor 12,19,4243.437312675082
0,Truthful Competitor 12,20,4294.36722934919
0,Truthful Competitor 12,21,4314.95591906851
0,Truthful Competitor 12,22,4260.775156649246
0,Truthful Competitor 12,23,4292.199998852419
0,Truthful Competitor 12,24,4321.457610558822
1,Truthful Competitor 12,0,4.334460993539492
1,Truthful Competitor 12,1,6.5016914903092395
1,Truthful Competitor 12,2,1100.95309235901
1,Truthful Competitor 12,3,3267.099973880287
1,Truthful Competitor 12,4,3915.101892414416
1,Truthful Competitor 12,5,3990.954959801354
1,Truthful Competitor 12,6,3921.603583904725
1,Truthful Competitor 12,7,3820.8273658049357
1,Truthful Competitor 12,8,3867.4228214854834
1,Truthful Competitor 12,9,3944.3595041208064
1,Truthful Competitor 12,10,3841.4160555242474
1,Truthful Competitor 12,11,3862.0047452435592
1,Truthful Competitor 12,12,3890.178741701565
1,Truthful Competitor 12,13,3992.038575049739
1,Truthful Competitor 12,14,3953.028426107885
1,Truthful Competitor 12,15,3868.506436733868
1,Truthful Competitor 12,16,3984.453268311045
1,Truthful Competitor 12,17,3984.453268311045
1,Truthful Competitor 12,18,3803.4895218307784
1,Truthful Competitor 12,19,3970.3662700820423
1,Truthful Competitor 12,20,3966.031809088503
1,Truthful Competitor 12,21,4044.052106972211
1,Truthful Competitor 12,22,4006.1255732787417
1,Truthful Competitor 12,23,4114.487098117233
1,Truthful Competitor 12,24,4086.3131016592192
2,Truthful Competitor 12,0,835.4673565047265
2,Truthful Competitor 12,1,2705.7872752169446
2,Truthful Competitor 12,2,4580.441654922905
2,Truthful Competitor 12,3,4097.149254143068
2,Truthful Competitor 12,4,4252.106234662164
2,Truthful Competitor 12,5,4319.290380062052
2,Truthful Competitor 12,6,4254.273465158934
2,Truthful Competitor 12,7,4249.939004165393
2,Truthful Competitor 12,8,4062.473566194753
2,Truthful Competitor 12,9,4149.162786065562
2,Truthful Competitor 12,10,4278.113000623411
2,Truthful Competitor 12,11,4272.694924381484
2,Truthful Competitor 12,12,4290.032768355649
2,Truthful Competitor 12,13,4268.360463387943
2,Truthful Competitor 12,14,4285.698307362108
2,Truthful Competitor 12,15,4314.95591906851
2,Truthful Competitor 12,16,4269.444078636328
2,Truthful Competitor 12,17,4124.2396353527
2,Truthful Competitor 12,18,4168.667860536497
2,Truthful Competitor 12,19,4324.708456303978
2,Truthful Competitor 12,20,4266.193232891173
2,Truthful Competitor 12,21,4277.029385375025
2,Truthful Competitor 12,22,4297.618075094346
2,Truthful Competitor 12,23,4161.0825537978
2,Truthful Competitor 12,24,4097.149254143068
0,Truthful Competitor 13,0,73.11301952743256
0,Truthful Competitor 13,1,2571.141186714687
0,Truthful Competitor 13,2,4583.780140928214
0,Truthful Competitor 13,3,4599.012019996424
0,Truthful Competitor 13,4,4654.862243246528
0,Truthful Competitor 13,5,4614.243899064634
0,Truthful Competitor 13,6,4473.095153032553
0,Truthful Competitor 13,7,4539.0999623281305
0,Truthful Competitor 13,8,4641.661281387413
0,Truthful Competitor 13,9,4688.372377196591
0,Truthful Competitor 13,10,4498.4816181462365
0,Truthful Competitor 13,11,4408.105802341523
0,Truthful Competitor 13,12,4525.899000469015
0,Truthful Competitor 13,13,4629.475778132844
0,Truthful Competitor 13,14,4622.367567901013
0,Truthful Competitor 13,15,4559.409134419077
0,Truthful Competitor 13,16,4629.475778132844
0,Truthful Competitor 13,17,4724.928886960295
0,Truthful Competitor 13,18,4626.429402319202
0,Truthful Competitor 13,19,4657.90861906017
0,Truthful Competitor 13,20,4702.5887976602535
0,Truthful Competitor 13,21,4727.975262773937
0,Truthful Competitor 13,22,4678.217791151117
0,Truthful Competitor 13,23,4751.330810678526
0,Truthful Competitor 13,24,4766.562689746736
1,Truthful Competitor 13,0,119.8241153366256
1,Truthful Competitor 13,1,3682.0529000899833
1,Truthful Competitor 13,2,5143.2978320338025
1,Truthful Competitor 13,3,4811.24286834682
1,Truthful Competitor 13,4,4533.007210700846
1,Truthful Competitor 13,5,4582.764682323666
1,Truthful Competitor 13,6,4489.34249070531
1,Truthful Competitor 13,7,4662.985912082907
1,Truthful Competitor 13,8,4629.475778132844
1,Truthful Competitor 13,9,4564.486427441814
1,Truthful Competitor 13,10,4641.661281387413
1,Truthful Competitor 13,11,4585.8110581373085
1,Truthful Competitor 13,12,4372.564751182365
1,Truthful Competitor 13,13,4485.280656287121
1,Truthful Competitor 13,14,4533.007210700846
1,Truthful Competitor 13,15,4589.872892555498
1,Truthful Competitor 13,16,4446.693229314322
1,Truthful Competitor 13,17,4546.208172559962
1,Truthful Competitor 13,18,4526.914459073562
1,Truthful Competitor 13,19,4552.300924187246
1,Truthful Competitor 13,20,4621.352109296466
1,Truthful Competitor 13,21,4533.007210700846
1,Truthful Competitor 13,22,4476.141528846195
1,Truthful Competitor 13,23,4483.249739078026
1,Truthful Competitor 13,24,4578.702847905477
2,Truthful Competitor 13,0,279.2511162506091
2,Truthful Competitor 13,1,2203.5451718683826
2,Truthful Competitor 13,2,4802.103740905894
2,Truthful Competitor 13,3,4571.594637673646
2,Truthful Competitor 13,4,4149.163858181949
2,Truthful Competitor 13,5,4031.3706600544274
2,Truthful Competitor 13,6,3861.7890730949443
2,Truthful Competitor 13,7,3886.1600796040916
2,Truthful Competitor 13,8,3957.242181922438
2,Truthful Competitor 13,9,3936.9330098314817
2,Truthful Competitor 13,10,3814.0625186811976
2,Truthful Competitor 13,11,3826.2480219357712
2,Truthful Competitor 13,12,3849.6035698403707
2,Truthful Competitor 13,13,3887.1755382086394
2,Truthful Competitor 13,14,3889.206455417735
2,Truthful Competitor 13,15,3927.7938823905515
2,Truthful Competitor 13,16,4039.49432889081
2,Truthful Competitor 13,17,3954.1958061087944
2,Truthful Competitor 13,18,3970.4431437815592
2,Truthful Competitor 13,19,3914.59292053143
2,Truthful Competitor 13,20,3863.81999030404
2,Truthful Competitor 13,21,3975.5204368042982
2,Truthful Competitor 13,22,3949.1185130860554
2,Truthful Competitor 13,23,3865.8509075131356
2,Truthful Competitor 13,24,3841.4799010039883
0,Truthful Competitor 14,0,450.3037394582591
0,Truthful Competitor 14,1,1052.8841057864427
0,Truthful Competitor 14,2,913.6597612196406
0,Truthful Competitor 14,3,920.1859023712093
0,Truthful Competitor 14,4,878.8536750779408
0,Truthful Competitor 14,5,994.1488354223213
0,Truthful Competitor 14,6,965.8688904321903
0,Truthful Competitor 14,7,735.2785697434292
0,Truthful Competitor 14,8,931.0628042904905
0,Truthful Competitor 14,9,1057.2348665541556
0,Truthful Competitor 14,10,902.7828593003594
0,Truthful Competitor 14,11,1019.165709836668
0,Truthful Competitor 14,12,973.4827217756871
0,Truthful Competitor 14,13,1012.6395686850993
0,Truthful Competitor 14,14,1012.6395686850993
0,Truthful Competitor 14,15,1015.9026392608837
0,Truthful Competitor 14,16,1011.5518784931712
0,Truthful Competitor 14,17,1088.7778821200743
0,Truthful Competitor 14,18,990.885764846537
0,Truthful Competitor 14,19,990.885764846537
0,Truthful Competitor 14,20,822.2937850976787
0,Truthful Competitor 14,21,802.7153616429725
0,Truthful Competitor 14,22,926.712043522778
0,Truthful Competitor 14,23,964.7812002402621
0,Truthful Competitor 14,24,943.0273964016998
1,Truthful Competitor 14,0,7.613831343497094
1,Truthful Competitor 14,1,419.8484140842702
1,Truthful Competitor 14,2,944.1150865936279
1,Truthful Competitor 14,3,1002.8503569577463
1,Truthful Competitor 14,4,957.1673688967653
1,Truthful Competitor 14,5,937.5889454420592
1,Truthful Competitor 14,6,920.1859023712093
1,Truthful Competitor 14,7,952.8166081290528
1,Truthful Competitor 14,8,884.2921260375814
1,Truthful Competitor 14,9,901.6951691084313
1,Truthful Competitor 14,10,892.9936475730063
1,Truthful Competitor 14,11,960.4304394725497
1,Truthful Competitor 14,12,891.9059573810782
1,Truthful Competitor 14,13,875.5906045021565
1,Truthful Competitor 14,14,900.6074789165032
1,Truthful Competitor 14,15,939.7643258259154
1,Truthful Competitor 14,16,978.9211727353277
1,Truthful Competitor 14,17,954.9919885129091
1,Truthful Competitor 14,18,938.6766356339873
1,Truthful Competitor 14,19,996.3242158061776
1,Truthful Competitor 14,20,1072.4625292411508
1,Truthful Competitor 14,21,1000.67497657389
1,Truthful Competitor 14,22,874.5029143102283
1,Truthful Competitor 14,23,951.7289179371247
1,Truthful Competitor 14,24,941.9397062097717
2,Truthful Competitor 14,0,0.0
2,Truthful Competitor 14,1,0.0
2,Truthful Competitor 14,2,0.0
2,Truthful Competitor 14,3,0.0
2,Truthful Competitor 14,4,0.0
2,Truthful Competitor 14,5,0.0
2,Truthful Competitor 14,6,0.0
2,Truthful Competitor 14,7,0.0
2,Truthful Competitor 14,8,0.0
2,Truthful Competitor 14,9,0.0
2,Truthful Competitor 14,10,0.0
2,Truthful Competitor 14,11,0.0
2,Truthful Competitor 14,12,0.0
2,Truthful Competitor 14,13,0.0
2,Truthful Competitor 14,14,0.0
2,Truthful Competitor 14,15,0.0
2,Truthful Competitor 14,16,0.0
2,Truthful Competitor 14,17,0.0
2,Truthful Competitor 14,18,0.0
2,Truthful Competitor 14,19,0.0
2,Truthful Competitor 14,20,0.0
2,Truthful Competitor 14,21,0.0
2,Truthful Competitor 14,22,0.0
2,Truthful Competitor 14,23,0.0
2,Truthful Competitor 14,24,0.0
0,Truthful Competitor 15,0,0.0
0,Truthful Competitor 15,1,0.0
0,Truthful Competitor 15,2,0.0
0,Truthful Competitor 15,3,0.0
0,Truthful Competitor 15,4,0.0
0,Truthful Competitor 15,5,0.0
0,Truthful Competitor 15,6,0.0
0,Truthful Competitor 15,7,0.0
0,Truthful Competitor 15,8,0.0
0,Truthful Competitor 15,9,0.0
0,Truthful Competitor 15,10,0.0
0,Truthful Competitor 15,11,0.0
0,Truthful Competitor 15,12,0.0
0,Truthful Competitor 15,13,0.0
0,Truthful Competitor 15,14,0.0
0,Truthful Competitor 15,15,0.0
0,Truthful Competitor 15,16,0.0
0,Truthful Competitor 15,17,0.0
0,Truthful Competitor 15,18,0.0
0,Truthful Competitor 15,19,0.0
0,Truthful Competitor 15,20,0.0
0,Truthful Competitor 15,21,0.0
0,Truthful Competitor 15,22,0.0
0,Truthful Competitor 15,23,0.0
0,Truthful Competitor 15,24,0.0
1,Truthful Competitor 15,0,0.0
1,Truthful Competitor 15,1,0.0
1,Truthful Competitor 15,2,0.0
1,Truthful Competitor 15,3,0.0
1,Truthful Competitor 15,4,0.0
1,Truthful Competitor 15,5,0.0
1,Truthful Competitor 15,6,0.0
1,Truthful Competitor 15,7,0.0
1,Truthful Competitor 15,8,0.0
1,Truthful Competitor 15,9,0.0
1,Truthful Competitor 15,10,0.0
1,Truthful Competitor 15,11,0.0
1,Truthful Competitor 15,12,0.0
1,Truthful Competitor 15,13,0.0
1,Truthful Competitor 15,14,0.0
1,Truthful Competitor 15,15,0.0
1,Truthful Competitor 15,16,0.0
1,Truthful Competitor 15,17,0.0
1,Truthful Competitor 15,18,0.0
1,Truthful Competitor 15,19,0.0
1,Truthful Competitor 15,20,0.0
1,Truthful Competitor 15,21,0.0
1,Truthful Competitor 15,22,0.0
1,Truthful Competitor 15,23,0.0
1,Truthful Competitor 15,24,0.0
2,Truthful Competitor 15,0,2.3658690131598403
2,Truthful Competitor 15,1,2.3658690131598403
2,Truthful Competitor 15,2,20.504198114051952
2,Truthful Competitor 15,3,620.646304452274
2,Truthful Competitor 15,4,1882.4431114708918
2,Truthful Competitor 15,5,2270.4456296290527
2,Truthful Competitor 15,6,2336.689961997511
2,Truthful Competitor 15,7,2475.487610769519
2,Truthful Competitor 15,8,2416.3408854405384
2,Truthful Competitor 15,9,2416.3408854405384
2,Truthful Competitor 15,10,2391.8935723045597
2,Truthful Competitor 15,11,2342.210323028216
2,Truthful Competitor 15,12,2378.4869812299908
2,Truthful Competitor 15,13,2421.8612464712432
2,Truthful Competitor 15,14,2388.739080287014
2,Truthful Competitor 15,15,2507.821153949362
2,Truthful Competitor 15,16,2447.0971826116083
2,Truthful Competitor 15,17,2402.145671361583
2,Truthful Competitor 15,18,2339.8444540150567
2,Truthful Competitor 15,19,2428.958853510721
2,Truthful Competitor 15,20,2436.845083554585
2,Truthful Competitor 15,21,2443.1540675896763
2,Truthful Competitor 15,22,2389.5277032914005
2,Truthful Competitor 15,23,2442.36544458529
2,Truthful Competitor 15,24,2347.730684058921
0,Truthful Competitor 16,0,0.8274368453314144
0,Truthful Competitor 16,1,147.28375846899223
0,Truthful Competitor 16,2,13.23898952530263
0,Truthful Competitor 16,3,6.619494762651315
0,Truthful Competitor 16,4,7.446931607982729
0,Truthful Competitor 16,5,40.54440542123932
0,Truthful Competitor 16,6,9.101805298645559
0,Truthful Competitor 16,7,7.446931607982729
0,Truthful Competitor 16,8,6.619494762651315
0,Truthful Competitor 16,9,2.4823105359942432
0,Truthful Competitor 16,10,239.95668514611123
0,Truthful Competitor 16,11,4.137184226657072
0,Truthful Competitor 16,12,40.54440542123932
0,Truthful Competitor 16,13,17.376173751959705
0,Truthful Competitor 16,14,21.513357978616785
0,Truthful Competitor 16,15,18.20361059729112
0,Truthful Competitor 16,16,5.792057917319901
0,Truthful Competitor 16,17,0.8274368453314144
0,Truthful Competitor 16,18,0.0
0,Truthful Competitor 16,19,0.8274368453314144
0,Truthful Competitor 16,20,271.39928526870517
0,Truthful Competitor 16,21,8.274368453314144
0,Truthful Competitor 16,22,7.446931607982729
0,Truthful Competitor 16,23,2.4823105359942432
0,Truthful Competitor 16,24,8.274368453314144
1,Truthful Competitor 16,0,12.411552679971216
1,Truthful Competitor 16,1,0.0
1,Truthful Competitor 16,2,0.0
1,Truthful Competitor 16,3,0.0
1,Truthful Competitor 16,4,0.0
1,Truthful Competitor 16,5,0.8274368453314144
1,Truthful Competitor 16,6,0.0
1,Truthful Competitor 16,7,0.0
1,Truthful Competitor 16,8,0.0
1,Truthful Competitor 16,9,0.0
1,Truthful Competitor 16,10,0.0
1,Truthful Competitor 16,11,0.8274368453314144
1,Truthful Competitor 16,12,0.0
1,Truthful Competitor 16,13,0.0
1,Truthful Competitor 16,14,0.0
1,Truthful Competitor 16,15,0.0
1,Truthful Competitor 16,16,0.8274368453314144
1,Truthful Competitor 16,17,0.0
1,Truthful Competitor 16,18,0.0
1,Truthful Competitor 16,19,0.0
1,Truthful Competitor 16,20,0.0
1,Truthful Competitor 16,21,0.0
1,Truthful Competitor 16,22,0.0
1,Truthful Competitor 16,23,0.0
1,Truthful Competitor 16,24,0.0
2,Truthful Competitor 16,0,0.0
2,Truthful Competitor 16,1,450.9530807056232
2,Truthful Competitor 16,2,33.92491065858802
2,Truthful Competitor 16,3,27.305415895936697
2,Truthful Competitor 16,4,15.721300061296873
2,Truthful Competitor 16,5,6.619494762651315
2,Truthful Competitor 16,6,17.376173751959705
2,Truthful Competitor 16,7,23.168231669279617
2,Truthful Competitor 16,8,17.376173751959705
2,Truthful Competitor 16,9,17.376173751959705
2,Truthful Competitor 16,10,16.54873690662829
2,Truthful Competitor 16,11,35.57978434925084
2,Truthful Competitor 16,12,27.305415895936697
2,Truthful Competitor 16,13,42.19927911190214
2,Truthful Competitor 16,14,29.787726431930945
2,Truthful Competitor 16,15,22.3407948239482
2,Truthful Competitor 16,16,15.721300061296873
2,Truthful Competitor 16,17,12.411552679971216
2,Truthful Competitor 16,18,10.756678989308387
2,Truthful Competitor 16,19,17.376173751959705
2,Truthful Competitor 16,20,31.442600122593777
2,Truthful Competitor 16,21,26.47797905060528
2,Truthful Competitor 16,22,16.54873690662829
