Run,Agent,Iteration,Total Sales Revenue
0,Truthful Competitor 2,21,1060.0
0,Truthful Competitor 2,22,1280.0
0,Truthful Competitor 2,23,1280.0
0,Truthful Competitor 2,24,1200.0
0,Truthful Competitor 3,0,0.0
0,Truthful Competitor 3,1,0.0
0,Truthful Competitor 3,2,0.0
0,Truthful Competitor 3,3,0.0
0,Truthful Competitor 3,4,0.0
0,Truthful Competitor 3,5,0.0
0,Truthful Competitor 3,6,0.0
0,Truthful Competitor 3,7,0.0
0,Truthful Competitor 3,8,0.0
0,Truthful Competitor 3,9,0.0
0,Truthful Competitor 3,10,0.0
0,Truthful Competitor 3,11,0.0
0,Truthful Competitor 3,12,0.0
0,Truthful Competitor 3,13,0.0
0,Truthful Competitor 3,14,0.0
0,Truthful Competitor 3,15,0.0
0,Truthful Competitor 3,16,0.0
0,Truthful Competitor 3,17,0.0
0,Truthful Competitor 3,18,0.0
0,Truthful Competitor 3,19,0.0
0,Truthful Competitor 3,20,0.0
0,Truthful Competitor 3,21,0.0
0,Truthful Competitor 3,22,0.0
0,Truthful Competitor 3,23,0.0
0,Truthful Competitor 3,24,0.0
0,Truthful Competitor 4,0,160.0
0,Truthful Competitor 4,1,1080.0
0,Truthful Competitor 4,2,2580.0
0,Truthful Competitor 4,3,2140.0
0,Truthful Competitor 4,4,1460.0
0,Truthful Competitor 4,5,1540.0
0,Truthful Competitor 4,6,1740.0
0,Truthful Competitor 4,7,1900.0
0,Truthful Competitor 4,8,1840.0
0,Truthful Competitor 4,9,1600.0
0,Truthful Competitor 4,10,1720.0
0,Truthful Competitor 4,11,1560.0
0,Truthful Competitor 4,12,1700.0
0,Truthful Competitor 4,13,1940.0
0,Truthful Competitor 4,14,1940.0
0,Truthful Competitor 4,15,1600.0
0,Truthful Competitor 4,16,1600.0
0,Truthful Competitor 4,17,1780.0
0,Truthful Competitor 4,18,1520.0
0,Truthful Competitor 4,19,1500.0
0,Truthful Competitor 4,20,1420.0
0,Truthful Competitor 4,21,1420.0
0,Truthful Competitor 4,22,1840.0
0,Truthful Competitor 4,23,1700.0
0,Truthful Competitor 4,24,1680.0
0,Truthful Competitor 5,0,0.0
0,Truthful Competitor 5,1,260.0
0,Truthful Competitor 5,2,1560.0
0,Truthful Competitor 5,3,1900.0
0,Truthful Competitor 5,4,1380.0
0,Truthful Competitor 5,5,1900.0
0,Truthful Competitor 5,6,2160.0
0,Truthful Competitor 5,7,1780.0
0,Truthful Competitor 5,8,2000.0
0,Truthful Competitor 5,9,1900.0
0,Truthful Competitor 5,10,1820.0
0,Truthful Competitor 5,11,1760.0
0,Truthful Competitor 5,12,1680.0
0,Truthful Competitor 5,13,1940.0
0,Truthful Competitor 5,14,1800.0
0,Truthful Competitor 5,15,1480.0
0,Truthful Competitor 5,16,1480.0
0,Truthful Competitor 5,17,1820.0
0,Truthful Competitor 5,18,1780.0
0,Truthful Competitor 5,19,2320.0
0,Truthful Competitor 5,20,1460.0
0,Truthful Competitor 5,21,1880.0
0,Truthful Competitor 5,22,1520.0
0,Truthful Competitor 5,23,1200.0
0,Truthful Competitor 5,24,1980.0
0,Truthful Competitor 6,0,880.0
0,Truthful Competitor 6,1,200.0
0,Truthful Competitor 6,2,60.0
0,Truthful Competitor 6,3,0.0
0,Truthful Competitor 6,4,0.0
0,Truthful Competitor 6,5,20.0
0,Truthful Competitor 6,6,0.0
0,Truthful Competitor 6,7,20.0
0,Truthful Competitor 6,8,60.0
0,Truthful Competitor 6,9,40.0
0,Truthful Competitor 6,10,0.0
0,Truthful Competitor 6,11,0.0
0,Truthful Competitor 6,12,0.0
0,Truthful Competitor 6,13,0.0
0,Truthful Competitor 6,14,0.0
0,Truthful Competitor 6,15,40.0
0,Truthful Competitor 6,16,40.0
0,Truthful Competitor 6,17,20.0
0,Truthful Competitor 6,18,40.0
0,Truthful Competitor 6,19,40.0
0,Truthful Competitor 6,20,0.0
0,Truthful Competitor 6,21,0.0
0,Truthful Competitor 6,22,0.0
0,Truthful Competitor 6,23,0.0
0,Truthful Competitor 6,24,0.0
0,Truthful Competitor 7,0,320.0
0,Truthful Competitor 7,1,6560.0
0,Truthful Competitor 7,2,13000.0
0,Truthful Competitor 7,3,11260.0
0,Truthful Competitor 7,4,10640.0
0,Truthful Competitor 7,5,12340.0
0,Truthful Competitor 7,6,11520.0
0,Truthful Competitor 7,7,11020.0
0,Truthful Competitor 7,8,11760.0
0,Truthful Competitor 7,9,11660.0
0,Truthful Competitor 7,10,11980.0
0,Truthful Competitor 7,11,11720.0
0,Truthful Competitor 7,12,12100.0
0,Truthful Competitor 7,13,11520.0
0,Truthful Competitor 7,14,11960.0
0,Truthful Competitor 7,15,10780.0
0,Truthful Competitor 7,16,11780.0
0,Truthful Competitor 7,17,11840.0
0,Truthful Competitor 7,18,12060.0
0,Truthful Competitor 7,19,11860.0
0,Truthful Competitor 7,20,10480.0
0,Truthful Competitor 7,21,11140.0
0,Truthful Competitor 7,22,11580.0
0,Truthful Competitor 7,23,11500.0
0,Truthful Competitor 7,24,11600.0
0,Truthful Competitor 8,0,320.0
0,Truthful Competitor 8,1,2920.0
0,Truthful Competitor 8,2,1360.0
0,Truthful Competitor 8,3,1500.0
0,Truthful Competitor 8,4,1300.0
0,Truthful Competitor 8,5,1560.0
0,Truthful Competitor 8,6,1760.0
0,Truthful Competitor 8,7,1460.0
0,Truthful Competitor 8,8,1560.0
0,Truthful Competitor 8,9,1640.0
0,Truthful Competitor 8,10,1680.0
0,Truthful Competitor 8,11,1540.0
0,Truthful Competitor 8,12,1520.0
0,Truthful Competitor 8,13,1520.0
0,Truthful Competitor 8,14,1260.0
0,Truthful Competitor 8,15,1700.0
0,Truthful Competitor 8,16,1400.0
0,Truthful Competitor 8,17,1860.0
0,Truthful Competitor 8,18,1560.0
0,Truthful Competitor 8,19,1880.0
0,Truthful Competitor 8,20,1980.0
0,Truthful Competitor 8,21,1580.0
0,Truthful Competitor 8,22,1580.0
0,Truthful Competitor 8,23,1600.0
0,Truthful Competitor 8,24,1460.0
0,Truthful Competitor 9,0,1440.0
0,Truthful Competitor 9,1,240.0
0,Truthful Competitor 9,2,200.0
0,Truthful Competitor 9,3,40.0
0,Truthful Competitor 9,4,40.0
0,Truthful Competitor 9,5,40.0
0,Truthful Competitor 9,6,0.0
0,Truthful Competitor 9,7,120.0
0,Truthful Competitor 9,8,140.0
0,Truthful Competitor 9,9,100.0
0,Truthful Competitor 9,10,60.0
0,Truthful Competitor 9,11,40.0
0,Truthful Competitor 9,12,80.0
0,Truthful Competitor 9,13,0.0
0,Truthful Competitor 9,14,40.0
0,Truthful Competitor 9,15,40.0
0,Truthful Competitor 9,16,400.0
0,Truthful Competitor 9,17,180.0
0,Truthful Competitor 9,18,120.0
0,Truthful Competitor 9,19,160.0
0,Truthful Competitor 9,20,200.0
0,Truthful Competitor 9,21,520.0
0,Truthful Competitor 9,22,220.0
0,Truthful Competitor 9,23,220.0
0,Truthful Competitor 9,24,200.0
0,Truthful Competitor 10,0,3460.0
0,Truthful Competitor 10,1,3100.0
0,Truthful Competitor 10,2,2760.0
0,Truthful Competitor 10,3,2720.0
0,Truthful Competitor 10,4,2500.0
0,Truthful Competitor 10,5,2960.0
0,Truthful Competitor 10,6,2760.0
0,Truthful Competitor 10,7,2920.0
0,Truthful Competitor 10,8,3640.0
0,Truthful Competitor 10,9,2900.0
0,Truthful Competitor 10,10,3100.0
0,Truthful Competitor 10,11,3160.0
0,Truthful Competitor 10,12,2740.0
0,Truthful Competitor 10,13,3000.0
0,Truthful Competitor 10,14,2620.0
0,Truthful Competitor 10,15,2860.0
0,Truthful Competitor 10,16,2860.0
0,Truthful Competitor 10,17,2840.0
0,Truthful Competitor 10,18,2800.0
0,Truthful Competitor 10,19,3100.0
0,Truthful Competitor 10,20,3300.0
0,Truthful Competitor 10,21,2840.0
0,Truthful Competitor 10,22,3240.0
0,Truthful Competitor 10,23,3080.0
0,Truthful Competitor 10,24,2520.0
0,Truthful Competitor 11,0,60.0
0,Truthful Competitor 11,1,16200.0
0,Truthful Competitor 11,2,11920.0
0,Truthful Competitor 11,3,11180.0
0,Truthful Competitor 11,4,12320.0
0,Truthful Competitor 11,5,10640.0
0,Truthful Competitor 11,6,11460.0
0,Truthful Competitor 11,7,10420.0
0,Truthful Competitor 11,8,9800.0
0,Truthful Competitor 11,9,10820.0
0,Truthful Competitor 11,10,10320.0
0,Truthful Competitor 11,11,10820.0
0,Truthful Competitor 11,12,11260.0
0,Truthful Competitor 11,13,11260.0
0,Truthful Competitor 11,14,10300.0
0,Truthful Competitor 11,15,10160.0
0,Truthful Competitor 11,16,10460.0
0,Truthful Competitor 11,17,9800.0
0,Truthful Competitor 11,18,11140.0
0,Truthful Competitor 11,19,10460.0
0,Truthful Competitor 11,20,10600.0
0,Truthful Competitor 11,21,10500.0
0,Truthful Competitor 11,22,10980.0
0,Truthful Competitor 11,23,10780.0
0,Truthful Competitor 11,24,11120.0
0,Truthful Competitor 12,0,2140.0
0,Truthful Competitor 12,1,7420.0
0,Truthful Competitor 12,2,8200.0
0,Truthful Competitor 12,3,8480.0
0,Truthful Competitor 12,4,7780.0
0,Truthful Competitor 12,5,7920.0
0,Truthful Competitor 12,6,8040.0
0,Truthful Competitor 12,7,7200.0
0,Truthful Competitor 12,8,7880.0
0,Truthful Competitor 12,9,7580.0
0,Truthful Competitor 12,10,7540.0
0,Truthful Competitor 12,11,7120.0
0,Truthful Competitor 12,12,7780.0
0,Truthful Competitor 12,13,7340.0
0,Truthful Competitor 12,14,7740.0
0,Truthful Competitor 12,15,8260.0
0,Truthful Competitor 12,16,7180.0
0,Truthful Competitor 12,17,7500.0
0,Truthful Competitor 12,18,7680.0
0,Truthful Competitor 12,19,6740.0
0,Truthful Competitor 12,20,7420.0
0,Truthful Competitor 12,21,8380.0
0,Truthful Competitor 12,22,8180.0
0,Truthful Competitor 12,23,8060.0
0,Truthful Competitor 12,24,7700.0
0,Truthful Competitor 13,0,20.0
0,Truthful Competitor 13,1,2600.0
0,Truthful Competitor 13,2,8060.0
0,Truthful Competitor 13,3,9220.0
0,Truthful Competitor 13,4,8400.0
0,Truthful Competitor 13,5,7860.0
0,Truthful Competitor 13,6,7380.0
0,Truthful Competitor 13,7,7780.0
0,Truthful Competitor 13,8,7200.0
0,Truthful Competitor 13,9,7440.0
0,Truthful Competitor 13,10,7680.0
0,Truthful Competitor 13,11,7220.0
0,Truthful Competitor 13,12,7140.0
0,Truthful Competitor 13,13,7220.0
0,Truthful Competitor 13,14,8120.0
0,Truthful Competitor 13,15,7580.0
0,Truthful Competitor 13,16,8080.0
0,Truthful Competitor 13,17,7380.0
0,Truthful Competitor 13,18,7720.0
0,Truthful Competitor 13,19,7580.0
0,Truthful Competitor 13,20,7940.0
0,Truthful Competitor 13,21,7840.0
0,Truthful Competitor 13,22,7420.0
0,Truthful Competitor 13,23,7900.0
0,Truthful Competitor 13,24,7840.0
0,Truthful Competitor 14,0,340.0
0,Truthful Competitor 14,1,520.0
0,Truthful Competitor 14,2,2360.0
0,Truthful Competitor 14,3,2440.0
0,Truthful Competitor 14,4,2380.0
0,Truthful Competitor 14,5,2640.0
0,Truthful Competitor 14,6,2100.0
0,Truthful Competitor 14,7,2120.0
0,Truthful Competitor 14,8,1940.0
0,Truthful Competitor 14,9,2040.0
0,Truthful Competitor 14,10,2040.0
0,Truthful Competitor 14,11,2220.0
0,Truthful Competitor 14,12,2440.0
0,Truthful Competitor 14,13,2140.0
0,Truthful Competitor 14,14,2180.0
0,Truthful Competitor 14,15,2040.0
0,Truthful Competitor 14,16,2020.0
0,Truthful Competitor 14,17,1920.0
0,Truthful Competitor 14,18,1960.0
0,Truthful Competitor 14,19,1840.0
0,Truthful Competitor 14,20,2080.0
0,Truthful Competitor 14,21,2180.0
0,Truthful Competitor 14,22,1940.0
0,Truthful Competitor 14,23,1960.0
0,Truthful Competitor 14,24,1700.0
0,Truthful Competitor 15,0,0.0
0,Truthful Competitor 15,1,0.0
0,Truthful Competitor 15,2,0.0
0,Truthful Competitor 15,3,0.0
0,Truthful Competitor 15,4,1780.0
0,Truthful Competitor 15,5,6080.0
0,Truthful Competitor 15,6,6100.0
0,Truthful Competitor 15,7,5820.0
0,Truthful Competitor 15,8,5860.0
0,Truthful Competitor 15,9,6040.0
0,Truthful Competitor 15,10,6280.0
0,Truthful Competitor 15,11,6280.0
0,Truthful Competitor 15,12,6820.0
0,Truthful Competitor 15,13,6600.0
0,Truthful Competitor 15,14,5920.0
0,Truthful Competitor 15,15,5680.0
0,Truthful Competitor 15,16,7140.0
0,Truthful Competitor 15,17,5680.0
0,Truthful Competitor 15,18,6020.0
0,Truthful Competitor 15,19,5480.0
0,Truthful Competitor 15,20,5800.0
0,Truthful Competitor 15,21,5920.0
0,Truthful Competitor 15,22,7000.0
0,Truthful Competitor 15,23,5980.0
0,Truthful Competitor 15,24,6040.0
0,Truthful Competitor 16,0,0.0
0,Truthful Competitor 16,1,0.0
0,Truthful Competitor 16,2,0.0
0,Truthful Competitor 16,3,0.0
0,Truthful Competitor 16,4,0.0
0,Truthful Competitor 16,5,0.0
0,Truthful Competitor 16,6,0.0
0,Truthful Competitor 16,7,0.0
0,Truthful Competitor 16,8,0.0
0,Truthful Competitor 16,9,0.0
0,Truthful Competitor 16,10,0.0
0,Truthful Competitor 16,11,0.0
0,Truthful Competitor 16,12,0.0
0,Truthful Competitor 16,13,0.0
0,Truthful Competitor 16,14,0.0
0,Truthful Competitor 16,15,0.0
0,Truthful Competitor 16,16,0.0
0,Truthful Competitor 16,17,0.0
0,Truthful Competitor 16,18,0.0
0,Truthful Competitor 16,19,0.0
0,Truthful Competitor 16,20,0.0
0,Truthful Competitor 16,21,0.0
0,Truthful Competitor 16,22,0.0
0,Truthful Competitor 16,23,0.0
0,Truthful Competitor 16,24,0.0
1,PPO Bidder - Net Utility 1,0,0.0
1,PPO Bidder - Net Utility 1,1,0.0
1,PPO Bidder - Net Utility 1,2,0.0
1,PPO Bidder - Net Utility 1,3,0.0
1,PPO Bidder - Net Utility 1,4,0.0
1,PPO Bidder - Net Utility 1,5,0.0
1,PPO Bidder - Net Utility 1,6,0.0
1,PPO Bidder - Net Utility 1,7,0.0
1,PPO Bidder - Net Utility 1,8,0.0
1,PPO Bidder - Net Utility 1,9,0.0
1,PPO Bidder - Net Utility 1,10,0.0
1,PPO Bidder - Net Utility 1,11,0.0
1,PPO Bidder - Net Utility 1,12,0.0
1,PPO Bidder - Net Utility 1,13,0.0
1,PPO Bidder - Net Utility 1,14,0.0
1,PPO Bidder - Net Utility 1,15,0.0
1,PPO Bidder - Net Utility 1,16,0.0
1,PPO Bidder - Net Utility 1,17,0.0
1,PPO Bidder - Net Utility 1,18,0.0
1,PPO Bidder - Net Utility 1,19,0.0
1,PPO Bidder - Net Utility 1,20,0.0
1,PPO Bidder - Net Utility 1,21,0.0
1,PPO Bidder - Net Utility 1,22,0.0
1,PPO Bidder - Net Utility 1,23,0.0
1,PPO Bidder - Net Utility 1,24,0.0
1,Truthful Competitor 2,0,160.0
1,Truthful Competitor 2,1,720.0
1,Truthful Competitor 2,2,1940.0
1,Truthful Competitor 2,3,1900.0
1,Truthful Competitor 2,4,2360.0
1,Truthful Competitor 2,5,2480.0
1,Truthful Competitor 2,6,2260.0
1,Truthful Competitor 2,7,2000.0
1,Truthful Competitor 2,8,2080.0
1,Truthful Competitor 2,9,2420.0
1,Truthful Competitor 2,10,2180.0
1,Truthful Competitor 2,11,2160.0
1,Truthful Competitor 2,12,2160.0
1,Truthful Competitor 2,13,1780.0
1,Truthful Competitor 2,14,1980.0
1,Truthful Competitor 2,15,1780.0
1,Truthful Competitor 2,16,2140.0
1,Truthful Competitor 2,17,1980.0
1,Truthful Competitor 2,18,1800.0
1,Truthful Competitor 2,19,2100.0
1,Truthful Competitor 2,20,1920.0
1,Truthful Competitor 2,21,1760.0
1,Truthful Competitor 2,22,1820.0
1,Truthful Competitor 2,23,2020.0
1,Truthful Competitor 2,24,1740.0
1,Truthful Competitor 3,0,100.0
1,Truthful Competitor 3,1,6760.0
1,Truthful Competitor 3,2,3080.0
1,Truthful Competitor 3,3,2900.0
1,Truthful Competitor 3,4,2260.0
1,Truthful Competitor 3,5,2460.0
1,Truthful Competitor 3,6,2640.0
1,Truthful Competitor 3,7,3000.0
1,Truthful Competitor 3,8,2900.0
1,Truthful Competitor 3,9,2480.0
1,Truthful Competitor 3,10,2140.0
1,Truthful Competitor 3,11,2760.0
1,Truthful Competitor 3,12,2500.0
1,Truthful Competitor 3,13,3140.0
1,Truthful Competitor 3,14,2900.0
1,Truthful Competitor 3,15,2720.0
1,Truthful Competitor 3,16,2420.0
1,Truthful Competitor 3,17,2220.0
1,Truthful Competitor 3,18,2720.0
1,Truthful Competitor 3,19,2820.0
1,Truthful Competitor 3,20,2760.0
1,Truthful Competitor 3,21,2360.0
1,Truthful Competitor 3,22,2160.0
1,Truthful Competitor 3,23,3040.0
1,Truthful Competitor 3,24,2380.0
1,Truthful Competitor 4,0,440.0
1,Truthful Competitor 4,1,2480.0
1,Truthful Competitor 4,2,1780.0
1,Truthful Competitor 4,3,1660.0
1,Truthful Competitor 4,4,1800.0
1,Truthful Competitor 4,5,1580.0
1,Truthful Competitor 4,6,1560.0
1,Truthful Competitor 4,7,2140.0
1,Truthful Competitor 4,8,1620.0
1,Truthful Competitor 4,9,1200.0
1,Truthful Competitor 4,10,1520.0
1,Truthful Competitor 4,11,1960.0
1,Truthful Competitor 4,12,1620.0
1,Truthful Competitor 4,13,1660.0
1,Truthful Competitor 4,14,1960.0
1,Truthful Competitor 4,15,1960.0
1,Truthful Competitor 4,16,1920.0
1,Truthful Competitor 4,17,1640.0
1,Truthful Competitor 4,18,1980.0
1,Truthful Competitor 4,19,1480.0
1,Truthful Competitor 4,20,1800.0
1,Truthful Competitor 4,21,1540.0
1,Truthful Competitor 4,22,1680.0
1,Truthful Competitor 4,23,1300.0
1,Truthful Competitor 4,24,1520.0
1,Truthful Competitor 5,0,0.0
1,Truthful Competitor 5,1,0.0
1,Truthful Competitor 5,2,0.0
1,Truthful Competitor 5,3,0.0
1,Truthful Competitor 5,4,0.0
1,Truthful Competitor 5,5,0.0
1,Truthful Competitor 5,6,0.0
1,Truthful Competitor 5,7,0.0
1,Truthful Competitor 5,8,0.0
1,Truthful Competitor 5,9,0.0
1,Truthful Competitor 5,10,0.0
1,Truthful Competitor 5,11,0.0
1,Truthful Competitor 5,12,0.0
1,Truthful Competitor 5,13,0.0
1,Truthful Competitor 5,14,0.0
1,Truthful Competitor 5,15,0.0
1,Truthful Competitor 5,16,0.0
1,Truthful Competitor 5,17,0.0
1,Truthful Competitor 5,18,0.0
1,Truthful Competitor 5,19,0.0
1,Truthful Competitor 5,20,0.0
1,Truthful Competitor 5,21,0.0
1,Truthful Competitor 5,22,0.0
1,Truthful Competitor 5,23,0.0
1,Truthful Competitor 5,24,0.0
1,Truthful Competitor 6,0,200.0
1,Truthful Competitor 6,1,0.0
1,Truthful Competitor 6,2,220.0
1,Truthful Competitor 6,3,40.0
1,Truthful Competitor 6,4,120.0
1,Truthful Competitor 6,5,80.0
1,Truthful Competitor 6,6,60.0
1,Truthful Competitor 6,7,120.0
1,Truthful Competitor 6,8,200.0
1,Truthful Competitor 6,9,80.0
1,Truthful Competitor 6,10,20.0
1,Truthful Competitor 6,11,40.0
1,Truthful Competitor 6,12,0.0
1,Truthful Competitor 6,13,280.0
1,Truthful Competitor 6,14,160.0
1,Truthful Competitor 6,15,140.0
1,Truthful Competitor 6,16,120.0
1,Truthful Competitor 6,17,60.0
1,Truthful Competitor 6,18,0.0
1,Truthful Competitor 6,19,0.0
1,Truthful Competitor 6,20,120.0
1,Truthful Competitor 6,21,80.0
1,Truthful Competitor 6,22,100.0
1,Truthful Competitor 6,23,40.0
1,Truthful Competitor 6,24,20.0
1,Truthful Competitor 7,0,0.0
1,Truthful Competitor 7,1,20.0
1,Truthful Competitor 7,2,1180.0
1,Truthful Competitor 7,3,12280.0
1,Truthful Competitor 7,4,12540.0
1,Truthful Competitor 7,5,11920.0
1,Truthful Competitor 7,6,12480.0
1,Truthful Competitor 7,7,12540.0
1,Truthful Competitor 7,8,13140.0
1,Truthful Competitor 7,9,12740.0
1,Truthful Competitor 7,10,11620.0
1,Truthful Competitor 7,11,11520.0
1,Truthful Competitor 7,12,12740.0
1,Truthful Competitor 7,13,12380.0
1,Truthful Competitor 7,14,12800.0
1,Truthful Competitor 7,15,12680.0
1,Truthful Competitor 7,16,12100.0
1,Truthful Competitor 7,17,12440.0
1,Truthful Competitor 7,18,11460.0
1,Truthful Competitor 7,19,13320.0
1,Truthful Competitor 7,20,12540.0
1,Truthful Competitor 7,21,12020.0
1,Truthful Competitor 7,22,12480.0
1,Truthful Competitor 7,23,12440.0
1,Truthful Competitor 7,24,12380.0
1,Truthful Competitor 8,0,1580.0
1,Truthful Competitor 8,1,2860.0
1,Truthful Competitor 8,2,5940.0
1,Truthful Competitor 8,3,1800.0
1,Truthful Competitor 8,4,2120.0
1,Truthful Competitor 8,5,1500.0
1,Truthful Competitor 8,6,1440.0
1,Truthful Competitor 8,7,1480.0
1,Truthful Competitor 8,8,1420.0
1,Truthful Competitor 8,9,1760.0
1,Truthful Competitor 8,10,1500.0
1,Truthful Competitor 8,11,1660.0
1,Truthful Competitor 8,12,1600.0
1,Truthful Competitor 8,13,1900.0
1,Truthful Competitor 8,14,2040.0
1,Truthful Competitor 8,15,1480.0
1,Truthful Competitor 8,16,1780.0
1,Truthful Competitor 8,17,1460.0
1,Truthful Competitor 8,18,1860.0
1,Truthful Competitor 8,19,1560.0
1,Truthful Competitor 8,20,1680.0
1,Truthful Competitor 8,21,1940.0
1,Truthful Competitor 8,22,1980.0
1,Truthful Competitor 8,23,1440.0
1,Truthful Competitor 8,24,1460.0
1,Truthful Competitor 9,0,80.0
1,Truthful Competitor 9,1,540.0
1,Truthful Competitor 9,2,500.0
1,Truthful Competitor 9,3,100.0
1,Truthful Competitor 9,4,80.0
1,Truthful Competitor 9,5,200.0
1,Truthful Competitor 9,6,540.0
1,Truthful Competitor 9,7,140.0
1,Truthful Competitor 9,8,0.0
1,Truthful Competitor 9,9,240.0
1,Truthful Competitor 9,10,180.0
1,Truthful Competitor 9,11,260.0
1,Truthful Competitor 9,12,360.0
1,Truthful Competitor 9,13,140.0
1,Truthful Competitor 9,14,260.0
1,Truthful Competitor 9,15,80.0
1,Truthful Competitor 9,16,100.0
1,Truthful Competitor 9,17,340.0
1,Truthful Competitor 9,18,120.0
1,Truthful Competitor 9,19,200.0
1,Truthful Competitor 9,20,100.0
1,Truthful Competitor 9,21,140.0
1,Truthful Competitor 9,22,100.0
1,Truthful Competitor 9,23,120.0
1,Truthful Competitor 9,24,280.0
1,Truthful Competitor 10,0,3200.0
1,Truthful Competitor 10,1,500.0
1,Truthful Competitor 10,2,2520.0
1,Truthful Competitor 10,3,3200.0
1,Truthful Competitor 10,4,2640.0
1,Truthful Competitor 10,5,3000.0
1,Truthful Competitor 10,6,2900.0
1,Truthful Competitor 10,7,3040.0
1,Truthful Competitor 10,8,3100.0
1,Truthful Competitor 10,9,3220.0
1,Truthful Competitor 10,10,3260.0
1,Truthful Competitor 10,11,3200.0
1,Truthful Competitor 10,12,3140.0
1,Truthful Competitor 10,13,2340.0
1,Truthful Competitor 10,14,2980.0
1,Truthful Competitor 10,15,3720.0
1,Truthful Competitor 10,16,3360.0
1,Truthful Competitor 10,17,3060.0
1,Truthful Competitor 10,18,3380.0
1,Truthful Competitor 10,19,3020.0
1,Truthful Competitor 10,20,2820.0
1,Truthful Competitor 10,21,2320.0
1,Truthful Competitor 10,22,2940.0
1,Truthful Competitor 10,23,2580.0
1,Truthful Competitor 10,24,3500.0
1,Truthful Competitor 11,0,2740.0
1,Truthful Competitor 11,1,8380.0
1,Truthful Competitor 11,2,11820.0
1,Truthful Competitor 11,3,11360.0
1,Truthful Competitor 11,4,10520.0
1,Truthful Competitor 11,5,10620.0
1,Truthful Competitor 11,6,10880.0
1,Truthful Competitor 11,7,11000.0
1,Truthful Competitor 11,8,10840.0
1,Truthful Competitor 11,9,11700.0
1,Truthful Competitor 11,10,11160.0
1,Truthful Competitor 11,11,11220.0
1,Truthful Competitor 11,12,10920.0
1,Truthful Competitor 11,13,11280.0
1,Truthful Competitor 11,14,11120.0
1,Truthful Competitor 11,15,11500.0
1,Truthful Competitor 11,16,10480.0
1,Truthful Competitor 11,17,10860.0
1,Truthful Competitor 11,18,10960.0
1,Truthful Competitor 11,19,11240.0
1,Truthful Competitor 11,20,10500.0
1,Truthful Competitor 11,21,10980.0
1,Truthful Competitor 11,22,10180.0
1,Truthful Competitor 11,23,11700.0
1,Truthful Competitor 11,24,11260.0
1,Truthful Competitor 12,0,20.0
1,Truthful Competitor 12,1,0.0
1,Truthful Competitor 12,2,0.0
1,Truthful Competitor 12,3,0.0
1,Truthful Competitor 12,4,0.0
1,Truthful Competitor 12,5,0.0
1,Truthful Competitor 12,6,0.0
1,Truthful Competitor 12,7,0.0
1,Truthful Competitor 12,8,0.0
1,Truthful Competitor 12,9,0.0
1,Truthful Competitor 12,10,0.0
1,Truthful Competitor 12,11,0.0
1,Truthful Competitor 12,12,0.0
1,Truthful Competitor 12,13,0.0
1,Truthful Competitor 12,14,0.0
1,Truthful Competitor 12,15,0.0
1,Truthful Competitor 12,16,0.0
1,Truthful Competitor 12,17,0.0
1,Truthful Competitor 12,18,0.0
1,Truthful Competitor 12,19,0.0
1,Truthful Competitor 12,20,0.0
1,Truthful Competitor 12,21,0.0
