Run,Agent,Iteration,Total Conversions
0,Truthful Competitor 8,3,122
0,Truthful Competitor 8,4,150
0,Truthful Competitor 8,5,140
0,Truthful Competitor 8,6,154
0,Truthful Competitor 8,7,171
0,Truthful Competitor 8,8,140
0,Truthful Competitor 8,9,148
0,Truthful Competitor 8,10,137
0,Truthful Competitor 8,11,173
0,Truthful Competitor 8,12,195
0,Truthful Competitor 8,13,170
0,Truthful Competitor 8,14,157
0,Truthful Competitor 8,15,157
0,Truthful Competitor 8,16,161
0,Truthful Competitor 8,17,174
0,Truthful Competitor 8,18,161
0,Truthful Competitor 8,19,210
0,Truthful Competitor 8,20,158
0,Truthful Competitor 8,21,168
0,Truthful Competitor 8,22,176
0,Truthful Competitor 8,23,158
0,Truthful Competitor 8,24,145
0,Truthful Competitor 9,0,6
0,Truthful Competitor 9,1,23
0,Truthful Competitor 9,2,11
0,Truthful Competitor 9,3,9
0,Truthful Competitor 9,4,9
0,Truthful Competitor 9,5,2
0,Truthful Competitor 9,6,2
0,Truthful Competitor 9,7,6
0,Truthful Competitor 9,8,2
0,Truthful Competitor 9,9,8
0,Truthful Competitor 9,10,6
0,Truthful Competitor 9,11,7
0,Truthful Competitor 9,12,9
0,Truthful Competitor 9,13,13
0,Truthful Competitor 9,14,4
0,Truthful Competitor 9,15,7
0,Truthful Competitor 9,16,19
0,Truthful Competitor 9,17,17
0,Truthful Competitor 9,18,11
0,Truthful Competitor 9,19,16
0,Truthful Competitor 9,20,8
0,Truthful Competitor 9,21,3
0,Truthful Competitor 9,22,16
0,Truthful Competitor 9,23,4
0,Truthful Competitor 9,24,18
0,Truthful Competitor 10,0,6
0,Truthful Competitor 10,1,8
0,Truthful Competitor 10,2,34
0,Truthful Competitor 10,3,16
0,Truthful Competitor 10,4,18
0,Truthful Competitor 10,5,23
0,Truthful Competitor 10,6,20
0,Truthful Competitor 10,7,22
0,Truthful Competitor 10,8,20
0,Truthful Competitor 10,9,23
0,Truthful Competitor 10,10,19
0,Truthful Competitor 10,11,20
0,Truthful Competitor 10,12,19
0,Truthful Competitor 10,13,16
0,Truthful Competitor 10,14,16
0,Truthful Competitor 10,15,14
0,Truthful Competitor 10,16,18
0,Truthful Competitor 10,17,14
0,Truthful Competitor 10,18,17
0,Truthful Competitor 10,19,27
0,Truthful Competitor 10,20,20
0,Truthful Competitor 10,21,14
0,Truthful Competitor 10,22,17
0,Truthful Competitor 10,23,18
0,Truthful Competitor 10,24,23
0,Truthful Competitor 11,0,89
0,Truthful Competitor 11,1,223
0,Truthful Competitor 11,2,292
0,Truthful Competitor 11,3,251
0,Truthful Competitor 11,4,277
0,Truthful Competitor 11,5,269
0,Truthful Competitor 11,6,278
0,Truthful Competitor 11,7,245
0,Truthful Competitor 11,8,274
0,Truthful Competitor 11,9,230
0,Truthful Competitor 11,10,258
0,Truthful Competitor 11,11,275
0,Truthful Competitor 11,12,254
0,Truthful Competitor 11,13,263
0,Truthful Competitor 11,14,240
0,Truthful Competitor 11,15,262
0,Truthful Competitor 11,16,268
0,Truthful Competitor 11,17,262
0,Truthful Competitor 11,18,251
0,Truthful Competitor 11,19,262
0,Truthful Competitor 11,20,323
0,Truthful Competitor 11,21,265
0,Truthful Competitor 11,22,248
0,Truthful Competitor 11,23,258
0,Truthful Competitor 11,24,234
1,PPO Bidder - Gross Utility 1,0,15
1,PPO Bidder - Gross Utility 1,1,897
1,PPO Bidder - Gross Utility 1,2,939
1,PPO Bidder - Gross Utility 1,3,951
1,PPO Bidder - Gross Utility 1,4,981
1,PPO Bidder - Gross Utility 1,5,1016
1,PPO Bidder - Gross Utility 1,6,951
1,PPO Bidder - Gross Utility 1,7,938
1,PPO Bidder - Gross Utility 1,8,988
1,PPO Bidder - Gross Utility 1,9,974
1,PPO Bidder - Gross Utility 1,10,961
1,PPO Bidder - Gross Utility 1,11,987
1,PPO Bidder - Gross Utility 1,12,960
1,PPO Bidder - Gross Utility 1,13,1010
1,PPO Bidder - Gross Utility 1,14,944
1,PPO Bidder - Gross Utility 1,15,996
1,PPO Bidder - Gross Utility 1,16,981
1,PPO Bidder - Gross Utility 1,17,973
1,PPO Bidder - Gross Utility 1,18,1004
1,PPO Bidder - Gross Utility 1,19,965
1,PPO Bidder - Gross Utility 1,20,1025
1,PPO Bidder - Gross Utility 1,21,970
1,PPO Bidder - Gross Utility 1,22,931
1,PPO Bidder - Gross Utility 1,23,958
1,PPO Bidder - Gross Utility 1,24,979
1,Truthful Competitor 2,0,118
1,Truthful Competitor 2,1,148
1,Truthful Competitor 2,2,248
1,Truthful Competitor 2,3,255
1,Truthful Competitor 2,4,269
1,Truthful Competitor 2,5,253
1,Truthful Competitor 2,6,242
1,Truthful Competitor 2,7,227
1,Truthful Competitor 2,8,225
1,Truthful Competitor 2,9,240
1,Truthful Competitor 2,10,244
1,Truthful Competitor 2,11,231
1,Truthful Competitor 2,12,236
1,Truthful Competitor 2,13,244
1,Truthful Competitor 2,14,222
1,Truthful Competitor 2,15,249
1,Truthful Competitor 2,16,262
1,Truthful Competitor 2,17,257
1,Truthful Competitor 2,18,246
1,Truthful Competitor 2,19,258
1,Truthful Competitor 2,20,230
1,Truthful Competitor 2,21,275
1,Truthful Competitor 2,22,241
1,Truthful Competitor 2,23,229
1,Truthful Competitor 2,24,238
1,Truthful Competitor 3,0,393
1,Truthful Competitor 3,1,362
1,Truthful Competitor 3,2,436
1,Truthful Competitor 3,3,444
1,Truthful Competitor 3,4,433
1,Truthful Competitor 3,5,395
1,Truthful Competitor 3,6,474
1,Truthful Competitor 3,7,486
1,Truthful Competitor 3,8,444
1,Truthful Competitor 3,9,458
1,Truthful Competitor 3,10,439
1,Truthful Competitor 3,11,441
1,Truthful Competitor 3,12,434
1,Truthful Competitor 3,13,429
1,Truthful Competitor 3,14,425
1,Truthful Competitor 3,15,430
1,Truthful Competitor 3,16,510
1,Truthful Competitor 3,17,411
1,Truthful Competitor 3,18,438
1,Truthful Competitor 3,19,468
1,Truthful Competitor 3,20,456
1,Truthful Competitor 3,21,417
1,Truthful Competitor 3,22,460
1,Truthful Competitor 3,23,410
1,Truthful Competitor 3,24,432
1,Truthful Competitor 4,0,2
1,Truthful Competitor 4,1,237
1,Truthful Competitor 4,2,187
1,Truthful Competitor 4,3,168
1,Truthful Competitor 4,4,178
1,Truthful Competitor 4,5,216
1,Truthful Competitor 4,6,166
1,Truthful Competitor 4,7,171
1,Truthful Competitor 4,8,167
1,Truthful Competitor 4,9,178
1,Truthful Competitor 4,10,173
1,Truthful Competitor 4,11,181
1,Truthful Competitor 4,12,197
1,Truthful Competitor 4,13,210
1,Truthful Competitor 4,14,206
1,Truthful Competitor 4,15,173
1,Truthful Competitor 4,16,188
1,Truthful Competitor 4,17,190
1,Truthful Competitor 4,18,196
1,Truthful Competitor 4,19,220
1,Truthful Competitor 4,20,203
1,Truthful Competitor 4,21,196
1,Truthful Competitor 4,22,181
1,Truthful Competitor 4,23,200
1,Truthful Competitor 4,24,185
1,Truthful Competitor 5,0,31
1,Truthful Competitor 5,1,171
1,Truthful Competitor 5,2,110
1,Truthful Competitor 5,3,104
1,Truthful Competitor 5,4,124
1,Truthful Competitor 5,5,130
1,Truthful Competitor 5,6,120
1,Truthful Competitor 5,7,127
1,Truthful Competitor 5,8,118
1,Truthful Competitor 5,9,109
1,Truthful Competitor 5,10,122
1,Truthful Competitor 5,11,117
1,Truthful Competitor 5,12,136
1,Truthful Competitor 5,13,117
1,Truthful Competitor 5,14,116
1,Truthful Competitor 5,15,106
1,Truthful Competitor 5,16,118
1,Truthful Competitor 5,17,127
1,Truthful Competitor 5,18,126
1,Truthful Competitor 5,19,132
1,Truthful Competitor 5,20,140
1,Truthful Competitor 5,21,142
1,Truthful Competitor 5,22,134
1,Truthful Competitor 5,23,108
1,Truthful Competitor 5,24,118
1,Truthful Competitor 6,0,0
1,Truthful Competitor 6,1,2
1,Truthful Competitor 6,2,1
1,Truthful Competitor 6,3,7
1,Truthful Competitor 6,4,15
1,Truthful Competitor 6,5,10
1,Truthful Competitor 6,6,12
1,Truthful Competitor 6,7,11
1,Truthful Competitor 6,8,19
1,Truthful Competitor 6,9,14
1,Truthful Competitor 6,10,28
1,Truthful Competitor 6,11,22
1,Truthful Competitor 6,12,22
1,Truthful Competitor 6,13,19
1,Truthful Competitor 6,14,20
1,Truthful Competitor 6,15,26
1,Truthful Competitor 6,16,22
1,Truthful Competitor 6,17,26
1,Truthful Competitor 6,18,31
1,Truthful Competitor 6,19,22
1,Truthful Competitor 6,20,21
1,Truthful Competitor 6,21,27
1,Truthful Competitor 6,22,20
1,Truthful Competitor 6,23,23
1,Truthful Competitor 6,24,29
1,Truthful Competitor 7,0,4
1,Truthful Competitor 7,1,602
1,Truthful Competitor 7,2,926
1,Truthful Competitor 7,3,869
1,Truthful Competitor 7,4,837
1,Truthful Competitor 7,5,865
1,Truthful Competitor 7,6,868
1,Truthful Competitor 7,7,872
1,Truthful Competitor 7,8,888
1,Truthful Competitor 7,9,843
1,Truthful Competitor 7,10,888
1,Truthful Competitor 7,11,873
1,Truthful Competitor 7,12,854
1,Truthful Competitor 7,13,855
1,Truthful Competitor 7,14,830
1,Truthful Competitor 7,15,825
1,Truthful Competitor 7,16,834
1,Truthful Competitor 7,17,890
1,Truthful Competitor 7,18,830
1,Truthful Competitor 7,19,843
1,Truthful Competitor 7,20,856
1,Truthful Competitor 7,21,863
1,Truthful Competitor 7,22,894
1,Truthful Competitor 7,23,863
1,Truthful Competitor 7,24,843
1,Truthful Competitor 8,0,17
1,Truthful Competitor 8,1,33
1,Truthful Competitor 8,2,83
1,Truthful Competitor 8,3,124
1,Truthful Competitor 8,4,169
1,Truthful Competitor 8,5,160
1,Truthful Competitor 8,6,148
1,Truthful Competitor 8,7,145
1,Truthful Competitor 8,8,145
1,Truthful Competitor 8,9,160
1,Truthful Competitor 8,10,158
1,Truthful Competitor 8,11,141
1,Truthful Competitor 8,12,193
1,Truthful Competitor 8,13,167
1,Truthful Competitor 8,14,175
1,Truthful Competitor 8,15,155
1,Truthful Competitor 8,16,140
1,Truthful Competitor 8,17,186
1,Truthful Competitor 8,18,175
1,Truthful Competitor 8,19,186
1,Truthful Competitor 8,20,185
1,Truthful Competitor 8,21,179
1,Truthful Competitor 8,22,190
1,Truthful Competitor 8,23,161
1,Truthful Competitor 8,24,180
1,Truthful Competitor 9,0,19
1,Truthful Competitor 9,1,204
1,Truthful Competitor 9,2,11
1,Truthful Competitor 9,3,9
1,Truthful Competitor 9,4,8
1,Truthful Competitor 9,5,10
1,Truthful Competitor 9,6,16
1,Truthful Competitor 9,7,12
1,Truthful Competitor 9,8,20
1,Truthful Competitor 9,9,11
1,Truthful Competitor 9,10,12
1,Truthful Competitor 9,11,16
1,Truthful Competitor 9,12,15
1,Truthful Competitor 9,13,11
1,Truthful Competitor 9,14,5
1,Truthful Competitor 9,15,10
1,Truthful Competitor 9,16,7
1,Truthful Competitor 9,17,4
1,Truthful Competitor 9,18,11
1,Truthful Competitor 9,19,24
1,Truthful Competitor 9,20,6
1,Truthful Competitor 9,21,5
1,Truthful Competitor 9,22,9
1,Truthful Competitor 9,23,12
1,Truthful Competitor 9,24,22
1,Truthful Competitor 10,0,61
1,Truthful Competitor 10,1,32
1,Truthful Competitor 10,2,17
1,Truthful Competitor 10,3,38
1,Truthful Competitor 10,4,19
1,Truthful Competitor 10,5,20
1,Truthful Competitor 10,6,16
1,Truthful Competitor 10,7,15
1,Truthful Competitor 10,8,27
1,Truthful Competitor 10,9,25
1,Truthful Competitor 10,10,21
1,Truthful Competitor 10,11,28
1,Truthful Competitor 10,12,34
1,Truthful Competitor 10,13,24
1,Truthful Competitor 10,14,30
1,Truthful Competitor 10,15,26
1,Truthful Competitor 10,16,18
1,Truthful Competitor 10,17,17
1,Truthful Competitor 10,18,16
1,Truthful Competitor 10,19,24
1,Truthful Competitor 10,20,22
1,Truthful Competitor 10,21,20
1,Truthful Competitor 10,22,23
1,Truthful Competitor 10,23,26
1,Truthful Competitor 10,24,29
1,Truthful Competitor 11,0,52
1,Truthful Competitor 11,1,141
1,Truthful Competitor 11,2,258
1,Truthful Competitor 11,3,276
1,Truthful Competitor 11,4,226
1,Truthful Competitor 11,5,267
1,Truthful Competitor 11,6,282
1,Truthful Competitor 11,7,288
1,Truthful Competitor 11,8,272
1,Truthful Competitor 11,9,269
1,Truthful Competitor 11,10,259
1,Truthful Competitor 11,11,281
1,Truthful Competitor 11,12,259
1,Truthful Competitor 11,13,245
1,Truthful Competitor 11,14,265
1,Truthful Competitor 11,15,245
1,Truthful Competitor 11,16,239
1,Truthful Competitor 11,17,257
1,Truthful Competitor 11,18,280
1,Truthful Competitor 11,19,248
1,Truthful Competitor 11,20,257
1,Truthful Competitor 11,21,250
1,Truthful Competitor 11,22,253
1,Truthful Competitor 11,23,259
1,Truthful Competitor 11,24,227
2,PPO Bidder - Gross Utility 1,0,34
2,PPO Bidder - Gross Utility 1,1,931
2,PPO Bidder - Gross Utility 1,2,947
2,PPO Bidder - Gross Utility 1,3,991
2,PPO Bidder - Gross Utility 1,4,983
2,PPO Bidder - Gross Utility 1,5,940
2,PPO Bidder - Gross Utility 1,6,932
2,PPO Bidder - Gross Utility 1,7,921
2,PPO Bidder - Gross Utility 1,8,985
2,PPO Bidder - Gross Utility 1,9,992
2,PPO Bidder - Gross Utility 1,10,963
2,PPO Bidder - Gross Utility 1,11,960
2,PPO Bidder - Gross Utility 1,12,984
2,PPO Bidder - Gross Utility 1,13,948
2,PPO Bidder - Gross Utility 1,14,934
2,PPO Bidder - Gross Utility 1,15,990
2,PPO Bidder - Gross Utility 1,16,883
2,PPO Bidder - Gross Utility 1,17,943
2,PPO Bidder - Gross Utility 1,18,980
2,PPO Bidder - Gross Utility 1,19,1037
2,PPO Bidder - Gross Utility 1,20,993
2,PPO Bidder - Gross Utility 1,21,935
2,PPO Bidder - Gross Utility 1,22,937
2,PPO Bidder - Gross Utility 1,23,993
2,PPO Bidder - Gross Utility 1,24,959
2,Truthful Competitor 2,0,6
2,Truthful Competitor 2,1,321
2,Truthful Competitor 2,2,251
2,Truthful Competitor 2,3,247
2,Truthful Competitor 2,4,237
2,Truthful Competitor 2,5,269
2,Truthful Competitor 2,6,254
2,Truthful Competitor 2,7,236
2,Truthful Competitor 2,8,271
2,Truthful Competitor 2,9,246
2,Truthful Competitor 2,10,272
2,Truthful Competitor 2,11,210
2,Truthful Competitor 2,12,270
2,Truthful Competitor 2,13,261
2,Truthful Competitor 2,14,226
2,Truthful Competitor 2,15,225
2,Truthful Competitor 2,16,227
2,Truthful Competitor 2,17,277
2,Truthful Competitor 2,18,262
2,Truthful Competitor 2,19,248
2,Truthful Competitor 2,20,262
2,Truthful Competitor 2,21,237
2,Truthful Competitor 2,22,244
2,Truthful Competitor 2,23,273
2,Truthful Competitor 2,24,251
2,Truthful Competitor 3,0,7
2,Truthful Competitor 3,1,434
2,Truthful Competitor 3,2,438
2,Truthful Competitor 3,3,449
2,Truthful Competitor 3,4,443
2,Truthful Competitor 3,5,397
2,Truthful Competitor 3,6,442
2,Truthful Competitor 3,7,434
2,Truthful Competitor 3,8,475
2,Truthful Competitor 3,9,438
2,Truthful Competitor 3,10,419
2,Truthful Competitor 3,11,447
2,Truthful Competitor 3,12,443
2,Truthful Competitor 3,13,460
2,Truthful Competitor 3,14,508
2,Truthful Competitor 3,15,431
2,Truthful Competitor 3,16,422
2,Truthful Competitor 3,17,431
2,Truthful Competitor 3,18,448
2,Truthful Competitor 3,19,430
2,Truthful Competitor 3,20,467
2,Truthful Competitor 3,21,428
2,Truthful Competitor 3,22,469
2,Truthful Competitor 3,23,439
2,Truthful Competitor 3,24,427
2,Truthful Competitor 4,0,13
2,Truthful Competitor 4,1,43
2,Truthful Competitor 4,2,200
2,Truthful Competitor 4,3,197
2,Truthful Competitor 4,4,211
2,Truthful Competitor 4,5,191
2,Truthful Competitor 4,6,187
2,Truthful Competitor 4,7,175
2,Truthful Competitor 4,8,186
2,Truthful Competitor 4,9,208
2,Truthful Competitor 4,10,218
2,Truthful Competitor 4,11,189
2,Truthful Competitor 4,12,194
2,Truthful Competitor 4,13,189
2,Truthful Competitor 4,14,189
2,Truthful Competitor 4,15,214
2,Truthful Competitor 4,16,199
2,Truthful Competitor 4,17,202
2,Truthful Competitor 4,18,185
2,Truthful Competitor 4,19,171
2,Truthful Competitor 4,20,175
2,Truthful Competitor 4,21,239
2,Truthful Competitor 4,22,197
2,Truthful Competitor 4,23,211
2,Truthful Competitor 4,24,180
2,Truthful Competitor 5,0,61
2,Truthful Competitor 5,1,184
2,Truthful Competitor 5,2,137
2,Truthful Competitor 5,3,126
2,Truthful Competitor 5,4,118
2,Truthful Competitor 5,5,128
2,Truthful Competitor 5,6,127
2,Truthful Competitor 5,7,117
2,Truthful Competitor 5,8,125
2,Truthful Competitor 5,9,117
2,Truthful Competitor 5,10,126
2,Truthful Competitor 5,11,129
2,Truthful Competitor 5,12,117
2,Truthful Competitor 5,13,108
2,Truthful Competitor 5,14,114
2,Truthful Competitor 5,15,132
2,Truthful Competitor 5,16,122
2,Truthful Competitor 5,17,139
2,Truthful Competitor 5,18,131
2,Truthful Competitor 5,19,137
2,Truthful Competitor 5,20,113
2,Truthful Competitor 5,21,107
2,Truthful Competitor 5,22,109
2,Truthful Competitor 5,23,124
2,Truthful Competitor 5,24,130
2,Truthful Competitor 6,0,0
2,Truthful Competitor 6,1,0
2,Truthful Competitor 6,2,0
2,Truthful Competitor 6,3,0
2,Truthful Competitor 6,4,0
2,Truthful Competitor 6,5,0
2,Truthful Competitor 6,6,0
2,Truthful Competitor 6,7,0
2,Truthful Competitor 6,8,0
2,Truthful Competitor 6,9,0
2,Truthful Competitor 6,10,0
2,Truthful Competitor 6,11,0
2,Truthful Competitor 6,12,0
2,Truthful Competitor 6,13,0
2,Truthful Competitor 6,14,0
2,Truthful Competitor 6,15,0
2,Truthful Competitor 6,16,0
2,Truthful Competitor 6,17,0
2,Truthful Competitor 6,18,0
2,Truthful Competitor 6,19,0
2,Truthful Competitor 6,20,0
2,Truthful Competitor 6,21,0
2,Truthful Competitor 6,22,0
2,Truthful Competitor 6,23,0
2,Truthful Competitor 6,24,0
2,Truthful Competitor 7,0,1
2,Truthful Competitor 7,1,336
2,Truthful Competitor 7,2,875
2,Truthful Competitor 7,3,937
2,Truthful Competitor 7,4,850
2,Truthful Competitor 7,5,886
2,Truthful Competitor 7,6,928
2,Truthful Competitor 7,7,913
2,Truthful Competitor 7,8,883
2,Truthful Competitor 7,9,885
2,Truthful Competitor 7,10,876
2,Truthful Competitor 7,11,880
2,Truthful Competitor 7,12,852
2,Truthful Competitor 7,13,891
2,Truthful Competitor 7,14,909
2,Truthful Competitor 7,15,860
2,Truthful Competitor 7,16,883
2,Truthful Competitor 7,17,853
2,Truthful Competitor 7,18,906
2,Truthful Competitor 7,19,904
2,Truthful Competitor 7,20,870
2,Truthful Competitor 7,21,870
2,Truthful Competitor 7,22,893
2,Truthful Competitor 7,23,891
2,Truthful Competitor 7,24,863
2,Truthful Competitor 8,0,106
2,Truthful Competitor 8,1,403
2,Truthful Competitor 8,2,205
2,Truthful Competitor 8,3,149
2,Truthful Competitor 8,4,158
2,Truthful Competitor 8,5,162
2,Truthful Competitor 8,6,166
2,Truthful Competitor 8,7,174
2,Truthful Competitor 8,8,174
2,Truthful Competitor 8,9,170
2,Truthful Competitor 8,10,169
2,Truthful Competitor 8,11,162
2,Truthful Competitor 8,12,182
2,Truthful Competitor 8,13,172
2,Truthful Competitor 8,14,156
2,Truthful Competitor 8,15,183
2,Truthful Competitor 8,16,194
2,Truthful Competitor 8,17,173
2,Truthful Competitor 8,18,162
2,Truthful Competitor 8,19,158
2,Truthful Competitor 8,20,157
2,Truthful Competitor 8,21,149
2,Truthful Competitor 8,22,163
2,Truthful Competitor 8,23,172
2,Truthful Competitor 8,24,159
2,Truthful Competitor 9,0,97
2,Truthful Competitor 9,1,115
2,Truthful Competitor 9,2,9
2,Truthful Competitor 9,3,6
2,Truthful Competitor 9,4,15
2,Truthful Competitor 9,5,9
2,Truthful Competitor 9,6,9
2,Truthful Competitor 9,7,10
2,Truthful Competitor 9,8,8
2,Truthful Competitor 9,9,9
2,Truthful Competitor 9,10,14
2,Truthful Competitor 9,11,6
2,Truthful Competitor 9,12,7
2,Truthful Competitor 9,13,21
2,Truthful Competitor 9,14,16
2,Truthful Competitor 9,15,8
2,Truthful Competitor 9,16,15
2,Truthful Competitor 9,17,12
2,Truthful Competitor 9,18,18
2,Truthful Competitor 9,19,12
2,Truthful Competitor 9,20,14
2,Truthful Competitor 9,21,6
2,Truthful Competitor 9,22,13
2,Truthful Competitor 9,23,19
2,Truthful Competitor 9,24,12
2,Truthful Competitor 10,0,113
2,Truthful Competitor 10,1,5
2,Truthful Competitor 10,2,27
2,Truthful Competitor 10,3,21
2,Truthful Competitor 10,4,23
2,Truthful Competitor 10,5,17
2,Truthful Competitor 10,6,24
2,Truthful Competitor 10,7,20
2,Truthful Competitor 10,8,20
2,Truthful Competitor 10,9,24
2,Truthful Competitor 10,10,24
2,Truthful Competitor 10,11,27
2,Truthful Competitor 10,12,15
2,Truthful Competitor 10,13,22
2,Truthful Competitor 10,14,12
2,Truthful Competitor 10,15,19
2,Truthful Competitor 10,16,23
2,Truthful Competitor 10,17,19
2,Truthful Competitor 10,18,26
