Run,Agent,Iteration,Total Spend
0,PPO Bidder - Gross Utility 1,0,62.05610478616502
0,PPO Bidder - Gross Utility 1,1,1230.6040770642414
0,PPO Bidder - Gross Utility 1,2,3518.2752842732793
0,PPO Bidder - Gross Utility 1,3,3869.895186495562
0,PPO Bidder - Gross Utility 1,4,4007.823755698732
0,PPO Bidder - Gross Utility 1,5,3939.9412032953715
0,PPO Bidder - Gross Utility 1,6,4024.61513250029
0,PPO Bidder - Gross Utility 1,7,3905.0607177604475
0,PPO Bidder - Gross Utility 1,8,3880.1388287778086
0,PPO Bidder - Gross Utility 1,9,3921.8162490353784
0,PPO Bidder - Gross Utility 1,10,3951.5272170133476
0,PPO Bidder - Gross Utility 1,11,3946.03627264035
0,PPO Bidder - Gross Utility 1,12,3974.2853391567483
0,PPO Bidder - Gross Utility 1,13,3977.03181886855
0,PPO Bidder - Gross Utility 1,14,3959.6673464279743
0,PPO Bidder - Gross Utility 1,15,3951.8563304627683
0,PPO Bidder - Gross Utility 1,16,3923.321089417941
0,PPO Bidder - Gross Utility 1,17,3919.070550216252
0,PPO Bidder - Gross Utility 1,18,3959.14845593046
0,PPO Bidder - Gross Utility 1,19,3926.3199341145623
0,PPO Bidder - Gross Utility 1,20,3812.6767492151994
0,PPO Bidder - Gross Utility 1,21,3987.668283150064
0,PPO Bidder - Gross Utility 1,22,3908.8843932756845
0,PPO Bidder - Gross Utility 1,23,3935.761168136386
0,PPO Bidder - Gross Utility 1,24,3997.7962302295177
0,Truthful Competitor 2,0,2518.2663484254717
0,Truthful Competitor 2,1,774.0357127818309
0,Truthful Competitor 2,2,1805.6012702122543
0,Truthful Competitor 2,3,1532.9464366014956
0,Truthful Competitor 2,4,1482.051621580899
0,Truthful Competitor 2,5,1492.5475587008464
0,Truthful Competitor 2,6,1458.34219369765
0,Truthful Competitor 2,7,1395.0080255385178
0,Truthful Competitor 2,8,1394.0790829860719
0,Truthful Competitor 2,9,1504.5267958542279
0,Truthful Competitor 2,10,1482.4321211908068
0,Truthful Competitor 2,11,1462.9802050919873
0,Truthful Competitor 2,12,1458.398029178649
0,Truthful Competitor 2,13,1512.6838496159867
0,Truthful Competitor 2,14,1391.036747426188
0,Truthful Competitor 2,15,1464.9971716698703
0,Truthful Competitor 2,16,1485.8912794883067
0,Truthful Competitor 2,17,1478.1546589038055
0,Truthful Competitor 2,18,1462.3067938991487
0,Truthful Competitor 2,19,1352.2574207400862
0,Truthful Competitor 2,20,1437.50358348207
0,Truthful Competitor 2,21,1459.2118167025465
0,Truthful Competitor 2,22,1493.8765789577385
0,Truthful Competitor 2,23,1499.5802091970152
0,Truthful Competitor 2,24,1410.7560249588992
0,Truthful Competitor 3,0,43158.71850132527
0,Truthful Competitor 3,1,3888.275472081396
0,Truthful Competitor 3,2,3703.477974794686
0,Truthful Competitor 3,3,3561.1483626661875
0,Truthful Competitor 3,4,3416.8363745373204
0,Truthful Competitor 3,5,3508.823976300853
0,Truthful Competitor 3,6,3472.795557047942
0,Truthful Competitor 3,7,3479.583717257676
0,Truthful Competitor 3,8,3489.3000770267136
0,Truthful Competitor 3,9,3536.215396236744
0,Truthful Competitor 3,10,3515.114145952727
0,Truthful Competitor 3,11,3602.043785227969
0,Truthful Competitor 3,12,3552.0365574890534
0,Truthful Competitor 3,13,3440.4594452831425
0,Truthful Competitor 3,14,3489.474608991059
0,Truthful Competitor 3,15,3451.396576436272
0,Truthful Competitor 3,16,3559.749923050516
0,Truthful Competitor 3,17,3577.757100673911
0,Truthful Competitor 3,18,3411.7181142260233
0,Truthful Competitor 3,19,3470.2401394300473
0,Truthful Competitor 3,20,3486.471719213866
0,Truthful Competitor 3,21,3585.67759303139
0,Truthful Competitor 3,22,3394.7367426510746
0,Truthful Competitor 3,23,3474.2378705947945
0,Truthful Competitor 3,24,3539.983215932055
0,Truthful Competitor 4,0,372.3888105666598
0,Truthful Competitor 4,1,3710.669022895535
0,Truthful Competitor 4,2,1111.5872264200918
0,Truthful Competitor 4,3,1148.3406336723683
0,Truthful Competitor 4,4,1158.5532712991758
0,Truthful Competitor 4,5,1173.9701025044599
0,Truthful Competitor 4,6,1216.2841031599908
0,Truthful Competitor 4,7,1131.4391640550034
0,Truthful Competitor 4,8,1176.7414987381646
0,Truthful Competitor 4,9,1210.5958575184309
0,Truthful Competitor 4,10,1124.9756794964762
0,Truthful Competitor 4,11,1057.3454940960153
0,Truthful Competitor 4,12,1139.9749031520307
0,Truthful Competitor 4,13,1128.2271215649962
0,Truthful Competitor 4,14,1172.6692100598148
0,Truthful Competitor 4,15,1130.1965064331926
0,Truthful Competitor 4,16,1285.1699520129648
0,Truthful Competitor 4,17,1117.2303799888255
0,Truthful Competitor 4,18,1182.545700682614
0,Truthful Competitor 4,19,1164.4899937992209
0,Truthful Competitor 4,20,1136.2011792029648
0,Truthful Competitor 4,21,1052.544566040915
0,Truthful Competitor 4,22,1129.343752700264
0,Truthful Competitor 4,23,1065.545688110286
0,Truthful Competitor 4,24,1127.812577521737
0,Truthful Competitor 5,0,22338.379697293767
0,Truthful Competitor 5,1,4200.277117456084
0,Truthful Competitor 5,2,969.6754978466962
0,Truthful Competitor 5,3,888.7265848658789
0,Truthful Competitor 5,4,889.3737005203211
0,Truthful Competitor 5,5,877.1438893874365
0,Truthful Competitor 5,6,858.8478231470834
0,Truthful Competitor 5,7,782.3020065440492
0,Truthful Competitor 5,8,857.86953013494
0,Truthful Competitor 5,9,795.4241651319513
0,Truthful Competitor 5,10,915.5690569875928
0,Truthful Competitor 5,11,814.7551471746638
0,Truthful Competitor 5,12,813.2369109635039
0,Truthful Competitor 5,13,820.6651610991646
0,Truthful Competitor 5,14,882.322543605355
0,Truthful Competitor 5,15,865.1034792121854
0,Truthful Competitor 5,16,832.193510540513
0,Truthful Competitor 5,17,879.870030644021
0,Truthful Competitor 5,18,826.4653342259908
0,Truthful Competitor 5,19,854.2752347529419
0,Truthful Competitor 5,20,807.1808432390019
0,Truthful Competitor 5,21,818.6733460543771
0,Truthful Competitor 5,22,922.1630704921322
0,Truthful Competitor 5,23,871.7880981543437
0,Truthful Competitor 5,24,880.5729652791327
0,Truthful Competitor 6,0,0.0
0,Truthful Competitor 6,1,7015.645224589858
0,Truthful Competitor 6,2,249.67316051536525
0,Truthful Competitor 6,3,122.35075454343097
0,Truthful Competitor 6,4,145.11912178240848
0,Truthful Competitor 6,5,166.91230463058838
0,Truthful Competitor 6,6,171.0169202279756
0,Truthful Competitor 6,7,236.41995940749277
0,Truthful Competitor 6,8,195.43395946689697
0,Truthful Competitor 6,9,214.89621531250987
0,Truthful Competitor 6,10,156.95523074405315
0,Truthful Competitor 6,11,221.9907199980372
0,Truthful Competitor 6,12,199.1114699318981
0,Truthful Competitor 6,13,161.9556751466081
0,Truthful Competitor 6,14,202.45384646253274
0,Truthful Competitor 6,15,209.8721522760701
0,Truthful Competitor 6,16,180.30380469835148
0,Truthful Competitor 6,17,214.48610758897448
0,Truthful Competitor 6,18,203.54572745931603
0,Truthful Competitor 6,19,215.52555822000494
0,Truthful Competitor 6,20,191.01071227839023
0,Truthful Competitor 6,21,218.09368235420658
0,Truthful Competitor 6,22,185.72035758720762
0,Truthful Competitor 6,23,157.54356020755242
0,Truthful Competitor 6,24,203.09191189478858
0,Truthful Competitor 7,0,1861.2404447246286
0,Truthful Competitor 7,1,6068.156839800686
0,Truthful Competitor 7,2,6013.236649785449
0,Truthful Competitor 7,3,5682.394173645291
0,Truthful Competitor 7,4,5558.5525897519665
0,Truthful Competitor 7,5,5480.041272576218
0,Truthful Competitor 7,6,5371.01994665417
0,Truthful Competitor 7,7,5502.997979697733
0,Truthful Competitor 7,8,5380.612340316446
0,Truthful Competitor 7,9,5462.565687223248
0,Truthful Competitor 7,10,5375.741476538744
0,Truthful Competitor 7,11,5438.664769783735
0,Truthful Competitor 7,12,5524.187417263475
0,Truthful Competitor 7,13,5506.692230745209
0,Truthful Competitor 7,14,5459.89460986423
0,Truthful Competitor 7,15,5438.293578374791
0,Truthful Competitor 7,16,5424.991252664343
0,Truthful Competitor 7,17,5509.612319719129
0,Truthful Competitor 7,18,5345.114992530816
0,Truthful Competitor 7,19,5469.1933765494105
0,Truthful Competitor 7,20,5462.059911916601
0,Truthful Competitor 7,21,5449.158176627366
0,Truthful Competitor 7,22,5426.5345465885985
0,Truthful Competitor 7,23,5377.301103408101
0,Truthful Competitor 7,24,5468.446105983079
0,Truthful Competitor 8,0,19177.219456838884
0,Truthful Competitor 8,1,696.5398191630536
0,Truthful Competitor 8,2,942.1698202186647
0,Truthful Competitor 8,3,1006.9055749539713
0,Truthful Competitor 8,4,1096.5171234457675
0,Truthful Competitor 8,5,1104.3951260416218
0,Truthful Competitor 8,6,1119.251807471683
0,Truthful Competitor 8,7,1254.474234247794
0,Truthful Competitor 8,8,1169.2609371045432
0,Truthful Competitor 8,9,1003.0550507887938
0,Truthful Competitor 8,10,1039.8177750140164
0,Truthful Competitor 8,11,968.8239755351584
0,Truthful Competitor 8,12,1250.8471503139033
0,Truthful Competitor 8,13,1226.1735978256602
0,Truthful Competitor 8,14,1172.318534274468
0,Truthful Competitor 8,15,1163.5176616468275
0,Truthful Competitor 8,16,983.5089745046907
0,Truthful Competitor 8,17,1237.646068126896
0,Truthful Competitor 8,18,1157.9081494222771
0,Truthful Competitor 8,19,1241.082379401978
0,Truthful Competitor 8,20,1251.14127555455
0,Truthful Competitor 8,21,1162.0191509099516
0,Truthful Competitor 8,22,1207.1796053859314
0,Truthful Competitor 8,23,1234.1334716389395
0,Truthful Competitor 8,24,1203.3592002083792
0,Truthful Competitor 9,0,387.92455334994435
0,Truthful Competitor 9,1,387.4689542797637
0,Truthful Competitor 9,2,146.39512470839242
0,Truthful Competitor 9,3,67.88835120661132
0,Truthful Competitor 9,4,71.91067869003918
0,Truthful Competitor 9,5,23.473548481980416
0,Truthful Competitor 9,6,47.48709042107487
0,Truthful Competitor 9,7,73.49529311654017
0,Truthful Competitor 9,8,36.61348311583013
0,Truthful Competitor 9,9,72.52518656280431
0,Truthful Competitor 9,10,75.75205443529723
0,Truthful Competitor 9,11,85.31010075953138
0,Truthful Competitor 9,12,130.29923057836876
0,Truthful Competitor 9,13,98.00051777149693
0,Truthful Competitor 9,14,46.35900528527875
0,Truthful Competitor 9,15,64.3971688563624
0,Truthful Competitor 9,16,199.5571133251764
0,Truthful Competitor 9,17,116.63083042062102
0,Truthful Competitor 9,18,136.9915920380405
