Run,Agent,Iteration,Total Clicks
0,Truthful Competitor 7,20,8820
0,Truthful Competitor 7,21,8697
0,Truthful Competitor 7,22,8816
0,Truthful Competitor 7,23,8715
0,Truthful Competitor 7,24,8771
0,Truthful Competitor 8,0,2041
0,Truthful Competitor 8,1,825
0,Truthful Competitor 8,2,1346
0,Truthful Competitor 8,3,1435
0,Truthful Competitor 8,4,1527
0,Truthful Competitor 8,5,1542
0,Truthful Competitor 8,6,1618
0,Truthful Competitor 8,7,1673
0,Truthful Competitor 8,8,1568
0,Truthful Competitor 8,9,1442
0,Truthful Competitor 8,10,1466
0,Truthful Competitor 8,11,1476
0,Truthful Competitor 8,12,1740
0,Truthful Competitor 8,13,1684
0,Truthful Competitor 8,14,1627
0,Truthful Competitor 8,15,1570
0,Truthful Competitor 8,16,1496
0,Truthful Competitor 8,17,1662
0,Truthful Competitor 8,18,1655
0,Truthful Competitor 8,19,1703
0,Truthful Competitor 8,20,1702
0,Truthful Competitor 8,21,1633
0,Truthful Competitor 8,22,1710
0,Truthful Competitor 8,23,1712
0,Truthful Competitor 8,24,1664
0,Truthful Competitor 9,0,55
0,Truthful Competitor 9,1,200
0,Truthful Competitor 9,2,103
0,Truthful Competitor 9,3,65
0,Truthful Competitor 9,4,58
0,Truthful Competitor 9,5,24
0,Truthful Competitor 9,6,47
0,Truthful Competitor 9,7,62
0,Truthful Competitor 9,8,38
0,Truthful Competitor 9,9,70
0,Truthful Competitor 9,10,72
0,Truthful Competitor 9,11,89
0,Truthful Competitor 9,12,117
0,Truthful Competitor 9,13,79
0,Truthful Competitor 9,14,47
0,Truthful Competitor 9,15,79
0,Truthful Competitor 9,16,172
0,Truthful Competitor 9,17,113
0,Truthful Competitor 9,18,139
0,Truthful Competitor 9,19,129
0,Truthful Competitor 9,20,90
0,Truthful Competitor 9,21,64
0,Truthful Competitor 9,22,122
0,Truthful Competitor 9,23,90
0,Truthful Competitor 9,24,156
0,Truthful Competitor 10,0,122
0,Truthful Competitor 10,1,130
0,Truthful Competitor 10,2,247
0,Truthful Competitor 10,3,209
0,Truthful Competitor 10,4,188
0,Truthful Competitor 10,5,249
0,Truthful Competitor 10,6,210
0,Truthful Competitor 10,7,195
0,Truthful Competitor 10,8,218
0,Truthful Competitor 10,9,173
0,Truthful Competitor 10,10,214
0,Truthful Competitor 10,11,184
0,Truthful Competitor 10,12,186
0,Truthful Competitor 10,13,199
0,Truthful Competitor 10,14,183
0,Truthful Competitor 10,15,172
0,Truthful Competitor 10,16,197
0,Truthful Competitor 10,17,194
0,Truthful Competitor 10,18,157
0,Truthful Competitor 10,19,219
0,Truthful Competitor 10,20,168
0,Truthful Competitor 10,21,193
0,Truthful Competitor 10,22,185
0,Truthful Competitor 10,23,174
0,Truthful Competitor 10,24,174
0,Truthful Competitor 11,0,784
0,Truthful Competitor 11,1,2307
0,Truthful Competitor 11,2,2655
0,Truthful Competitor 11,3,2719
0,Truthful Competitor 11,4,2735
0,Truthful Competitor 11,5,2722
0,Truthful Competitor 11,6,2600
0,Truthful Competitor 11,7,2690
0,Truthful Competitor 11,8,2646
0,Truthful Competitor 11,9,2558
0,Truthful Competitor 11,10,2695
0,Truthful Competitor 11,11,2612
0,Truthful Competitor 11,12,2530
0,Truthful Competitor 11,13,2567
0,Truthful Competitor 11,14,2583
0,Truthful Competitor 11,15,2616
0,Truthful Competitor 11,16,2619
0,Truthful Competitor 11,17,2533
0,Truthful Competitor 11,18,2610
0,Truthful Competitor 11,19,2692
0,Truthful Competitor 11,20,2648
0,Truthful Competitor 11,21,2582
0,Truthful Competitor 11,22,2546
0,Truthful Competitor 11,23,2485
0,Truthful Competitor 11,24,2484
1,PPO Bidder - Gross Utility 1,0,147
1,PPO Bidder - Gross Utility 1,1,9092
1,PPO Bidder - Gross Utility 1,2,9754
1,PPO Bidder - Gross Utility 1,3,9724
1,PPO Bidder - Gross Utility 1,4,9666
1,PPO Bidder - Gross Utility 1,5,9635
1,PPO Bidder - Gross Utility 1,6,9581
1,PPO Bidder - Gross Utility 1,7,9749
1,PPO Bidder - Gross Utility 1,8,9685
1,PPO Bidder - Gross Utility 1,9,9834
1,PPO Bidder - Gross Utility 1,10,9776
1,PPO Bidder - Gross Utility 1,11,9845
1,PPO Bidder - Gross Utility 1,12,9546
1,PPO Bidder - Gross Utility 1,13,9825
1,PPO Bidder - Gross Utility 1,14,9882
1,PPO Bidder - Gross Utility 1,15,9783
1,PPO Bidder - Gross Utility 1,16,9671
1,PPO Bidder - Gross Utility 1,17,9475
1,PPO Bidder - Gross Utility 1,18,9557
1,PPO Bidder - Gross Utility 1,19,9561
1,PPO Bidder - Gross Utility 1,20,9683
1,PPO Bidder - Gross Utility 1,21,9600
1,PPO Bidder - Gross Utility 1,22,9666
1,PPO Bidder - Gross Utility 1,23,9614
1,PPO Bidder - Gross Utility 1,24,9750
1,Truthful Competitor 2,0,1062
1,Truthful Competitor 2,1,1569
1,Truthful Competitor 2,2,2516
1,Truthful Competitor 2,3,2516
1,Truthful Competitor 2,4,2510
1,Truthful Competitor 2,5,2462
1,Truthful Competitor 2,6,2453
1,Truthful Competitor 2,7,2425
1,Truthful Competitor 2,8,2247
1,Truthful Competitor 2,9,2352
1,Truthful Competitor 2,10,2487
1,Truthful Competitor 2,11,2405
1,Truthful Competitor 2,12,2438
1,Truthful Competitor 2,13,2449
1,Truthful Competitor 2,14,2497
1,Truthful Competitor 2,15,2563
1,Truthful Competitor 2,16,2579
1,Truthful Competitor 2,17,2471
1,Truthful Competitor 2,18,2567
1,Truthful Competitor 2,19,2444
1,Truthful Competitor 2,20,2499
1,Truthful Competitor 2,21,2559
1,Truthful Competitor 2,22,2477
1,Truthful Competitor 2,23,2457
1,Truthful Competitor 2,24,2544
1,Truthful Competitor 3,0,3900
1,Truthful Competitor 3,1,3560
1,Truthful Competitor 3,2,4304
1,Truthful Competitor 3,3,4447
1,Truthful Competitor 3,4,4421
1,Truthful Competitor 3,5,4241
1,Truthful Competitor 3,6,4355
1,Truthful Competitor 3,7,4546
1,Truthful Competitor 3,8,4388
1,Truthful Competitor 3,9,4460
1,Truthful Competitor 3,10,4433
1,Truthful Competitor 3,11,4498
1,Truthful Competitor 3,12,4463
1,Truthful Competitor 3,13,4225
1,Truthful Competitor 3,14,4363
1,Truthful Competitor 3,15,4594
1,Truthful Competitor 3,16,4595
1,Truthful Competitor 3,17,4476
1,Truthful Competitor 3,18,4457
1,Truthful Competitor 3,19,4407
1,Truthful Competitor 3,20,4397
1,Truthful Competitor 3,21,4444
1,Truthful Competitor 3,22,4436
1,Truthful Competitor 3,23,4325
1,Truthful Competitor 3,24,4437
1,Truthful Competitor 4,0,47
1,Truthful Competitor 4,1,2694
1,Truthful Competitor 4,2,1949
1,Truthful Competitor 4,3,1862
1,Truthful Competitor 4,4,1878
1,Truthful Competitor 4,5,1911
1,Truthful Competitor 4,6,1811
1,Truthful Competitor 4,7,1812
1,Truthful Competitor 4,8,1870
1,Truthful Competitor 4,9,1884
1,Truthful Competitor 4,10,1770
1,Truthful Competitor 4,11,1829
1,Truthful Competitor 4,12,1956
1,Truthful Competitor 4,13,2124
1,Truthful Competitor 4,14,1957
1,Truthful Competitor 4,15,1801
1,Truthful Competitor 4,16,1894
1,Truthful Competitor 4,17,2009
1,Truthful Competitor 4,18,1883
1,Truthful Competitor 4,19,1949
1,Truthful Competitor 4,20,1920
1,Truthful Competitor 4,21,1949
1,Truthful Competitor 4,22,1949
1,Truthful Competitor 4,23,1983
1,Truthful Competitor 4,24,1820
1,Truthful Competitor 5,0,324
1,Truthful Competitor 5,1,1644
1,Truthful Competitor 5,2,1195
1,Truthful Competitor 5,3,1173
1,Truthful Competitor 5,4,1191
1,Truthful Competitor 5,5,1233
1,Truthful Competitor 5,6,1245
1,Truthful Competitor 5,7,1186
1,Truthful Competitor 5,8,1223
1,Truthful Competitor 5,9,1185
1,Truthful Competitor 5,10,1153
1,Truthful Competitor 5,11,1245
1,Truthful Competitor 5,12,1250
1,Truthful Competitor 5,13,1202
1,Truthful Competitor 5,14,1183
1,Truthful Competitor 5,15,1193
1,Truthful Competitor 5,16,1159
1,Truthful Competitor 5,17,1186
1,Truthful Competitor 5,18,1230
1,Truthful Competitor 5,19,1233
1,Truthful Competitor 5,20,1271
1,Truthful Competitor 5,21,1323
1,Truthful Competitor 5,22,1263
1,Truthful Competitor 5,23,1232
1,Truthful Competitor 5,24,1172
1,Truthful Competitor 6,0,5
1,Truthful Competitor 6,1,17
1,Truthful Competitor 6,2,59
1,Truthful Competitor 6,3,112
1,Truthful Competitor 6,4,116
1,Truthful Competitor 6,5,94
1,Truthful Competitor 6,6,92
1,Truthful Competitor 6,7,135
1,Truthful Competitor 6,8,148
1,Truthful Competitor 6,9,181
1,Truthful Competitor 6,10,213
1,Truthful Competitor 6,11,213
1,Truthful Competitor 6,12,185
1,Truthful Competitor 6,13,148
1,Truthful Competitor 6,14,172
1,Truthful Competitor 6,15,197
1,Truthful Competitor 6,16,193
1,Truthful Competitor 6,17,190
1,Truthful Competitor 6,18,270
1,Truthful Competitor 6,19,255
1,Truthful Competitor 6,20,201
1,Truthful Competitor 6,21,197
1,Truthful Competitor 6,22,227
1,Truthful Competitor 6,23,228
1,Truthful Competitor 6,24,226
1,Truthful Competitor 7,0,36
1,Truthful Competitor 7,1,6121
1,Truthful Competitor 7,2,9193
1,Truthful Competitor 7,3,8850
1,Truthful Competitor 7,4,8675
1,Truthful Competitor 7,5,8636
1,Truthful Competitor 7,6,8802
1,Truthful Competitor 7,7,8666
1,Truthful Competitor 7,8,8609
1,Truthful Competitor 7,9,8698
1,Truthful Competitor 7,10,8613
1,Truthful Competitor 7,11,8704
1,Truthful Competitor 7,12,8652
1,Truthful Competitor 7,13,8446
1,Truthful Competitor 7,14,8523
1,Truthful Competitor 7,15,8382
1,Truthful Competitor 7,16,8495
1,Truthful Competitor 7,17,8465
1,Truthful Competitor 7,18,8463
1,Truthful Competitor 7,19,8375
1,Truthful Competitor 7,20,8606
1,Truthful Competitor 7,21,8696
1,Truthful Competitor 7,22,8537
1,Truthful Competitor 7,23,8698
1,Truthful Competitor 7,24,8490
1,Truthful Competitor 8,0,131
1,Truthful Competitor 8,1,404
1,Truthful Competitor 8,2,754
1,Truthful Competitor 8,3,1367
1,Truthful Competitor 8,4,1700
1,Truthful Competitor 8,5,1720
1,Truthful Competitor 8,6,1611
1,Truthful Competitor 8,7,1681
1,Truthful Competitor 8,8,1639
1,Truthful Competitor 8,9,1656
1,Truthful Competitor 8,10,1626
1,Truthful Competitor 8,11,1603
1,Truthful Competitor 8,12,1621
1,Truthful Competitor 8,13,1642
1,Truthful Competitor 8,14,1596
1,Truthful Competitor 8,15,1680
1,Truthful Competitor 8,16,1530
1,Truthful Competitor 8,17,1721
1,Truthful Competitor 8,18,1737
1,Truthful Competitor 8,19,1757
1,Truthful Competitor 8,20,1687
1,Truthful Competitor 8,21,1623
1,Truthful Competitor 8,22,1767
1,Truthful Competitor 8,23,1769
1,Truthful Competitor 8,24,1742
1,Truthful Competitor 9,0,232
1,Truthful Competitor 9,1,1930
1,Truthful Competitor 9,2,150
1,Truthful Competitor 9,3,65
1,Truthful Competitor 9,4,92
1,Truthful Competitor 9,5,125
1,Truthful Competitor 9,6,133
1,Truthful Competitor 9,7,85
1,Truthful Competitor 9,8,110
1,Truthful Competitor 9,9,123
1,Truthful Competitor 9,10,119
1,Truthful Competitor 9,11,116
1,Truthful Competitor 9,12,99
1,Truthful Competitor 9,13,128
1,Truthful Competitor 9,14,92
1,Truthful Competitor 9,15,139
1,Truthful Competitor 9,16,98
1,Truthful Competitor 9,17,51
1,Truthful Competitor 9,18,87
1,Truthful Competitor 9,19,201
1,Truthful Competitor 9,20,112
1,Truthful Competitor 9,21,78
1,Truthful Competitor 9,22,125
1,Truthful Competitor 9,23,95
1,Truthful Competitor 9,24,170
1,Truthful Competitor 10,0,483
1,Truthful Competitor 10,1,405
1,Truthful Competitor 10,2,169
1,Truthful Competitor 10,3,204
1,Truthful Competitor 10,4,222
1,Truthful Competitor 10,5,182
1,Truthful Competitor 10,6,182
1,Truthful Competitor 10,7,209
1,Truthful Competitor 10,8,240
1,Truthful Competitor 10,9,202
1,Truthful Competitor 10,10,198
1,Truthful Competitor 10,11,264
1,Truthful Competitor 10,12,233
1,Truthful Competitor 10,13,261
1,Truthful Competitor 10,14,261
1,Truthful Competitor 10,15,218
1,Truthful Competitor 10,16,228
1,Truthful Competitor 10,17,195
1,Truthful Competitor 10,18,155
1,Truthful Competitor 10,19,238
1,Truthful Competitor 10,20,214
1,Truthful Competitor 10,21,202
1,Truthful Competitor 10,22,224
1,Truthful Competitor 10,23,238
1,Truthful Competitor 10,24,250
1,Truthful Competitor 11,0,430
1,Truthful Competitor 11,1,1216
1,Truthful Competitor 11,2,2635
1,Truthful Competitor 11,3,2634
1,Truthful Competitor 11,4,2505
1,Truthful Competitor 11,5,2632
1,Truthful Competitor 11,6,2737
1,Truthful Competitor 11,7,2688
1,Truthful Competitor 11,8,2701
1,Truthful Competitor 11,9,2593
1,Truthful Competitor 11,10,2583
1,Truthful Competitor 11,11,2682
1,Truthful Competitor 11,12,2645
1,Truthful Competitor 11,13,2560
1,Truthful Competitor 11,14,2550
1,Truthful Competitor 11,15,2452
1,Truthful Competitor 11,16,2541
1,Truthful Competitor 11,17,2566
1,Truthful Competitor 11,18,2612
1,Truthful Competitor 11,19,2555
1,Truthful Competitor 11,20,2523
1,Truthful Competitor 11,21,2502
1,Truthful Competitor 11,22,2537
1,Truthful Competitor 11,23,2517
1,Truthful Competitor 11,24,2355
2,PPO Bidder - Gross Utility 1,0,422
2,PPO Bidder - Gross Utility 1,1,9343
2,PPO Bidder - Gross Utility 1,2,9719
2,PPO Bidder - Gross Utility 1,3,9684
2,PPO Bidder - Gross Utility 1,4,9626
2,PPO Bidder - Gross Utility 1,5,9667
2,PPO Bidder - Gross Utility 1,6,9717
2,PPO Bidder - Gross Utility 1,7,9461
2,PPO Bidder - Gross Utility 1,8,9509
2,PPO Bidder - Gross Utility 1,9,9896
2,PPO Bidder - Gross Utility 1,10,9770
2,PPO Bidder - Gross Utility 1,11,9671
2,PPO Bidder - Gross Utility 1,12,9708
2,PPO Bidder - Gross Utility 1,13,9649
2,PPO Bidder - Gross Utility 1,14,9550
2,PPO Bidder - Gross Utility 1,15,9817
2,PPO Bidder - Gross Utility 1,16,9619
2,PPO Bidder - Gross Utility 1,17,9517
2,PPO Bidder - Gross Utility 1,18,9756
2,PPO Bidder - Gross Utility 1,19,9772
2,PPO Bidder - Gross Utility 1,20,9509
2,PPO Bidder - Gross Utility 1,21,9563
2,PPO Bidder - Gross Utility 1,22,9545
2,PPO Bidder - Gross Utility 1,23,9647
2,PPO Bidder - Gross Utility 1,24,9650
2,Truthful Competitor 2,0,124
2,Truthful Competitor 2,1,3451
2,Truthful Competitor 2,2,2344
2,Truthful Competitor 2,3,2485
2,Truthful Competitor 2,4,2435
2,Truthful Competitor 2,5,2542
2,Truthful Competitor 2,6,2555
2,Truthful Competitor 2,7,2565
2,Truthful Competitor 2,8,2536
2,Truthful Competitor 2,9,2483
2,Truthful Competitor 2,10,2511
2,Truthful Competitor 2,11,2473
2,Truthful Competitor 2,12,2506
2,Truthful Competitor 2,13,2471
2,Truthful Competitor 2,14,2423
2,Truthful Competitor 2,15,2421
2,Truthful Competitor 2,16,2461
2,Truthful Competitor 2,17,2513
2,Truthful Competitor 2,18,2583
2,Truthful Competitor 2,19,2595
2,Truthful Competitor 2,20,2494
2,Truthful Competitor 2,21,2443
2,Truthful Competitor 2,22,2530
2,Truthful Competitor 2,23,2648
2,Truthful Competitor 2,24,2441
2,Truthful Competitor 3,0,102
2,Truthful Competitor 3,1,4251
2,Truthful Competitor 3,2,4403
2,Truthful Competitor 3,3,4305
2,Truthful Competitor 3,4,4459
2,Truthful Competitor 3,5,4381
2,Truthful Competitor 3,6,4435
2,Truthful Competitor 3,7,4520
2,Truthful Competitor 3,8,4450
2,Truthful Competitor 3,9,4440
2,Truthful Competitor 3,10,4389
2,Truthful Competitor 3,11,4457
2,Truthful Competitor 3,12,4424
2,Truthful Competitor 3,13,4572
2,Truthful Competitor 3,14,4558
2,Truthful Competitor 3,15,4509
2,Truthful Competitor 3,16,4435
2,Truthful Competitor 3,17,4276
2,Truthful Competitor 3,18,4424
2,Truthful Competitor 3,19,4378
2,Truthful Competitor 3,20,4554
2,Truthful Competitor 3,21,4517
2,Truthful Competitor 3,22,4507
2,Truthful Competitor 3,23,4342
2,Truthful Competitor 3,24,4423
2,Truthful Competitor 4,0,97
2,Truthful Competitor 4,1,360
2,Truthful Competitor 4,2,1914
2,Truthful Competitor 4,3,1957
2,Truthful Competitor 4,4,1879
2,Truthful Competitor 4,5,1822
2,Truthful Competitor 4,6,1876
2,Truthful Competitor 4,7,1786
2,Truthful Competitor 4,8,1805
2,Truthful Competitor 4,9,1917
2,Truthful Competitor 4,10,1881
2,Truthful Competitor 4,11,1884
2,Truthful Competitor 4,12,1786
2,Truthful Competitor 4,13,1891
2,Truthful Competitor 4,14,1934
2,Truthful Competitor 4,15,1960
2,Truthful Competitor 4,16,1933
2,Truthful Competitor 4,17,1980
2,Truthful Competitor 4,18,1893
2,Truthful Competitor 4,19,1787
2,Truthful Competitor 4,20,1745
2,Truthful Competitor 4,21,1998
2,Truthful Competitor 4,22,1893
2,Truthful Competitor 4,23,1845
2,Truthful Competitor 4,24,2017
2,Truthful Competitor 5,0,525
2,Truthful Competitor 5,1,1899
2,Truthful Competitor 5,2,1191
2,Truthful Competitor 5,3,1260
2,Truthful Competitor 5,4,1288
2,Truthful Competitor 5,5,1184
2,Truthful Competitor 5,6,1182
2,Truthful Competitor 5,7,1154
2,Truthful Competitor 5,8,1186
2,Truthful Competitor 5,9,1218
2,Truthful Competitor 5,10,1163
2,Truthful Competitor 5,11,1150
2,Truthful Competitor 5,12,1231
2,Truthful Competitor 5,13,1217
2,Truthful Competitor 5,14,1232
2,Truthful Competitor 5,15,1289
2,Truthful Competitor 5,16,1261
2,Truthful Competitor 5,17,1263
2,Truthful Competitor 5,18,1208
2,Truthful Competitor 5,19,1246
2,Truthful Competitor 5,20,1193
2,Truthful Competitor 5,21,1202
2,Truthful Competitor 5,22,1253
2,Truthful Competitor 5,23,1247
2,Truthful Competitor 5,24,1206
2,Truthful Competitor 6,0,0
2,Truthful Competitor 6,1,0
2,Truthful Competitor 6,2,0
2,Truthful Competitor 6,3,0
2,Truthful Competitor 6,4,0
2,Truthful Competitor 6,5,0
2,Truthful Competitor 6,6,0
2,Truthful Competitor 6,7,0
2,Truthful Competitor 6,8,0
2,Truthful Competitor 6,9,0
2,Truthful Competitor 6,10,0
2,Truthful Competitor 6,11,0
2,Truthful Competitor 6,12,0
2,Truthful Competitor 6,13,0
2,Truthful Competitor 6,14,0
2,Truthful Competitor 6,15,0
2,Truthful Competitor 6,16,0
2,Truthful Competitor 6,17,0
2,Truthful Competitor 6,18,0
2,Truthful Competitor 6,19,0
2,Truthful Competitor 6,20,0
2,Truthful Competitor 6,21,0
2,Truthful Competitor 6,22,0
2,Truthful Competitor 6,23,0
2,Truthful Competitor 6,24,0
2,Truthful Competitor 7,0,18
2,Truthful Competitor 7,1,3536
2,Truthful Competitor 7,2,9237
2,Truthful Competitor 7,3,9105
2,Truthful Competitor 7,4,8897
2,Truthful Competitor 7,5,8822
2,Truthful Competitor 7,6,9016
2,Truthful Competitor 7,7,8819
2,Truthful Competitor 7,8,8959
2,Truthful Competitor 7,9,8721
2,Truthful Competitor 7,10,8895
2,Truthful Competitor 7,11,8824
2,Truthful Competitor 7,12,8666
2,Truthful Competitor 7,13,8837
2,Truthful Competitor 7,14,8821
2,Truthful Competitor 7,15,8815
2,Truthful Competitor 7,16,8645
2,Truthful Competitor 7,17,8782
2,Truthful Competitor 7,18,8863
2,Truthful Competitor 7,19,8821
2,Truthful Competitor 7,20,9026
2,Truthful Competitor 7,21,8703
2,Truthful Competitor 7,22,8536
2,Truthful Competitor 7,23,8595
2,Truthful Competitor 7,24,8672
2,Truthful Competitor 8,0,1023
2,Truthful Competitor 8,1,3935
2,Truthful Competitor 8,2,1797
2,Truthful Competitor 8,3,1613
2,Truthful Competitor 8,4,1571
2,Truthful Competitor 8,5,1609
2,Truthful Competitor 8,6,1536
2,Truthful Competitor 8,7,1656
2,Truthful Competitor 8,8,1652
2,Truthful Competitor 8,9,1621
2,Truthful Competitor 8,10,1669
2,Truthful Competitor 8,11,1754
2,Truthful Competitor 8,12,1655
2,Truthful Competitor 8,13,1630
2,Truthful Competitor 8,14,1605
2,Truthful Competitor 8,15,1694
2,Truthful Competitor 8,16,1698
2,Truthful Competitor 8,17,1676
2,Truthful Competitor 8,18,1627
2,Truthful Competitor 8,19,1605
2,Truthful Competitor 8,20,1620
2,Truthful Competitor 8,21,1567
2,Truthful Competitor 8,22,1591
2,Truthful Competitor 8,23,1648
2,Truthful Competitor 8,24,1656
2,Truthful Competitor 9,0,856
2,Truthful Competitor 9,1,991
2,Truthful Competitor 9,2,72
2,Truthful Competitor 9,3,65
2,Truthful Competitor 9,4,108
2,Truthful Competitor 9,5,83
2,Truthful Competitor 9,6,112
2,Truthful Competitor 9,7,131
2,Truthful Competitor 9,8,92
2,Truthful Competitor 9,9,79
2,Truthful Competitor 9,10,113
2,Truthful Competitor 9,11,108
